00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Wed Jul 31 00:30:26 2024
00001  0.27113 0.00000 0.00000 3276800  0         0       : Wed Jul 31 00:31:02 2024
00002  0.26924 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:31:12 2024
00003  0.26894 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:31:18 2024
00004  0.27100 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:31:24 2024
00005  0.26953 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:31:29 2024
00006  0.26944 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:31:35 2024
00007  0.26980 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:31:41 2024
00008  0.27064 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:31:46 2024
00009  0.27077 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:31:52 2024
00010  0.26880 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:31:57 2024
00011  0.26964 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:32:03 2024
00012  0.26950 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:32:08 2024
00013  0.26925 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:32:14 2024
00014  0.27024 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:32:19 2024
00015  0.27061 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:32:25 2024
00016  0.26932 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:32:30 2024
00017  0.27020 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:32:35 2024
00018  0.26946 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:32:41 2024
00019  0.27014 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:32:46 2024
00020  0.27031 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:32:51 2024
00021  0.26951 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:32:57 2024
00022  0.27099 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:33:02 2024
00023  0.27017 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:33:07 2024
00024  0.27086 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:33:13 2024
00025  0.26986 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:33:19 2024
00026  0.27014 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:33:25 2024
00027  0.27088 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:33:30 2024
00028  0.27110 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:33:35 2024
00029  0.26969 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:33:41 2024
00030  0.27173 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:33:46 2024
00031  0.26899 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:33:51 2024
00032  0.26971 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:33:57 2024
00033  0.26983 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:34:02 2024
00034  0.27015 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:34:07 2024
00035  0.27061 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:34:13 2024
00036  0.27111 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:34:18 2024
00037  0.27021 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:34:23 2024
00038  0.27007 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:34:29 2024
00039  0.27023 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:34:34 2024
00040  0.27091 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:34:39 2024
00041  0.27080 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:34:45 2024
00042  0.27018 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:34:51 2024
00043  0.27083 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:34:56 2024
00044  0.27105 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:35:01 2024
00045  0.27043 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:35:06 2024
00046  0.27128 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:35:12 2024
00047  0.27183 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:35:17 2024
00048  0.27039 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:35:22 2024
00049  0.27093 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:35:28 2024
00050  0.27017 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:35:33 2024
00051  0.27060 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:35:38 2024
00052  0.27030 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:35:44 2024
00053  0.27085 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:35:49 2024
00054  0.27136 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:35:54 2024
00055  0.27081 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:36:00 2024
00056  0.26973 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:36:05 2024
00057  0.27104 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:36:10 2024
00058  0.27174 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:36:15 2024
00059  0.27214 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:36:21 2024
00060  0.27045 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:36:26 2024
00061  0.27209 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:36:31 2024
00062  0.27133 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:36:36 2024
00063  0.27114 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:36:41 2024
00064  0.27139 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:36:47 2024
00065  0.27057 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:36:52 2024
00066  0.27005 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:36:57 2024
00067  0.27148 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:37:02 2024
00068  0.27139 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:37:08 2024
00069  0.27095 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:37:13 2024
00070  0.27041 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:37:18 2024
00071  0.27189 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:37:23 2024
00072  0.27156 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:37:28 2024
00073  0.27188 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:37:34 2024
00074  0.27084 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:37:39 2024
00075  0.27083 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:37:44 2024
00076  0.27111 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:37:49 2024
00077  0.27022 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:37:55 2024
00078  0.27100 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:38:00 2024
00079  0.27170 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:38:05 2024
00080  0.27079 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:38:10 2024
00081  0.27132 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:38:15 2024
00082  0.27064 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:38:20 2024
00083  0.27210 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:38:26 2024
00084  0.27113 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:38:31 2024
00085  0.27137 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:38:37 2024
00086  0.27019 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:38:42 2024
00087  0.27113 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:38:47 2024
00088  0.27100 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:38:53 2024
00089  0.27069 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:38:58 2024
00090  0.27197 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:39:03 2024
00091  0.27216 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:39:08 2024
00092  0.27110 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:39:13 2024
00093  0.27178 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:39:19 2024
00094  0.27240 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:39:24 2024
00095  0.27126 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:39:29 2024
00096  0.27165 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:39:34 2024
00097  0.27064 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:39:39 2024
00098  0.27158 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:39:45 2024
00099  0.27126 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:39:50 2024
00100  0.27109 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:39:55 2024
00101  0.27238 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:40:00 2024
00102  0.27148 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:40:06 2024
00103  0.27187 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:40:11 2024
00104  0.27226 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:40:17 2024
00105  0.27278 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:40:22 2024
00106  0.27240 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:40:27 2024
00107  0.27098 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:40:32 2024
00108  0.27226 0.00000 0.00000 1654784  0         0       : Wed Jul 31 00:40:37 2024
