#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 5130 10258     0     2  3.01780e+03  0.00000e+00 -2.71239e-03  2214
 5130 10258     0     2  3.01736e+03  0.00000e+00 -2.75517e-03  7768
 5130 10258     0     2  3.02127e+03  0.00000e+00 -2.90908e-03  8276
 5130 10258     0     2  3.01637e+03  0.00000e+00 -3.05470e-03  7292
 5130 10258     0     2  3.01660e+03  0.00000e+00 -2.83003e-03  6930
 5130 10258     0     2  3.01847e+03  0.00000e+00  2.90624e-03  3924
 5130 10258     0     2  3.02246e+03  0.00000e+00  2.41207e-03  3634
 5130 10258     0     2  3.02629e+03  0.00000e+00  2.92546e-03  8382
 5130 10258     0     2  3.02565e+03  0.00000e+00 -2.45058e-03  4928
 5130 10258     0     2  3.02720e+03  0.00000e+00  2.31914e-03  2344
 5130 10258     0     2  3.02573e+03  0.00000e+00 -2.72502e-03  7542
 5130 10258     0     2  3.02762e+03  0.00000e+00 -2.81680e-03  4188
 5130 10258     0     2  3.02856e+03  0.00000e+00  3.16373e-03  5030
 5130 10258     0     2  3.02735e+03  0.00000e+00  2.98761e-03  3224
 5130 10258     0     2  3.02583e+03  0.00000e+00  2.25737e-03  9326
 5130 10258     0     2  3.02518e+03  0.00000e+00  2.70566e-03  6522
 5130 10258     0     2  3.02900e+03  0.00000e+00  2.64981e-03  9064
 5130 10258     0     2  3.03264e+03  0.00000e+00 -2.32864e-03  9654
 5130 10258     0     2  3.02975e+03  0.00000e+00  2.64581e-03  2980
 5130 10258     0     2  3.03030e+03  0.00000e+00  3.11546e-03  2342
 5130 10258     0     2  3.03243e+03  0.00000e+00 -2.65929e-03  5842
 5130 10258     0     2  3.03201e+03  0.00000e+00  2.70911e-03  9250
 5130 10258     0     2  3.03087e+03  0.00000e+00 -2.35993e-03  6666
 5130 10258     0     2  3.03143e+03  0.00000e+00  2.74570e-03  3130
 5130 10258     0     2  3.02905e+03  0.00000e+00  3.00175e-03  7506
 5130 10258     0     2  3.02703e+03  0.00000e+00 -2.61869e-03  5460
 5130 10258     0     2  3.02728e+03  0.00000e+00 -2.82621e-03  7734
 5130 10258     0     2  3.02602e+03  0.00000e+00  2.90633e-03  7936
 5130 10258     0     2  3.02654e+03  0.00000e+00  2.69442e-03  2392
 5130 10258     0     2  3.02650e+03  0.00000e+00  2.46653e-03  2942
 5130 10258     0     2  3.02583e+03  0.00000e+00 -2.31662e-03  9356
 5130 10258     0     2  3.02609e+03  0.00000e+00 -2.63722e-03  6124
 5130 10258     0     2  3.02586e+03  0.00000e+00 -2.82241e-03  4474
 5130 10258     0     2  3.02011e+03  0.00000e+00 -2.75747e-03  5756
 5130 10258     0     2  3.01817e+03  0.00000e+00 -2.33852e-03  5722
 5130 10258     0     2  3.02347e+03  0.00000e+00 -3.04106e-03  8620
 5130 10258     0     2  3.02176e+03  0.00000e+00 -3.67889e-03  3042
 5130 10258     0     2  3.02018e+03  0.00000e+00  2.83541e-03  8722
 5130 10258     0     2  3.02544e+03  0.00000e+00 -2.81177e-03 10258
 5130 10258     0     2  3.02777e+03  0.00000e+00 -2.66235e-03  6590
 5130 10258     0     2  3.02979e+03  0.00000e+00 -2.51624e-03  2980
 5130 10258     0     2  3.02873e+03  0.00000e+00 -3.32209e-03  2436
 5130 10258     0     2  3.03079e+03  0.00000e+00 -2.51699e-03  3794
 5130 10258     0     2  3.03101e+03  0.00000e+00  2.84492e-03  7706
 5130 10258     0     2  3.02786e+03  0.00000e+00 -2.80550e-03  3946
 5130 10258     0     2  3.02863e+03  0.00000e+00  2.86532e-03  3222
 5130 10258     0     2  3.03076e+03  0.00000e+00 -2.58044e-03  7318
 5130 10258     0     2  3.03006e+03  0.00000e+00  2.53231e-03  5838
 5130 10258     0     2  3.03114e+03  0.00000e+00 -2.84674e-03  4914
 5130 10258     0     2  3.03119e+03  0.00000e+00 -2.72969e-03  5112
 5130 10258     0     2  3.03196e+03  0.00000e+00 -2.26007e-03  9632
 5130 10258     0     2  3.02963e+03  0.00000e+00 -2.86470e-03  3238
 5130 10258     0     2  3.02831e+03  0.00000e+00  2.76632e-03  8678
 5130 10258     0     2  3.02224e+03  0.00000e+00 -3.04420e-03  5118
 5130 10258     0     2  3.02043e+03  0.00000e+00  3.22788e-03  9820
 5130 10258     0     2  3.02574e+03  0.00000e+00 -2.53852e-03  6052
 5130 10258     0     2  3.02477e+03  0.00000e+00  2.51778e-03  2170
 5130 10258     0     2  3.02422e+03  0.00000e+00 -2.73813e-03  4024
