00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Tue Jul 30 17:11:39 2024
00001  0.30505 0.00000 0.00000 3276800  0         0       : Tue Jul 30 17:12:08 2024
00002  0.30433 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:16 2024
00003  0.30238 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:19 2024
00004  0.30245 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:22 2024
00005  0.30406 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:26 2024
00006  0.30260 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:29 2024
00007  0.30206 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:32 2024
00008  0.30208 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:35 2024
00009  0.30311 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:38 2024
00010  0.30280 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:41 2024
00011  0.30270 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:45 2024
00012  0.30157 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:48 2024
00013  0.30146 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:51 2024
00014  0.30147 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:54 2024
00015  0.30047 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:12:57 2024
00016  0.30113 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:13:01 2024
00017  0.30065 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:13:04 2024
00018  0.30043 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:13:07 2024
00019  0.30112 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:13:10 2024
00020  0.30089 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:13:13 2024
00021  0.30144 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:13:16 2024
00022  0.30013 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:13:19 2024
00023  0.29965 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:13:23 2024
00024  0.29953 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:13:26 2024
00025  0.29900 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:13:29 2024
00026  0.29986 0.00000 0.00000 1654784  0         0       : Tue Jul 30 17:13:32 2024
