-7.215115887250146898e+01 -1.497024076534021482e-04   5.207774825341260112e+03  3.813251654968847636e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215592349213737577e+01  3.236158343661020586e-04   5.208428731058192170e+03  3.748092289932447585e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.213973222571623012e+01 -5.012146142345592003e-04   5.206218700965144308e+03  3.992464129794773492e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214673297901514104e+01  4.174400435941947023e-04   5.207124230952104881e+03  3.790765827299225304e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214335005649468258e+01 -1.723940390169298974e-03   5.206554806848618682e+03  3.634895421719824826e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.216780154234353972e+01 -1.054349132713359397e-03   5.210567100069091794e+03  4.561117311625960554e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.216785868554515559e+01  5.758136110973374440e-04   5.210179833734003296e+03  3.801707975496822624e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.217408890480186301e+01  1.885088475229605763e-04   5.211456175912024264e+03  4.524902517108030792e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215476673692590737e+01  5.667744192829568019e-04   5.208193292594157356e+03  3.616627973914358202e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214824897281229710e+01 -4.742389022485097726e-04   5.207400659353755145e+03  3.901411239275635141e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215428744699684671e+01 -4.119136910596494713e-04   5.208092911405166888e+03  3.556719410527702722e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.216671131693534846e+01 -8.769314771009323935e-04   5.210078191894753218e+03  3.924642576625695322e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215325713760462634e+01  3.177766905283901933e-04   5.208076306345892590e+03  3.810517142380598441e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214829950960701410e+01 -1.050509990031556337e-03   5.207305243779202101e+03  3.704089625141446891e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.216969951821313600e+01  1.942475619797768378e-03   5.210386180603784851e+03  3.687536607998978034e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.213782273518346244e+01 -9.016258680299424951e-04   5.206018117339774108e+03  4.136628704297850233e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214741002390412916e+01 -6.583152141516604092e-04   5.207500289048874947e+03  4.325469711350676686e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215101720277313291e+01 -1.979221261934644305e-04   5.207757899414054918e+03  3.820023119288935148e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.216011437516070259e+01 -2.673173011279912918e-04   5.209493389743306579e+03  4.630775630528239273e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214983297244238258e+01  5.541194581606423983e-04   5.207669001262128404e+03  3.977645279162525375e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214409745067482049e+01  1.359047460820614036e-03   5.206688737840261638e+03  3.684956359346829393e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215041035583450935e+01 -8.102836415047515216e-04   5.207646306242931132e+03  3.773933684265345164e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214502259516186200e+01  9.952703255904020007e-04   5.206904792509389154e+03  3.843498689898561227e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215170512847868167e+01 -1.168901680203658340e-03   5.207825938599442452e+03  3.759951931293263952e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215051691607976636e+01 -3.409685656818667245e-04   5.207771796781206831e+03  3.985451205490112979e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214520199015868229e+01  3.643520504804125719e-04   5.207037061543342134e+03  4.047875524229169121e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.213412364456772252e+01  2.220013899071217442e-04   5.205536958668405532e+03  4.237985656152320297e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215678930623671761e+01 -5.228572648458971106e-04   5.208544718873931743e+03  3.730792133135659859e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215857687904025397e+01  2.577054262207070573e-04   5.208774115823964166e+03  3.675724594961460854e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215910670883918954e+01 -6.504453749963938383e-05   5.208785004945361834e+03  3.549733803682822452e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.213863485636152006e+01  6.855903333785150341e-04   5.206068637443211628e+03  4.008462821297427490e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214772847439786574e+01 -2.861680723922366298e-04   5.207397818137037575e+03  4.040297403560465738e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.213939687709520854e+01 -6.355687986687772557e-04   5.206152334702777807e+03  3.957945918579704419e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214431004898388267e+01  2.674953532749720737e-04   5.206792688257681220e+03  3.825728242590315485e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.216048199373196326e+01  1.710427291619494869e-03   5.209504010388955066e+03  4.549219421163935287e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215595980972697987e+01  1.845495727589679643e-04   5.208474740783520247e+03  3.826392587647980481e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215662334539702272e+01  6.095432997844898093e-04   5.208637784928693691e+03  3.955556007008990873e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214523694957679822e+01 -9.448812902205241081e-04   5.206885092732651174e+03  3.746205211601530524e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215560235544887746e+01  7.789288068792268654e-05   5.208513755204056906e+03  4.000444695567555186e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214823763032519821e+01  3.465673249650261245e-04   5.207211790914719131e+03  3.541723320962199186e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215336503377099575e+01 -1.667206107148352110e-03   5.208136450000912191e+03  3.896108050272416236e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214085153197649447e+01 -1.072976346491559241e-05   5.206157457236373375e+03  3.564353708678943901e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214250443034997318e+01  3.228883182930521959e-03   5.206686803261812202e+03  4.122988965346347954e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214950871190335135e+01 -2.766730913386228428e-03   5.208025621985650105e+03  4.752602275264275760e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215389991633807654e+01 -1.005924874899338578e-03   5.208267993045488765e+03  4.000466296184993029e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.217477378840983704e+01  2.816778718638578095e-05   5.211075475017099961e+03  3.604208588139450032e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215615532461359294e+01 -1.231964071838502050e-03   5.208411971291199734e+03  3.651611602106181781e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215312085915584817e+01 -1.304808778290267269e-03   5.208405060435169617e+03  4.479779051651462435e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214669322321759637e+01 -4.648078649415585042e-04   5.207268925957608189e+03  4.079775153579069712e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214941491603291013e+01  2.587132457670500364e-04   5.207588998151387386e+03  3.939890931513304246e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214990405680666186e+01  6.544840834719298792e-05   5.207497253908107268e+03  3.628007047521915915e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.213615258983880096e+01 -3.432824424154465467e-04   5.205571408874187910e+03  3.741426869109260858e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.216456127166307510e+01 -4.237778299526630510e-05   5.209681450669928381e+03  3.758930329615446544e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214504552015820593e+01 -1.110889216001449903e-03   5.207099486796329074e+03  4.211198657493033198e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215829955982346178e+01 -1.594912845819028172e-05   5.209003244791414545e+03  4.192672962619000722e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215511092728694109e+01 -3.440766812395228721e-04   5.208590929073719963e+03  4.284943367743942002e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215480163169449668e+01  2.036249268677965251e-03   5.208143819711880496e+03  3.511905482943003466e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215032847368742353e+01  2.779916741090411592e-04   5.207678288710649213e+03  3.858081009268269712e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214272497810684115e+01  9.934504786904985868e-04   5.206532520142824978e+03  3.765438589778190119e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214039611500321314e+01 -3.733133972150500180e-05   5.206582100000769969e+03  4.506613513079974365e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214978568197317088e+01 -5.380593781755803757e-05   5.207648964340013663e+03  3.952270068512176208e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215210059000841625e+01  2.223510757158510525e-03   5.208309072121385725e+03  4.578316914385233681e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214134912920486897e+01 -8.604743326846652591e-04   5.206238667652812182e+03  3.582392729427071694e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.214007740483528153e+01  3.058687453017589950e-04   5.206071753721575078e+03  3.614366861329933850e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.216049097782379818e+01 -8.041503239192563301e-04   5.209063175935027175e+03  3.700144694167613194e-04 0.000000000000000000e+00 0.000000000000000000e+00
-7.215212794291652187e+01  9.160458892757865693e-04   5.208069257958673916e+03  4.110099304674318848e-04 0.000000000000000000e+00 0.000000000000000000e+00
