-4.360991204459546111e+01  0.000000000000000000e+00   1.953867447499336322e+03  2.736478624475816024e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.361330546696726174e+01  0.000000000000000000e+00   1.958715030029192121e+03  2.975343509534795691e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.339133109433965529e+01  0.000000000000000000e+00   1.937407147672369547e+03  2.899899762660645627e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.351306797286272143e+01  0.000000000000000000e+00   1.946829888920644862e+03  2.822603204051076994e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.328913486147383338e+01  0.000000000000000000e+00   1.928837339905157023e+03  2.929009118099407116e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.354351672791739247e+01  0.000000000000000000e+00   1.950845727691240427e+03  2.890653194751900690e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.336862336331715539e+01  0.000000000000000000e+00   1.936570333880432372e+03  2.963192815727535775e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.335228462388355553e+01  0.000000000000000000e+00   1.932803814833032675e+03  2.840409072400578577e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.343491438306607222e+01  0.000000000000000000e+00   1.942940600347761119e+03  2.986804737405226659e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.346824496614390654e+01  0.000000000000000000e+00   1.944887887767627490e+03  2.931987815522906285e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.351244383069160904e+01  0.000000000000000000e+00   1.948275535693824622e+03  2.901907604404620894e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.333838303396117198e+01  0.000000000000000000e+00   1.934091797226162726e+03  2.974970385126850941e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.336557316509338733e+01  0.000000000000000000e+00   1.935965939568645354e+03  2.945538701160553205e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.323780121572050916e+01  0.000000000000000000e+00   1.924345716000746279e+03  2.933299993756509697e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.330163813625595282e+01  0.000000000000000000e+00   1.930534177412466079e+03  2.960073007656623817e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.342302108616509315e+01  0.000000000000000000e+00   1.938117357852409441e+03  2.787428252615968896e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.340913532745395997e+01  0.000000000000000000e+00   1.938938407775505311e+03  2.896770245958148887e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.342181361462267830e+01  0.000000000000000000e+00   1.943234519678646393e+03  3.064547065811796395e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.350510894860877187e+01  0.000000000000000000e+00   1.949466878281689105e+03  2.999552939604423554e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.368818659054279863e+01  0.000000000000000000e+00   1.961162515471555253e+03  2.750879287771474530e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.368874259071569099e+01  0.000000000000000000e+00   1.962347293518575725e+03  2.810336317937662046e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.353796326017027951e+01  0.000000000000000000e+00   1.949537311364257221e+03  2.847877694197276099e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.340006352693461622e+01  0.000000000000000000e+00   1.939747901349463291e+03  2.982767882809544968e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.325714394544996111e+01  0.000000000000000000e+00   1.926624614716844235e+03  2.963055265422052595e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.353083706660785879e+01  0.000000000000000000e+00   1.947439929635612771e+03  2.770870126905299047e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.340243001143273460e+01  0.000000000000000000e+00   1.938911251640935461e+03  2.927124516002216348e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.344356420347733660e+01  0.000000000000000000e+00   1.942493417181504810e+03  2.922104703260692063e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.354812877015777417e+01  0.000000000000000000e+00   1.950162772012678943e+03  2.832848191643659239e-02 0.000000000000000000e+00 0.000000000000000000e+00
