#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 4096  8192     0     0  1.56731e+04  8.52889e-02 -5.09959e-03  3046
 4096  8192     0     0  2.84216e+04  6.57897e-01 -4.33431e-03  1652
 4096  8192     0     0  2.01498e+04  1.20941e-01  3.43707e-03  3032
 4096  8192     0     0  2.61293e+04  9.49732e-02 -2.75259e-03  1076
 4096  8192     0     0  2.16479e+04  5.90345e-01 -3.33140e-03  3920
 4096  8192     0     0  3.69966e+04  2.91577e-01 -3.51724e-03  3046
 4096  8192     0     0  8.87035e+03  1.32440e-01  4.34089e-03  2790
 4096  8192     0     0  2.48366e+04  4.93469e-01 -3.84865e-03  3046
 4096  8192     0     0  7.39622e+04  3.07720e-01 -2.85943e-03  1076
 4096  8192     0     0  3.15223e+05  1.22146e-01  3.46557e-03  1602
 4096  8192     0     0  2.52508e+04  3.02233e-01 -2.66646e-03   684
 4096  8192     0     0  1.35234e+05  7.51191e-01  2.36693e-03  2790
 4096  8192     0     0  3.03373e+04  1.20511e+00 -3.14141e-03  3938
 4096  8192     0     0  3.01689e+04  8.77034e-01 -3.39332e-03  3046
 4096  8192     0     0  1.41955e+05  6.58650e-01 -3.21949e-03  2786
 4096  8192     0     0  8.18049e+04  5.24841e-02 -3.73561e-03  2768
 4096  8192     0     0  1.06451e+05  1.49050e-01 -3.88897e-03  5346
 4096  8192     0     0  1.57763e+05  9.50144e-01 -2.75151e-03  5314
 4096  8192     0     0  4.50110e+04  1.07396e+00  4.07746e-03   692
 4096  8192     0     0  5.90585e+04  2.30145e-01  2.92639e-03  2952
 4096  8192     0     0  4.26977e+04  4.39115e-01  4.20802e-03  8006
 4096  8192     0     0  2.12855e+05  2.21896e-01 -2.91099e-03  7944
 4096  8192     0     0  2.29593e+05  8.17735e-01 -3.68758e-03   680
 4096  8192     0     0  5.21519e+04  6.87343e-01  3.29998e-03  8034
 4096  8192     0     0  3.08383e+04  1.54754e-01 -2.89220e-03   966
 4096  8192     0     0  1.99575e+04  7.05048e-01 -4.04248e-03   998
 4096  8192     0     0  2.08296e+04  5.85583e-01 -3.08467e-03  5406
 4096  8192     0     0  1.62698e+04  4.30954e-01  4.02750e-03  3910
 4096  8192     0     0  5.25557e+04  4.21621e-01 -3.76851e-03  6502
 4096  8192     0     0  7.29241e+04  1.89859e-01  2.46824e-03  4678
 4096  8192     0     0  1.66530e+04  4.70420e-01 -3.62182e-03  1638
 4096  8192     0     0  4.22436e+04  2.83679e-02 -3.54714e-03  1616
 4096  8192     0     0  5.04833e+04  6.96765e-01 -3.39191e-03  3046
 4096  8192     0     0  1.92638e+04  1.58609e-01 -3.42602e-03   966
 4096  8192     0     0  1.76395e+04  2.80729e-01 -3.94389e-03  8060
 4096  8192     0     0  2.28819e+04  7.80089e-01 -3.03742e-03  4688
 4096  8192     0     0  1.06846e+04  6.04642e-01  4.07397e-03  2804
 4096  8192     0     0  2.46820e+04  5.02797e-01  2.95147e-03  2790
 4096  8192     0     0  5.35980e+04  2.41873e-01 -3.24345e-03  3046
 4096  8192     0     0  1.76968e+04  2.75082e-01 -3.96300e-03   706
 4096  8192     0     0  1.07594e+04  3.63622e-01 -5.26804e-03  2768
 4096  8192     0     0  2.93907e+04  4.95145e-01  3.45787e-03  8002
 4096  8192     0     0  1.22279e+04  4.79555e-01 -3.61805e-03  5602
 4096  8192     0     0  6.82301e+04  1.82007e-02  2.72373e-03  2732
 4096  8192     0     0  4.18653e+05  1.26848e-01  3.78380e-03  1624
