#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 4096  8192     0     0  4.95913e-01  2.73186e-02 -2.75020e-02  2598
 4096  8192     0     0  7.22778e-01  2.43924e-02 -2.73675e-02  2598
 4096  8192     0     0  1.03642e+00  2.64033e-02 -2.61521e-02  6254
 4096  8192     0     0  4.07162e+00  2.49856e-02 -2.27126e-02  3480
 4096  8192     0     0  1.10068e+00  2.64318e-02 -2.43344e-02  2598
 4096  8192     0     0  4.78622e-01  2.64731e-02 -2.23427e-02  6254
 4096  8192     0     0  1.22222e+00  2.42606e-02 -2.41780e-02  1716
 4096  8192     0     0  4.55192e+00  2.58132e-02 -2.10454e-02  2598
 4096  8192     0     0  1.77018e+00  2.56887e-02 -2.05690e-02  5372
 4096  8192     0     0  1.76449e+00  2.67632e-02 -2.82385e-02  6254
 4096  8192     0     0  1.35191e+00  2.51285e-02 -2.65846e-02  6254
 4096  8192     0     0  5.12034e+00  2.47306e-02  2.30346e-02  4628
 4096  8192     0     0  5.30532e-01  2.45437e-02 -2.12170e-02  2598
 4096  8192     0     0  3.30906e+00  2.48518e-02 -2.47891e-02  6254
 4096  8192     0     0  2.82169e+00  2.47603e-02  2.42426e-02  7374
 4096  8192     0     0  1.33055e+00  2.58218e-02 -2.22491e-02  1464
 4096  8192     0     0  1.01566e+00  2.51988e-02 -3.18529e-02  2598
 4096  8192     0     0  1.11851e+00  2.53715e-02 -2.82634e-02  1154
 4096  8192     0     0  4.66857e+00  2.58890e-02 -2.28854e-02  5834
 4096  8192     0     0  3.21138e+00  2.49042e-02 -2.72363e-02  6254
 4096  8192     0     0  6.10959e-01  2.41699e-02 -3.00684e-02  6254
 4096  8192     0     0  3.75474e+00  2.51497e-02 -2.57162e-02  5606
 4096  8192     0     0  8.11818e-01  2.35476e-02  2.63677e-02  8088
 4096  8192     0     0  8.61675e-01  2.43383e-02 -2.46752e-02  6254
 4096  8192     0     0  1.20022e+00  2.53357e-02 -2.47882e-02  2346
 4096  8192     0     0  1.43474e+00  2.40520e-02 -2.66805e-02  2076
 4096  8192     0     0  1.24378e+00  2.30935e-02 -2.56644e-02  1716
 4096  8192     0     0  7.19324e-01  2.57651e-02 -2.40073e-02  2598
 4096  8192     0     0  9.70428e-01  2.41439e-02 -2.61707e-02  2598
 4096  8192     0     0  2.47342e+00  2.32714e-02 -2.75366e-02  1154
 4096  8192     0     0  1.43651e+00  2.39467e-02 -2.54564e-02  6254
 4096  8192     0     0  1.64325e+00  2.48363e-02 -2.19888e-02  8080
 4096  8192     0     0  3.56030e+00  2.44130e-02  2.39511e-02  2168
 4096  8192     0     0  1.57267e+00  2.29503e-02 -2.21527e-02  1154
 4096  8192     0     0  9.03213e-01  2.43861e-02  2.17053e-02  5762
 4096  8192     0     0  1.62592e+00  2.47277e-02 -2.47026e-02  5372
 4096  8192     0     0  1.70003e+00  2.39867e-02 -2.05212e-02  5834
 4096  8192     0     0  2.38350e+00  2.30704e-02 -2.36056e-02  8144
