======================
NGeneralRBM_PhysHiddenIdx  1024
======================
======================
======================
0  6.138841437336613888e-03  9.879426597547763186e-03 
1  2.010639172529284525e-03 -8.502481037257269419e-03 
2  3.577150566231715022e-03  1.015903187642667148e-02 
3  5.870787479930211382e-04 -2.442828321090844638e-03 
4  2.199386932932728255e-03  1.003416533689413179e-02 
5 -1.463864555184267967e-03  8.032688590086451341e-04 
6 -1.457675249965157153e-03  1.254219005194138863e-02 
7 -5.760218802037038455e-03  7.154109197774054588e-03 
8 -1.856144664527479421e-02  2.150056144929307980e-02 
9 -3.082875796718132291e-02  3.704541530891797274e-02 
10 -2.149782082220481894e-01  1.038644014020007056e-02 
11 -5.138195506572147686e-02  2.224598560498899091e-01 
12  1.008852405973351650e-02  2.598822686261091988e-02 
13  1.757003098005393768e-03 -4.367040978473782364e-02 
14  9.904558447937710300e-03  1.212101155126262680e-02 
15  3.824075920269408551e-03 -2.115009494851458755e-02 
16  6.675777346099417281e-03  1.347466863397179214e-02 
17 -6.147616388742629728e-04 -7.939729204170740615e-03 
18  4.282819233693439809e-03  1.045154258286190053e-02 
19 -3.792466031329619434e-04 -4.185126002685338881e-03 
20  1.892175902843654936e-03  1.069815836818069701e-02 
21  4.835633602819821501e-04  1.151811046484822699e-03 
22 -2.270828641927438198e-03  1.300234002274403694e-02 
23  3.612174122772093821e-04  7.953614564612644308e-03 
24 -1.569286319029130142e-02  1.358908712571057879e-02 
25 -4.771077876567306891e-03  2.708560311960186290e-02 
26 -2.780457948995442713e-02  4.439644673802520258e-02 
27 -1.137477537309786874e-02  2.812242846129969082e-02 
28  4.727015360812882386e-03  3.262202675322706247e-02 
29 -3.495988854687969924e-03 -2.370399694257310091e-02 
30  1.016397854363393881e-02  1.444731369028243520e-02 
31 -6.049207965113583690e-03 -1.809501798725311750e-02 
32  6.181747491283292283e-03  1.420439617954364839e-02 
33 -4.137206036964359568e-03 -8.632499082709025467e-03 
34  4.152229219570383045e-03  1.156182813984696529e-02 
35 -1.023547703903628613e-03 -2.625039408066868075e-03 
36  1.146373761059685335e-03  9.299756030423654216e-03 
37 -4.970130996191851136e-04 -6.467051944180141542e-04 
38 -3.611356531356324853e-03  8.517112733797588958e-03 
39  1.545883624844029882e-03  4.171671729866917831e-03 
40 -6.718202662357026372e-03  1.413754359310819518e-02 
41 -1.130778882937018455e-03  6.730253969542535943e-03 
42 -7.834381604045004624e-03  2.040406324886568853e-02 
43 -4.233689399398392512e-03  7.083037310522943657e-03 
44  2.657144549875839912e-03  1.541201947082315553e-02 
45 -6.640803134205773908e-03 -5.347699241358958890e-03 
46  8.832807842442953750e-03  1.473929410168354180e-02 
47 -6.540840715159645068e-03 -6.109812003965226640e-03 
48  7.316233436388477548e-03  1.218501941942333119e-02 
49 -2.994241987533243898e-03 -4.001110984004055751e-03 
50  2.386164727440734466e-03  1.257943964480299007e-02 
51 -2.179635347815973151e-03 -1.475942640564693138e-03 
52 -1.974294945466163395e-03  8.035031593174533568e-03 
53  1.665935647061474395e-03  2.860371596042451297e-04 
54 -4.764142038147468005e-05  1.160280575886965190e-02 
55 -1.705509137741111720e-04 -1.533424392473821916e-03 
56 -1.097472753146304597e-03  1.286126938536192796e-02 
57  5.811916320458181075e-05 -1.883521724020388816e-04 
58 -7.110736541517692112e-04  1.271729864254569735e-02 
59 -2.173060173895311874e-03  9.662462296087775526e-04 
60  2.043317752366907280e-03  1.067170894491083905e-02 
61 -3.548742676669071165e-03 -1.025519227705159325e-03 
62  5.456594440088245734e-03  1.108999645927088822e-02 
63 -4.522773122611170246e-03 -4.791293876624620404e-03 
64  2.309403074933224359e-03  4.449462665004605584e-03 
65 -5.391735155918317250e-03 -1.413194974486423408e-03 
66 -1.490938047116161262e-03  1.278083529644458149e-02 
67 -8.041763096719214618e-03 -8.050239538913616039e-04 
68  2.627003440961670215e-04  1.523709267925839501e-02 
69 -3.892478995421347343e-03 -6.141332589940598323e-03 
70  2.732118126124774213e-03  1.414880176314050816e-02 
71 -2.275797736847517874e-03 -4.643364344513170247e-03 
72  2.184632963897092505e-03  1.199350490337487002e-02 
73 -2.524753525401903648e-03 -5.188594954126063245e-03 
74  1.492522308796881978e-03  1.048476144789638187e-02 
75 -2.277798048799005350e-03 -2.511430978339985673e-03 
76  2.163136388394991481e-03  8.573678050728044536e-03 
77 -2.379658150922953162e-03 -2.450922025660467584e-03 
78  2.361109237220203241e-03  5.454701459956713509e-03 
79 -1.633258852517263876e-03 -2.747796732954382783e-03 
80 -5.480596648934207490e-04  6.003324820992876967e-03 
81 -7.136577134500320455e-04 -4.795979533629788488e-03 
82  3.224254817566949110e-04  1.002320684966302201e-02 
83 -3.387069571529985161e-03 -4.043257674023650015e-03 
84  5.002810984036264695e-03  1.293698952403637102e-02 
85 -4.835351951118732269e-03 -6.968720265877362090e-03 
86  7.739204648518962885e-03  1.526438767651765518e-02 
87 -5.848527030359769452e-03 -6.869790803190686454e-03 
88  5.114247753248582148e-03  1.400368902546204192e-02 
89 -6.109467622715985050e-03 -7.443159285833844847e-03 
90  1.546476606668075121e-03  1.041577206302104694e-02 
91 -2.466414162302643220e-03 -6.373720013367759410e-03 
92 -1.323295585436171865e-04  3.404125709167620927e-03 
93 -8.938140585537076091e-04 -3.666101310628124086e-03 
94 -5.160915365349118657e-04  1.358503644061492561e-03 
95 -1.081651881012097140e-03 -2.898051029121862052e-03 
96 -3.380448248567152303e-04  3.473849057616453916e-03 
97  2.930343398864565041e-04 -5.218860518919034124e-03 
98 -1.882301968208883417e-04  8.552177647948336695e-03 
99 -1.028019900186472046e-03 -1.934436126889629544e-03 
100  6.490642082501820939e-03  1.281345027702144451e-02 
101 -4.964855941617293475e-03 -4.555009047026124802e-03 
102  5.789725362503514959e-03  1.554328893104212073e-02 
103 -1.066399746521124077e-02 -7.590494361272811727e-03 
104  1.256248502209308254e-02  2.155213557683611017e-02 
105 -1.178316424289593996e-02 -1.129467679696962920e-02 
106  6.531223419049004761e-03  1.580242150619029506e-02 
107 -3.485292325086443085e-03 -8.202356969743281392e-03 
108 -2.787516208993667723e-03 -5.955614023040606449e-03 
109  8.898157755698014870e-03 -3.895302513897694156e-03 
110 -6.365967889593901301e-04  2.252298082450914386e-03 
111  3.014184168307006834e-03 -5.496278713810718274e-03 
112  4.649347043681918831e-04  5.423835814636591805e-03 
113  2.165162568489707989e-03 -5.289865102436222197e-03 
114  2.843953295617934838e-03  9.140383596364371269e-03 
115 -1.297710770352611875e-03 -4.353787000050794893e-03 
116  4.335229367604602480e-03  1.026212400219130884e-02 
117 -5.111365130101148263e-03 -1.088378947145399525e-03 
118  4.035395156016465153e-03  1.628669466049608924e-02 
119 -1.300242578629838899e-02 -2.096484504527437644e-03 
120  8.826356055459125619e-03  2.334761100033570791e-02 
121 -2.524892519238056479e-02 -5.618508439423106765e-03 
122  6.209598795776286213e-03  2.682580760322969202e-02 
123 -5.177798828670238107e-02 -5.129327933826690819e-03 
124 -1.928473342814212774e-02 -1.816233684702849016e-02 
125  2.874952038899871581e-02 -1.269594539556797783e-02 
126 -1.854159039001811084e-03 -4.591518830746161260e-03 
127  1.157500111453093651e-02 -8.725171339578653706e-03 
128 -6.209990807607281916e-04 -1.904774159910496006e-02 
129 -9.413109394257733464e-03 -1.218246814313213473e-02 
130 -2.453874721590963183e-03 -1.194806755778469835e-02 
131 -8.624949304325540272e-03 -6.976799907491207505e-04 
132 -1.945467500526323716e-03 -6.566025292835256551e-03 
133 -8.403214184421844979e-03  5.902628417949452866e-03 
134 -1.773668527250090755e-03 -3.062525093228038973e-03 
135 -7.058691986640527709e-03  1.080341045434257859e-02 
136 -4.684061912271266122e-03  4.055789887616803591e-03 
137 -6.726103998870482624e-03  1.719198867519730611e-02 
138 -1.442288915814381005e-02  1.022771730406988981e-02 
139 -8.048025258599669773e-03  2.146951324466501998e-02 
140 -5.256540562175143760e-02  4.012885802390390305e-02 
141 -4.703480397924113959e-02  5.068113101684881133e-02 
142  2.155258799130830780e-02 -3.198669925135409070e-02 
143  8.735982421045607876e-03 -3.141967809185220589e-02 
