00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Mon Aug 12 07:16:16 2024
00001  0.03042 0.00000 0.00000 3276800  0         0       : Mon Aug 12 07:16:51 2024
00002  0.02064 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:00 2024
00003  0.02084 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:05 2024
00004  0.01983 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:09 2024
00005  0.02060 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:14 2024
00006  0.02022 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:19 2024
00007  0.01992 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:23 2024
00008  0.02029 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:28 2024
00009  0.02048 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:32 2024
00010  0.02021 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:37 2024
00011  0.02058 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:41 2024
00012  0.02024 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:46 2024
00013  0.02029 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:50 2024
00014  0.02022 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:55 2024
00015  0.02093 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:17:59 2024
00016  0.02027 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:03 2024
00017  0.02034 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:08 2024
00018  0.02007 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:12 2024
00019  0.02072 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:16 2024
00020  0.02095 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:21 2024
00021  0.02071 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:25 2024
00022  0.02059 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:30 2024
00023  0.02053 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:34 2024
00024  0.02040 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:39 2024
00025  0.02014 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:43 2024
00026  0.02024 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:48 2024
00027  0.02065 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:52 2024
00028  0.02087 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:18:57 2024
00029  0.02034 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:19:01 2024
00030  0.02002 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:19:05 2024
00031  0.02087 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:19:10 2024
00032  0.02048 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:19:14 2024
00033  0.02105 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:19:18 2024
00034  0.02047 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:19:23 2024
00035  0.02019 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:19:27 2024
00036  0.02059 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:19:31 2024
00037  0.02027 0.00000 0.00000 1654784  0         0       : Mon Aug 12 07:19:36 2024
