00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Wed Jul 31 07:19:41 2024
00001  0.27207 0.00000 0.00000 3276800  0         0       : Wed Jul 31 07:20:36 2024
00002  0.27032 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:20:59 2024
00003  0.27057 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:21:16 2024
00004  0.27128 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:21:34 2024
00005  0.27024 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:21:52 2024
00006  0.27191 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:22:10 2024
00007  0.27116 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:22:28 2024
00008  0.27022 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:22:45 2024
00009  0.27000 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:23:03 2024
00010  0.27158 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:23:21 2024
00011  0.26957 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:23:39 2024
00012  0.27063 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:23:56 2024
00013  0.26999 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:24:14 2024
00014  0.27069 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:24:32 2024
00015  0.27055 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:24:51 2024
00016  0.27063 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:25:08 2024
00017  0.27037 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:25:26 2024
00018  0.27033 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:25:45 2024
00019  0.27012 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:26:02 2024
00020  0.27057 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:26:20 2024
00021  0.26960 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:26:38 2024
00022  0.27150 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:26:55 2024
00023  0.27093 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:27:13 2024
00024  0.27067 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:27:31 2024
00025  0.27035 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:27:49 2024
00026  0.27090 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:28:07 2024
00027  0.27141 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:28:25 2024
00028  0.26954 0.00000 0.00000 1654784  0         0       : Wed Jul 31 07:28:42 2024
