0 0 0 0  4.980468750000000000e-01   0.000000000000000000e+00 
0 1 0 1  5.064843749999999867e-01   0.000000000000000000e+00 
1 0 1 0  5.170312500000000533e-01   0.000000000000000000e+00 
1 1 1 1  4.824218750000000000e-01   0.000000000000000000e+00 
2 0 2 0  4.933593749999999889e-01   0.000000000000000000e+00 
2 1 2 1  5.078906250000000400e-01   0.000000000000000000e+00 
3 0 3 0  5.083593750000000577e-01   0.000000000000000000e+00 
3 1 3 1  4.862500000000000155e-01   0.000000000000000000e+00 
4 0 4 0  4.843750000000000000e-01   0.000000000000000000e+00 
4 1 4 1  5.133593750000000622e-01   0.000000000000000000e+00 
5 0 5 0  5.199218749999999778e-01   0.000000000000000000e+00 
5 1 5 1  4.816406249999999889e-01   0.000000000000000000e+00 
6 0 6 0  4.875781250000000289e-01   0.000000000000000000e+00 
6 1 6 1  5.135937499999999600e-01   0.000000000000000000e+00 
7 0 7 0  5.130468750000000133e-01   0.000000000000000000e+00 
7 1 7 1  4.926562500000000178e-01   0.000000000000000000e+00 
8 0 8 0  5.099218749999999689e-01   0.000000000000000000e+00 
8 1 8 1  4.878125000000000377e-01   0.000000000000000000e+00 
9 0 9 0  4.913281250000000044e-01   0.000000000000000000e+00 
9 1 9 1  5.088281249999999645e-01   0.000000000000000000e+00 
10 0 10 0  5.074218750000000222e-01   0.000000000000000000e+00 
10 1 10 1  4.892968750000000200e-01   0.000000000000000000e+00 
11 0 11 0  4.869531249999999867e-01   0.000000000000000000e+00 
11 1 11 1  5.118749999999999689e-01   0.000000000000000000e+00 
12 0 12 0  5.194531249999999600e-01   0.000000000000000000e+00 
12 1 12 1  4.810156250000000022e-01   0.000000000000000000e+00 
13 0 13 0  4.895312500000000289e-01   0.000000000000000000e+00 
13 1 13 1  5.153906249999999911e-01   0.000000000000000000e+00 
14 0 14 0  5.028906250000000355e-01   0.000000000000000000e+00 
14 1 14 1  4.911718750000000355e-01   0.000000000000000000e+00 
15 0 15 0  4.971875000000000044e-01   0.000000000000000000e+00 
15 1 15 1  5.051562499999999734e-01   0.000000000000000000e+00 
16 0 16 0  4.821874999999999911e-01   0.000000000000000000e+00 
16 1 16 1  5.105468749999999556e-01   0.000000000000000000e+00 
17 0 17 0  5.116406249999999600e-01   0.000000000000000000e+00 
17 1 17 1  4.882812500000000000e-01   0.000000000000000000e+00 
18 0 18 0  4.964062499999999933e-01   0.000000000000000000e+00 
18 1 18 1  5.071875000000000133e-01   0.000000000000000000e+00 
19 0 19 0  5.039062500000000000e-01   0.000000000000000000e+00 
19 1 19 1  4.943750000000000089e-01   0.000000000000000000e+00 
20 0 20 0  4.978906250000000311e-01   0.000000000000000000e+00 
20 1 20 1  5.103125000000000577e-01   0.000000000000000000e+00 
21 0 21 0  4.984375000000000333e-01   0.000000000000000000e+00 
21 1 21 1  5.031250000000000444e-01   0.000000000000000000e+00 
22 0 22 0  4.963281250000000089e-01   0.000000000000000000e+00 
22 1 22 1  5.010156249999999645e-01   0.000000000000000000e+00 
23 0 23 0  5.032031249999999734e-01   0.000000000000000000e+00 
23 1 23 1  4.916406249999999978e-01   0.000000000000000000e+00 
24 0 24 0  5.116406249999999600e-01   0.000000000000000000e+00 
24 1 24 1  4.952343750000000044e-01   0.000000000000000000e+00 
25 0 25 0  4.918750000000000067e-01   0.000000000000000000e+00 
25 1 25 1  5.118749999999999689e-01   0.000000000000000000e+00 
26 0 26 0  5.026562500000000266e-01   0.000000000000000000e+00 
26 1 26 1  4.975781250000000377e-01   0.000000000000000000e+00 
27 0 27 0  4.917968750000000222e-01   0.000000000000000000e+00 
27 1 27 1  5.061718750000000488e-01   0.000000000000000000e+00 
28 0 28 0  5.109375000000000444e-01   0.000000000000000000e+00 
28 1 28 1  4.873437500000000200e-01   0.000000000000000000e+00 
29 0 29 0  4.916406249999999978e-01   0.000000000000000000e+00 
29 1 29 1  5.097656250000000000e-01   0.000000000000000000e+00 
30 0 30 0  5.082031249999999778e-01   0.000000000000000000e+00 
30 1 30 1  4.969531249999999956e-01   0.000000000000000000e+00 
31 0 31 0  4.947656249999999867e-01   0.000000000000000000e+00 
31 1 31 1  5.060937500000000089e-01   0.000000000000000000e+00 
32 0 32 0  4.971093750000000200e-01   0.000000000000000000e+00 
32 1 32 1  5.045312499999999867e-01   0.000000000000000000e+00 
33 0 33 0  5.075000000000000622e-01   0.000000000000000000e+00 
33 1 33 1  4.907031250000000178e-01   0.000000000000000000e+00 
34 0 34 0  4.929687500000000111e-01   0.000000000000000000e+00 
34 1 34 1  5.121093749999999778e-01   0.000000000000000000e+00 
35 0 35 0  4.996875000000000067e-01   0.000000000000000000e+00 
35 1 35 1  4.948437500000000266e-01   0.000000000000000000e+00 
36 0 36 0  4.965625000000000178e-01   0.000000000000000000e+00 
36 1 36 1  4.963281250000000089e-01   0.000000000000000000e+00 
37 0 37 0  5.110937500000000133e-01   0.000000000000000000e+00 
37 1 37 1  4.917187500000000377e-01   0.000000000000000000e+00 
38 0 38 0  4.892968750000000200e-01   0.000000000000000000e+00 
38 1 38 1  5.089843750000000444e-01   0.000000000000000000e+00 
39 0 39 0  4.924218750000000089e-01   0.000000000000000000e+00 
39 1 39 1  5.011718750000000444e-01   0.000000000000000000e+00 
40 0 40 0  5.021875000000000089e-01   0.000000000000000000e+00 
40 1 40 1  4.964843750000000333e-01   0.000000000000000000e+00 
41 0 41 0  4.915625000000000133e-01   0.000000000000000000e+00 
41 1 41 1  5.094531250000000622e-01   0.000000000000000000e+00 
42 0 42 0  5.131250000000000533e-01   0.000000000000000000e+00 
42 1 42 1  4.919531249999999911e-01   0.000000000000000000e+00 
43 0 43 0  4.944531249999999933e-01   0.000000000000000000e+00 
43 1 43 1  5.064062500000000577e-01   0.000000000000000000e+00 
44 0 44 0  5.054687500000000222e-01   0.000000000000000000e+00 
44 1 44 1  4.958593749999999911e-01   0.000000000000000000e+00 
45 0 45 0  4.900781250000000311e-01   0.000000000000000000e+00 
45 1 45 1  5.167968750000000444e-01   0.000000000000000000e+00 
46 0 46 0  5.087500000000000355e-01   0.000000000000000000e+00 
46 1 46 1  4.917187500000000377e-01   0.000000000000000000e+00 
47 0 47 0  5.068749999999999645e-01   0.000000000000000000e+00 
47 1 47 1  4.928906250000000266e-01   0.000000000000000000e+00 
48 0 48 0  4.978906250000000311e-01   0.000000000000000000e+00 
48 1 48 1  4.959375000000000311e-01   0.000000000000000000e+00 
49 0 49 0  5.091406250000000133e-01   0.000000000000000000e+00 
49 1 49 1  4.903124999999999845e-01   0.000000000000000000e+00 
50 0 50 0  4.975781250000000377e-01   0.000000000000000000e+00 
50 1 50 1  5.076562500000000311e-01   0.000000000000000000e+00 
51 0 51 0  5.017187499999999911e-01   0.000000000000000000e+00 
51 1 51 1  4.924218750000000089e-01   0.000000000000000000e+00 
52 0 52 0  4.965625000000000178e-01   0.000000000000000000e+00 
52 1 52 1  5.060937500000000089e-01   0.000000000000000000e+00 
53 0 53 0  5.096874999999999600e-01   0.000000000000000000e+00 
53 1 53 1  4.801562500000000067e-01   0.000000000000000000e+00 
54 0 54 0  4.906250000000000333e-01   0.000000000000000000e+00 
54 1 54 1  5.076562500000000311e-01   0.000000000000000000e+00 
55 0 55 0  4.992968750000000289e-01   0.000000000000000000e+00 
55 1 55 1  5.046874999999999556e-01   0.000000000000000000e+00 
56 0 56 0  5.020312500000000400e-01   0.000000000000000000e+00 
56 1 56 1  5.002343750000000089e-01   0.000000000000000000e+00 
57 0 57 0  4.783593750000000311e-01   0.000000000000000000e+00 
57 1 57 1  5.171093749999999822e-01   0.000000000000000000e+00 
58 0 58 0  5.105468749999999556e-01   0.000000000000000000e+00 
58 1 58 1  4.935156250000000133e-01   0.000000000000000000e+00 
59 0 59 0  4.854687500000000044e-01   0.000000000000000000e+00 
59 1 59 1  5.082812500000000178e-01   0.000000000000000000e+00 
60 0 60 0  5.192187500000000622e-01   0.000000000000000000e+00 
60 1 60 1  4.928906250000000266e-01   0.000000000000000000e+00 
