0 0 0 0  5.165625000000000355e-01   0.000000000000000000e+00 
0 1 0 1  4.842187500000000311e-01   0.000000000000000000e+00 
1 0 1 0  4.932812500000000044e-01   0.000000000000000000e+00 
1 1 1 1  5.178125000000000089e-01   0.000000000000000000e+00 
2 0 2 0  5.223437499999999956e-01   0.000000000000000000e+00 
2 1 2 1  4.788281249999999933e-01   0.000000000000000000e+00 
3 0 3 0  4.886718750000000333e-01   0.000000000000000000e+00 
3 1 3 1  5.120312500000000488e-01   0.000000000000000000e+00 
4 0 4 0  5.047656249999999956e-01   0.000000000000000000e+00 
4 1 4 1  4.966406250000000022e-01   0.000000000000000000e+00 
5 0 5 0  4.932812500000000044e-01   0.000000000000000000e+00 
5 1 5 1  5.075781249999999911e-01   0.000000000000000000e+00 
6 0 6 0  5.139062500000000089e-01   0.000000000000000000e+00 
6 1 6 1  4.874999999999999889e-01   0.000000000000000000e+00 
7 0 7 0  4.887500000000000178e-01   0.000000000000000000e+00 
7 1 7 1  5.055468750000000622e-01   0.000000000000000000e+00 
8 0 8 0  4.880468749999999911e-01   0.000000000000000000e+00 
8 1 8 1  5.158593750000000089e-01   0.000000000000000000e+00 
9 0 9 0  5.061718750000000488e-01   0.000000000000000000e+00 
9 1 9 1  4.890625000000000111e-01   0.000000000000000000e+00 
10 0 10 0  4.916406249999999978e-01   0.000000000000000000e+00 
10 1 10 1  5.067968750000000355e-01   0.000000000000000000e+00 
11 0 11 0  5.075781249999999911e-01   0.000000000000000000e+00 
11 1 11 1  4.903124999999999845e-01   0.000000000000000000e+00 
12 0 12 0  4.889062499999999867e-01   0.000000000000000000e+00 
12 1 12 1  5.157031250000000400e-01   0.000000000000000000e+00 
13 0 13 0  5.065625000000000266e-01   0.000000000000000000e+00 
13 1 13 1  4.926562500000000178e-01   0.000000000000000000e+00 
14 0 14 0  4.880468749999999911e-01   0.000000000000000000e+00 
14 1 14 1  5.089062500000000044e-01   0.000000000000000000e+00 
15 0 15 0  5.108593750000000044e-01   0.000000000000000000e+00 
15 1 15 1  4.888281250000000022e-01   0.000000000000000000e+00 
16 0 16 0  5.112499999999999822e-01   0.000000000000000000e+00 
16 1 16 1  4.896093750000000133e-01   0.000000000000000000e+00 
17 0 17 0  4.895312500000000289e-01   0.000000000000000000e+00 
17 1 17 1  5.139062500000000089e-01   0.000000000000000000e+00 
18 0 18 0  5.203906249999999956e-01   0.000000000000000000e+00 
18 1 18 1  4.871874999999999956e-01   0.000000000000000000e+00 
