#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 5130 10258     0     2  9.33926e+03  0.00000e+00 -9.78620e-03     8
 5130 10258     0     2  9.35070e+03  0.00000e+00 -2.17893e-03     8
 5130 10258     0     2  9.33754e+03  0.00000e+00  1.08202e-02     8
 5130 10258     0     2  9.33507e+03  0.00000e+00 -2.49666e-02   774
 5130 10258     0     2  9.32318e+03  0.00000e+00 -9.46842e-03   774
 5130 10258     0     2  9.30177e+03  0.00000e+00 -6.81784e-03   774
 5130 10258     0     2  9.29547e+03  0.00000e+00  5.27446e-03   774
 5130 10258     0     2  9.29354e+03  0.00000e+00 -2.01582e-03     8
 5130 10258     0     2  9.28843e+03  0.00000e+00 -1.07059e-02   774
 5130 10258     0     2  9.29777e+03  0.00000e+00  3.73707e-03     8
 5130 10258     0     2  9.29724e+03  0.00000e+00 -3.80658e-03  1648
 5130 10258     0     2  9.28321e+03  0.00000e+00 -4.44779e-03     8
 5130 10258     0     2  9.28099e+03  0.00000e+00  5.29978e-03   774
 5130 10258     0     2  9.30005e+03  0.00000e+00  1.44177e-03  1648
 5130 10258     0     2  9.29319e+03  0.00000e+00 -5.42601e-03   774
 5130 10258     0     2  9.27328e+03  0.00000e+00 -1.16658e-03  1266
 5130 10258     0     2  9.28877e+03  0.00000e+00 -1.99768e-02   774
 5130 10258     0     2  9.26729e+03  0.00000e+00  7.50698e-03   774
 5130 10258     0     2  9.25168e+03  0.00000e+00  5.28586e-03   774
 5130 10258     0     2  9.25512e+03  0.00000e+00  4.66585e-03   774
 5130 10258     0     2  9.24234e+03  0.00000e+00 -4.98841e-03   774
 5130 10258     0     2  9.24743e+03  0.00000e+00 -6.22972e-03     8
 5130 10258     0     2  9.23882e+03  0.00000e+00  5.27216e-03  1648
 5130 10258     0     2  9.21671e+03  0.00000e+00  4.58347e-03   774
 5130 10258     0     2  9.20997e+03  0.00000e+00  1.22021e-02     8
 5130 10258     0     2  9.20821e+03  0.00000e+00 -1.74016e-02   774
 5130 10258     0     2  9.22292e+03  0.00000e+00 -2.56458e-03     8
 5130 10258     0     2  9.21232e+03  0.00000e+00  1.33286e-02     8
 5130 10258     0     2  9.21310e+03  0.00000e+00  1.63339e-02   774
 5130 10258     0     2  9.20460e+03  0.00000e+00  3.27064e-03   774
 5130 10258     0     2  9.20275e+03  0.00000e+00 -1.59212e-02   774
 5130 10258     0     2  9.19288e+03  0.00000e+00 -2.81913e-03     8
 5130 10258     0     2  9.17299e+03  0.00000e+00 -2.55935e-03  1648
 5130 10258     0     2  9.18515e+03  0.00000e+00 -1.49368e-02   774
 5130 10258     0     2  9.17565e+03  0.00000e+00 -6.50920e-03   774
 5130 10258     0     2  9.16725e+03  0.00000e+00 -1.79232e-03    16
 5130 10258     0     2  9.14518e+03  0.00000e+00 -7.22482e-03     8
 5130 10258     0     2  9.12087e+03  0.00000e+00 -8.30203e-03     8
 5130 10258     0     2  9.10865e+03  0.00000e+00  1.28690e-02     8
 5130 10258     0     2  9.08972e+03  0.00000e+00  1.39953e-02   774
 5130 10258     0     2  9.09287e+03  0.00000e+00 -2.88964e-03     8
 5130 10258     0     2  9.08635e+03  0.00000e+00 -7.15516e-03     8
 5130 10258     0     2  9.09306e+03  0.00000e+00  3.64651e-03     8
 5130 10258     0     2  9.08938e+03  0.00000e+00 -4.43687e-03   774
 5130 10258     0     2  9.08277e+03  0.00000e+00 -1.11098e-02   774
 5130 10258     0     2  9.08879e+03  0.00000e+00  1.45565e-02   774
 5130 10258     0     2  9.08749e+03  0.00000e+00  1.01488e-02   774
 5130 10258     0     2  9.09315e+03  0.00000e+00  1.31347e-02     8
 5130 10258     0     2  9.09651e+03  0.00000e+00  9.64662e-03   774
 5130 10258     0     2  9.08067e+03  0.00000e+00 -6.60657e-03   774
 5130 10258     0     2  9.08937e+03  0.00000e+00 -1.32996e-02     8
 5130 10258     0     2  9.08324e+03  0.00000e+00 -4.59883e-03   774
 5130 10258     0     2  9.08155e+03  0.00000e+00  4.23776e-03     8
 5130 10258     0     2  9.07643e+03  0.00000e+00  5.37046e-03     8
 5130 10258     0     2  9.07847e+03  0.00000e+00 -1.16140e-02     8
 5130 10258     0     2  9.06365e+03  0.00000e+00  1.53952e-02   774
 5130 10258     0     2  9.06454e+03  0.00000e+00 -8.39953e-03   774
 5130 10258     0     2  9.06115e+03  0.00000e+00  1.04521e-02   774
 5130 10258     0     2  9.06373e+03  0.00000e+00 -4.56249e-03   774
 5130 10258     0     2  9.06204e+03  0.00000e+00 -2.64731e-02   774
 5130 10258     0     2  9.04174e+03  0.00000e+00  1.02693e-02   774
 5130 10258     0     2  9.04808e+03  0.00000e+00  1.26330e-02     8
 5130 10258     0     2  9.05078e+03  0.00000e+00 -2.59721e-02   774
 5130 10258     0     2  9.04688e+03  0.00000e+00  1.64549e-02   774
 5130 10258     0     2  9.04557e+03  0.00000e+00 -9.03709e-03  1648
 5130 10258     0     2  9.04610e+03  0.00000e+00 -6.70977e-03     8
 5130 10258     0     2  9.03301e+03  0.00000e+00  4.22806e-03   774
 5130 10258     0     2  9.01971e+03  0.00000e+00 -1.20910e-02   774
 5130 10258     0     2  8.98961e+03  0.00000e+00 -3.23132e-03     8
 5130 10258     0     2  8.96988e+03  0.00000e+00 -8.12374e-03   774
 5130 10258     0     2  8.95497e+03  0.00000e+00 -1.37733e-02   774
 5130 10258     0     2  8.95786e+03  0.00000e+00  1.58760e-02     8
 5130 10258     0     2  8.97258e+03  0.00000e+00 -5.36823e-03   774
 5130 10258     0     2  8.97941e+03  0.00000e+00  6.77257e-03     8
 5130 10258     0     2  8.98089e+03  0.00000e+00  8.34823e-03   774
 5130 10258     0     2  8.97736e+03  0.00000e+00 -6.67101e-03  1648
 5130 10258     0     2  8.97623e+03  0.00000e+00 -8.97651e-03   774
 5130 10258     0     2  8.96383e+03  0.00000e+00  1.39120e-02   774
 5130 10258     0     2  8.97104e+03  0.00000e+00 -9.33262e-03   774
 5130 10258     0     2  8.97607e+03  0.00000e+00  5.15964e-03   774
 5130 10258     0     2  8.97363e+03  0.00000e+00  9.94079e-03   774
 5130 10258     0     2  8.97233e+03  0.00000e+00  4.69696e-03  1648
 5130 10258     0     2  8.96707e+03  0.00000e+00  1.14979e-02   774
 5130 10258     0     2  8.97087e+03  0.00000e+00  5.96268e-03     8
 5130 10258     0     2  8.94998e+03  0.00000e+00  8.29995e-03   774
 5130 10258     0     2  8.93075e+03  0.00000e+00  1.61609e-02     8
 5130 10258     0     2  8.93500e+03  0.00000e+00 -1.54538e-02   774
 5130 10258     0     2  8.94290e+03  0.00000e+00 -1.10601e-02     8
 5130 10258     0     2  8.94162e+03  0.00000e+00  2.23860e-03   774
 5130 10258     0     2  8.91826e+03  0.00000e+00 -9.09224e-03   774
 5130 10258     0     2  8.90838e+03  0.00000e+00 -5.67751e-03     8
 5130 10258     0     2  8.90594e+03  0.00000e+00  7.68939e-03   774
 5130 10258     0     2  8.88688e+03  0.00000e+00  4.11030e-03   774
 5130 10258     0     2  8.87618e+03  0.00000e+00  6.96852e-03     8
 5130 10258     0     2  8.86910e+03  0.00000e+00 -1.01142e-02   774
 5130 10258     0     2  8.86315e+03  0.00000e+00 -1.06446e-02   774
 5130 10258     0     2  8.85971e+03  0.00000e+00  7.37018e-03     8
 5130 10258     0     2  8.83233e+03  0.00000e+00  7.07216e-03   774
 5130 10258     0     2  8.84540e+03  0.00000e+00 -3.03174e-03  1648
 5130 10258     0     2  8.81858e+03  0.00000e+00  1.48527e-02   774
 5130 10258     0     2  8.82507e+03  0.00000e+00  8.62440e-03   774
 5130 10258     0     2  8.82409e+03  0.00000e+00  2.04773e-02   774
 5130 10258     0     2  8.80537e+03  0.00000e+00  1.74890e-02     8
 5130 10258     0     2  8.82670e+03  0.00000e+00 -9.06465e-03     8
 5130 10258     0     2  8.81263e+03  0.00000e+00  7.54735e-03   774
 5130 10258     0     2  8.80766e+03  0.00000e+00 -1.38882e-02     8
 5130 10258     0     2  8.81317e+03  0.00000e+00 -2.71545e-02     8
 5130 10258     0     2  8.81277e+03  0.00000e+00  6.29031e-03   774
 5130 10258     0     2  8.78369e+03  0.00000e+00  1.48921e-02   774
 5130 10258     0     2  8.78366e+03  0.00000e+00 -1.05862e-02     8
 5130 10258     0     2  8.77699e+03  0.00000e+00  2.07408e-02     8
 5130 10258     0     2  8.77256e+03  0.00000e+00 -1.09418e-02     8
 5130 10258     0     2  8.77184e+03  0.00000e+00  4.90828e-03   774
 5130 10258     0     2  8.75586e+03  0.00000e+00  7.32934e-03   774
 5130 10258     0     2  8.75278e+03  0.00000e+00  8.44615e-03     8
 5130 10258     0     2  8.74739e+03  0.00000e+00 -2.00698e-02   774
 5130 10258     0     2  8.73854e+03  0.00000e+00  6.11256e-03   774
 5130 10258     0     2  8.73678e+03  0.00000e+00 -9.81907e-03     8
 5130 10258     0     2  8.71990e+03  0.00000e+00  5.75166e-03     8
 5130 10258     0     2  8.70759e+03  0.00000e+00 -4.78294e-03  1648
 5130 10258     0     2  8.69449e+03  0.00000e+00 -1.49946e-02   774
 5130 10258     0     2  8.68749e+03  0.00000e+00 -6.20035e-03   774
 5130 10258     0     2  8.66393e+03  0.00000e+00 -4.38437e-03   774
 5130 10258     0     2  8.66218e+03  0.00000e+00 -7.24895e-03     8
 5130 10258     0     2  8.66460e+03  0.00000e+00 -1.65543e-02   774
 5130 10258     0     2  8.66893e+03  0.00000e+00 -3.17174e-03   774
 5130 10258     0     2  8.67150e+03  0.00000e+00 -4.21826e-03     8
 5130 10258     0     2  8.68170e+03  0.00000e+00  2.01178e-02   774
 5130 10258     0     2  8.67134e+03  0.00000e+00  1.06478e-02   774
 5130 10258     0     2  8.66319e+03  0.00000e+00 -1.28863e-02   774
 5130 10258     0     2  8.66648e+03  0.00000e+00 -4.70070e-03     8
 5130 10258     0     2  8.66688e+03  0.00000e+00  1.12117e-02   774
 5130 10258     0     2  8.66075e+03  0.00000e+00  4.22380e-03   774
 5130 10258     0     2  8.67412e+03  0.00000e+00 -7.99524e-03     8
 5130 10258     0     2  1.28426e+04  0.00000e+00  5.78994e-03     8
 5130 10258     0     2  8.68954e+03  0.00000e+00  1.24793e-02     8
 5130 10258     0     2  8.67979e+03  0.00000e+00  1.10935e-02     8
 5130 10258     0     2  8.67268e+03  0.00000e+00  9.79195e-03     8
 5130 10258     0     2  8.68444e+03  0.00000e+00  2.45117e-03   774
 5130 10258     0     2  8.68936e+03  0.00000e+00  1.99914e-02   774
 5130 10258     0     2  8.69542e+03  0.00000e+00 -1.51421e-02     8
 5130 10258     0     2  8.69393e+03  0.00000e+00  6.09496e-03     8
 5130 10258     0     2  8.68257e+03  0.00000e+00 -2.08863e-02     8
 5130 10258     0     2  8.67362e+03  0.00000e+00  1.12915e-02     8
 5130 10258     0     2  8.66224e+03  0.00000e+00  4.45819e-03     8
 5130 10258     0     2  8.65324e+03  0.00000e+00 -1.16649e-02     8
 5130 10258     0     2  8.66902e+03  0.00000e+00  3.00277e-02   774
 5130 10258     0     2  8.65900e+03  0.00000e+00 -2.14222e-02     8
 5130 10258     0     2  8.65605e+03  0.00000e+00 -1.93796e-02   774
 5130 10258     0     2  8.64291e+03  0.00000e+00  4.21219e-03     8
 5130 10258     0     2  8.63259e+03  0.00000e+00 -5.21297e-03  1648
 5130 10258     0     2  8.63888e+03  0.00000e+00  1.61217e-02   774
 5130 10258     0     2  8.64550e+03  0.00000e+00 -1.93437e-02     8
 5130 10258     0     2  8.64510e+03  0.00000e+00  1.36586e-02   774
 5130 10258     0     2  8.65233e+03  0.00000e+00  2.26321e-03  1648
 5130 10258     0     2  8.65466e+03  0.00000e+00  4.26283e-03     8
 5130 10258     0     2  8.64758e+03  0.00000e+00 -3.88246e-03  1648
 5130 10258     0     2  8.66203e+03  0.00000e+00  1.02020e-02   774
 5130 10258     0     2  8.64455e+03  0.00000e+00 -1.14103e-02   774
 5130 10258     0     2  8.64720e+03  0.00000e+00 -4.54917e-03   774
 5130 10258     0     2  8.64717e+03  0.00000e+00 -9.44196e-03   774
 5130 10258     0     2  8.65891e+03  0.00000e+00  1.47445e-02   774
 5130 10258     0     2  8.65575e+03  0.00000e+00 -6.79040e-03   774
 5130 10258     0     2  8.65179e+03  0.00000e+00  5.32289e-03   774
 5130 10258     0     2  8.63276e+03  0.00000e+00  4.57274e-03     8
 5130 10258     0     2  8.63447e+03  0.00000e+00 -4.29404e-03   774
 5130 10258     0     2  8.63604e+03  0.00000e+00 -4.92839e-03   774
 5130 10258     0     2  8.63740e+03  0.00000e+00 -5.97040e-03   774
 5130 10258     0     2  8.62819e+03  0.00000e+00 -4.90732e-03   774
 5130 10258     0     2  8.61186e+03  0.00000e+00  3.20034e-03  1648
 5130 10258     0     2  8.61450e+03  0.00000e+00  9.50807e-03     8
 5130 10258     0     2  8.60501e+03  0.00000e+00 -1.60491e-02   774
 5130 10258     0     2  8.58622e+03  0.00000e+00 -5.89476e-03     8
 5130 10258     0     2  8.59082e+03  0.00000e+00  7.88016e-03     8
 5130 10258     0     2  8.59847e+03  0.00000e+00  8.22451e-03     8
 5130 10258     0     2  8.57662e+03  0.00000e+00 -1.74482e-02   774
 5130 10258     0     2  8.59034e+03  0.00000e+00  1.51837e-02   774
 5130 10258     0     2  8.57531e+03  0.00000e+00 -6.05372e-03   774
 5130 10258     0     2  8.58738e+03  0.00000e+00  5.80371e-03  1648
 5130 10258     0     2  8.58216e+03  0.00000e+00 -2.00791e-02   774
 5130 10258     0     2  8.57712e+03  0.00000e+00 -8.82851e-03   774
 5130 10258     0     2  8.55827e+03  0.00000e+00 -5.62146e-03   774
 5130 10258     0     2  8.57529e+03  0.00000e+00  3.76790e-03     8
 5130 10258     0     2  8.57081e+03  0.00000e+00  1.89795e-02   774
 5130 10258     0     2  8.57007e+03  0.00000e+00 -6.70001e-03     8
 5130 10258     0     2  8.54619e+03  0.00000e+00 -1.67138e-03    16
 5130 10258     0     2  8.54733e+03  0.00000e+00  5.59625e-03   774
 5130 10258     0     2  8.54059e+03  0.00000e+00  1.20235e-02     8
 5130 10258     0     2  8.52953e+03  0.00000e+00  1.33112e-02   774
 5130 10258     0     2  9.99661e+03  0.00000e+00  1.03117e-02   774
 5130 10258     0     2  8.52662e+03  0.00000e+00  6.94621e-03   774
 5130 10258     0     2  8.52091e+03  0.00000e+00 -1.47721e-02   774
 5130 10258     0     2  9.62672e+03  0.00000e+00 -8.77353e-03     8
 5130 10258     0     2  8.52850e+03  0.00000e+00  4.27579e-03   774
 5130 10258     0     2  8.52291e+03  0.00000e+00 -6.08161e-03     8
 5130 10258     0     2  8.53095e+03  0.00000e+00  5.89132e-03   774
 5130 10258     0     2  8.53273e+03  0.00000e+00  9.40679e-03   774
 5130 10258     0     2  8.51026e+03  0.00000e+00 -7.82352e-03     8
 5130 10258     0     2  8.52091e+03  0.00000e+00 -7.56383e-03   774
 5130 10258     0     2  8.51782e+03  0.00000e+00  6.88461e-03   774
 5130 10258     0     2  8.50420e+03  0.00000e+00 -4.73553e-03     8
 5130 10258     0     2  8.49494e+03  0.00000e+00 -1.01525e-02   774
 5130 10258     0     2  8.48869e+03  0.00000e+00  2.11958e-02   774
 5130 10258     0     2  8.51204e+03  0.00000e+00  6.93516e-03     8
 5130 10258     0     2  8.51162e+03  0.00000e+00 -1.07831e-02   774
 5130 10258     0     2  8.49767e+03  0.00000e+00  5.71699e-03     8
 5130 10258     0     2  9.25773e+03  0.00000e+00 -8.15146e-03     8
 5130 10258     0     2  8.49534e+03  0.00000e+00 -3.58105e-03   774
 5130 10258     0     2  8.48471e+03  0.00000e+00  5.98612e-03  1648
 5130 10258     0     2  8.49319e+03  0.00000e+00  1.29284e-02   774
 5130 10258     0     2  8.49240e+03  0.00000e+00  5.04494e-03   774
 5130 10258     0     2  8.49594e+03  0.00000e+00  3.28104e-03     8
 5130 10258     0     2  8.47228e+03  0.00000e+00 -8.77534e-03     8
 5130 10258     0     2  8.45596e+03  0.00000e+00 -7.71477e-03     8
 5130 10258     0     2  8.45622e+03  0.00000e+00 -5.10059e-03   774
 5130 10258     0     2  8.46105e+03  0.00000e+00 -1.31443e-02   774
 5130 10258     0     2  8.46874e+03  0.00000e+00  3.67987e-03   774
 5130 10258     0     2  8.46656e+03  0.00000e+00  2.25655e-02   774
 5130 10258     0     2  8.46901e+03  0.00000e+00 -1.89127e-02     8
 5130 10258     0     2  8.45665e+03  0.00000e+00  5.63283e-03     8
 5130 10258     0     2  8.44262e+03  0.00000e+00  3.78697e-03  1648
 5130 10258     0     2  8.76478e+03  0.00000e+00 -1.24873e-02   774
 5130 10258     0     2  8.42896e+03  0.00000e+00  1.87453e-02   774
 5130 10258     0     2  8.42657e+03  0.00000e+00  1.02904e-02     8
 5130 10258     0     2  8.41767e+03  0.00000e+00 -2.48249e-02     8
 5130 10258     0     2  8.42315e+03  0.00000e+00  4.47774e-03   774
 5130 10258     0     2  8.40604e+03  0.00000e+00  2.37345e-02   774
 5130 10258     0     2  8.42758e+03  0.00000e+00  1.01680e-02   774
 5130 10258     0     2  8.40559e+03  0.00000e+00 -9.41595e-03   774
 5130 10258     0     2  8.41961e+03  0.00000e+00  1.03854e-02   774
 5130 10258     0     2  8.43251e+03  0.00000e+00 -1.48361e-02   774
 5130 10258     0     2  1.07352e+04  0.00000e+00  3.82917e-03     8
 5130 10258     0     2  8.42782e+03  0.00000e+00  4.75983e-03     8
 5130 10258     0     2  8.44337e+03  0.00000e+00 -1.11237e-02   774
 5130 10258     0     2  8.44939e+03  0.00000e+00 -1.43430e-02     8
 5130 10258     0     2  8.43305e+03  0.00000e+00 -1.49293e-02   774
 5130 10258     0     2  8.43589e+03  0.00000e+00  1.06893e-02     8
 5130 10258     0     2  8.41859e+03  0.00000e+00 -1.36585e-02   774
 5130 10258     0     2  8.39950e+03  0.00000e+00 -2.96536e-03  1648
 5130 10258     0     2  8.40754e+03  0.00000e+00  2.76445e-03  1648
