#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 4614  9224     0     4  4.06337e+03  0.00000e+00 -1.00622e-03  7264
 4614  9224     0     4  4.17151e+03  0.00000e+00  8.99355e-04  3964
 4614  9224     0     4  4.18415e+03  0.00000e+00  7.33283e-04  5216
 4614  9224     0     4  4.17064e+03  0.00000e+00  1.02589e-03  5079
 4614  9224     0     4  4.24420e+03  0.00000e+00 -9.06880e-04  3880
 4614  9224     0     4  4.07053e+03  0.00000e+00 -8.99536e-04  5014
 4614  9224     0     4  4.18944e+03  0.00000e+00  1.15802e-03  2792
 4614  9224     0     4  4.23930e+03  0.00000e+00  8.94986e-04  5021
 4614  9224     0     4  4.44312e+03  0.00000e+00  9.26895e-04  5116
 4614  9224     0     4  4.42916e+03  0.00000e+00 -1.05002e-03  5032
 4614  9224     0     4  4.23999e+03  0.00000e+00  1.00449e-03  3962
 4614  9224     0     4  4.25379e+03  0.00000e+00  9.99916e-04  2780
 4614  9224     0     4  4.20820e+03  0.00000e+00 -8.85952e-04  3112
 4614  9224     0     4  4.22806e+03  0.00000e+00  1.05216e-03  6583
 4614  9224     0     4  4.45860e+03  0.00000e+00 -8.76985e-04  7197
 4614  9224     0     4  4.37935e+03  0.00000e+00  1.11929e-03  1627
 4614  9224     0     4  4.20389e+03  0.00000e+00  8.99163e-04  2524
 4614  9224     0     4  4.22958e+03  0.00000e+00  9.01096e-04  6383
 4614  9224     0     4  4.23501e+03  0.00000e+00  9.25031e-04  5700
 4614  9224     0     4  4.27536e+03  0.00000e+00 -8.65201e-04  7777
 4614  9224     0     4  4.55583e+03  0.00000e+00  9.15417e-04  3899
 4614  9224     0     4  4.34914e+03  0.00000e+00 -1.09449e-03  6652
 4614  9224     0     4  4.71878e+03  0.00000e+00 -8.55414e-04  2761
 4614  9224     0     4  4.56935e+03  0.00000e+00 -9.25249e-04  3922
 4614  9224     0     4  4.39894e+03  0.00000e+00  1.02356e-03  3077
 4614  9224     0     4  4.46988e+03  0.00000e+00 -1.12378e-03  5033
 4614  9224     0     4  4.64740e+03  0.00000e+00  8.38139e-04  7738
 4614  9224     0     4  4.66117e+03  0.00000e+00 -7.24778e-04  7443
 4614  9224     0     4  4.58369e+03  0.00000e+00 -9.14880e-04  3899
 4614  9224     0     4  4.50341e+03  0.00000e+00 -7.93624e-04  2760
 4614  9224     0     4  4.54815e+03  0.00000e+00  8.62499e-04  8425
 4614  9224     0     4  4.80407e+03  0.00000e+00  9.31574e-04  7259
 4614  9224     0     4  4.91827e+03  0.00000e+00 -1.30549e-03  7780
 4614  9224     0     4  4.90803e+03  0.00000e+00  1.20029e-03  5033
 4614  9224     0     4  4.84528e+03  0.00000e+00 -6.78775e-04  3880
 4614  9224     0     4  5.02988e+03  0.00000e+00  8.41311e-04  5110
 4614  9224     0     4  1.10504e+04  0.00000e+00 -8.89489e-04  3944
 4614  9224     0     4  5.11757e+03  0.00000e+00  8.07425e-04  5189
 4614  9224     0     4  5.01135e+03  0.00000e+00 -7.92085e-04  3068
 4614  9224     0     4  4.88754e+03  0.00000e+00  9.78452e-04  3868
 4614  9224     0     4  5.01386e+03  0.00000e+00  7.59286e-04  3040
 4614  9224     0     4  4.86190e+03  0.00000e+00 -7.28665e-04  1555
 4614  9224     0     4  5.00805e+03  0.00000e+00 -9.18742e-04  1636
 4614  9224     0     4  5.06273e+03  0.00000e+00  8.53906e-04  3073
 4614  9224     0     4  5.17852e+03  0.00000e+00 -8.67732e-04  8890
 4614  9224     0     4  5.14129e+03  0.00000e+00  8.59005e-04  3172
 4614  9224     0     4  5.20302e+03  0.00000e+00  7.43601e-04  7785
