00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Tue Aug 13 14:43:21 2024
00001  0.03153 0.00000 0.00000 3276800  0         0       : Tue Aug 13 14:44:09 2024
00002  0.02608 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:44:30 2024
00003  0.02602 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:44:47 2024
00004  0.02530 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:45:04 2024
00005  0.02594 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:45:21 2024
00006  0.02566 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:45:38 2024
00007  0.02570 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:45:55 2024
00008  0.02632 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:46:12 2024
00009  0.02566 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:46:29 2024
00010  0.02639 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:46:46 2024
00011  0.02568 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:47:03 2024
00012  0.02544 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:47:19 2024
00013  0.02565 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:47:36 2024
00014  0.02533 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:47:53 2024
00015  0.02592 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:48:10 2024
00016  0.02554 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:48:27 2024
00017  0.02605 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:48:44 2024
00018  0.02601 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:49:01 2024
00019  0.02619 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:49:18 2024
00020  0.02551 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:49:34 2024
00021  0.02651 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:49:51 2024
00022  0.02574 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:50:07 2024
00023  0.02613 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:50:24 2024
00024  0.02611 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:50:41 2024
00025  0.02572 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:50:57 2024
00026  0.02654 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:51:15 2024
00027  0.02594 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:51:32 2024
00028  0.02603 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:51:48 2024
00029  0.02616 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:52:04 2024
00030  0.02626 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:52:22 2024
00031  0.02541 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:52:39 2024
00032  0.02594 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:52:56 2024
00033  0.02654 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:53:13 2024
00034  0.02576 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:53:29 2024
00035  0.02566 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:53:47 2024
00036  0.02639 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:54:03 2024
00037  0.02598 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:54:20 2024
00038  0.02575 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:54:36 2024
00039  0.02625 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:54:52 2024
00040  0.02600 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:55:09 2024
00041  0.02649 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:55:26 2024
00042  0.02609 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:55:42 2024
00043  0.02578 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:56:00 2024
00044  0.02529 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:56:16 2024
00045  0.02566 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:56:33 2024
00046  0.02585 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:56:49 2024
00047  0.02731 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:57:06 2024
00048  0.02613 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:57:22 2024
00049  0.02591 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:57:39 2024
00050  0.02643 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:57:56 2024
00051  0.02603 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:58:12 2024
00052  0.02637 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:58:29 2024
00053  0.02592 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:58:45 2024
00054  0.02653 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:59:02 2024
00055  0.02565 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:59:19 2024
00056  0.02576 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:59:35 2024
00057  0.02583 0.00000 0.00000 1654784  0         0       : Tue Aug 13 14:59:52 2024
00058  0.02629 0.00000 0.00000 1654784  0         0       : Tue Aug 13 15:00:09 2024
00059  0.02586 0.00000 0.00000 1654784  0         0       : Tue Aug 13 15:00:26 2024
00060  0.02559 0.00000 0.00000 1654784  0         0       : Tue Aug 13 15:00:42 2024
00061  0.02690 0.00000 0.00000 1654784  0         0       : Tue Aug 13 15:00:58 2024
00062  0.02623 0.00000 0.00000 1654784  0         0       : Tue Aug 13 15:01:15 2024
00063  0.02665 0.00000 0.00000 1654784  0         0       : Tue Aug 13 15:01:32 2024
00064  0.02631 0.00000 0.00000 1654784  0         0       : Tue Aug 13 15:01:48 2024
00065  0.02579 0.00000 0.00000 1654784  0         0       : Tue Aug 13 15:02:05 2024
00066  0.02584 0.00000 0.00000 1654784  0         0       : Tue Aug 13 15:02:21 2024
