0 0 0 0  5.009375000000000355e-01   0.000000000000000000e+00 
0 1 0 1  4.963281250000000089e-01   0.000000000000000000e+00 
1 0 1 0  5.000781250000000400e-01   0.000000000000000000e+00 
1 1 1 1  5.073437499999999822e-01   0.000000000000000000e+00 
2 0 2 0  5.008593749999999956e-01   0.000000000000000000e+00 
2 1 2 1  4.948437500000000266e-01   0.000000000000000000e+00 
3 0 3 0  4.928124999999999867e-01   0.000000000000000000e+00 
3 1 3 1  5.053906249999999822e-01   0.000000000000000000e+00 
4 0 4 0  5.035156250000000222e-01   0.000000000000000000e+00 
4 1 4 1  4.964843750000000333e-01   0.000000000000000000e+00 
5 0 5 0  4.978124999999999911e-01   0.000000000000000000e+00 
5 1 5 1  4.964062499999999933e-01   0.000000000000000000e+00 
6 0 6 0  4.991406250000000044e-01   0.000000000000000000e+00 
6 1 6 1  5.026562500000000266e-01   0.000000000000000000e+00 
7 0 7 0  4.948437500000000266e-01   0.000000000000000000e+00 
7 1 7 1  5.006249999999999867e-01   0.000000000000000000e+00 
8 0 8 0  5.033593750000000533e-01   0.000000000000000000e+00 
8 1 8 1  4.992187499999999889e-01   0.000000000000000000e+00 
9 0 9 0  4.878125000000000377e-01   0.000000000000000000e+00 
9 1 9 1  5.111718750000000533e-01   0.000000000000000000e+00 
10 0 10 0  5.035156250000000222e-01   0.000000000000000000e+00 
10 1 10 1  4.944531249999999933e-01   0.000000000000000000e+00 
11 0 11 0  4.932031250000000200e-01   0.000000000000000000e+00 
11 1 11 1  4.971093750000000200e-01   0.000000000000000000e+00 
12 0 12 0  5.036718749999999911e-01   0.000000000000000000e+00 
12 1 12 1  5.046874999999999556e-01   0.000000000000000000e+00 
13 0 13 0  4.996875000000000067e-01   0.000000000000000000e+00 
13 1 13 1  5.030468750000000044e-01   0.000000000000000000e+00 
14 0 14 0  5.054687500000000222e-01   0.000000000000000000e+00 
14 1 14 1  5.021875000000000089e-01   0.000000000000000000e+00 
15 0 15 0  5.010156249999999645e-01   0.000000000000000000e+00 
15 1 15 1  4.981249999999999845e-01   0.000000000000000000e+00 
16 0 16 0  4.915625000000000133e-01   0.000000000000000000e+00 
16 1 16 1  5.025000000000000577e-01   0.000000000000000000e+00 
17 0 17 0  5.087500000000000355e-01   0.000000000000000000e+00 
17 1 17 1  4.932812500000000044e-01   0.000000000000000000e+00 
18 0 18 0  5.060156249999999689e-01   0.000000000000000000e+00 
18 1 18 1  4.965625000000000178e-01   0.000000000000000000e+00 
19 0 19 0  5.012499999999999734e-01   0.000000000000000000e+00 
19 1 19 1  5.000781250000000400e-01   0.000000000000000000e+00 
20 0 20 0  5.001562499999999689e-01   0.000000000000000000e+00 
20 1 20 1  4.992968750000000289e-01   0.000000000000000000e+00 
21 0 21 0  4.982812500000000089e-01   0.000000000000000000e+00 
21 1 21 1  5.051562499999999734e-01   0.000000000000000000e+00 
22 0 22 0  5.035937500000000622e-01   0.000000000000000000e+00 
22 1 22 1  4.861718750000000311e-01   0.000000000000000000e+00 
23 0 23 0  5.050000000000000044e-01   0.000000000000000000e+00 
23 1 23 1  4.953906250000000289e-01   0.000000000000000000e+00 
24 0 24 0  5.070312500000000444e-01   0.000000000000000000e+00 
24 1 24 1  5.003125000000000488e-01   0.000000000000000000e+00 
25 0 25 0  4.907812500000000022e-01   0.000000000000000000e+00 
25 1 25 1  5.012499999999999734e-01   0.000000000000000000e+00 
26 0 26 0  5.060156249999999689e-01   0.000000000000000000e+00 
26 1 26 1  4.961718749999999845e-01   0.000000000000000000e+00 
27 0 27 0  4.939843750000000311e-01   0.000000000000000000e+00 
27 1 27 1  5.035937500000000622e-01   0.000000000000000000e+00 
28 0 28 0  5.126562500000000355e-01   0.000000000000000000e+00 
28 1 28 1  4.835937499999999889e-01   0.000000000000000000e+00 
29 0 29 0  4.833593750000000355e-01   0.000000000000000000e+00 
29 1 29 1  5.149218749999999734e-01   0.000000000000000000e+00 
30 0 30 0  5.019531250000000000e-01   0.000000000000000000e+00 
30 1 30 1  5.036718749999999911e-01   0.000000000000000000e+00 
31 0 31 0  4.978906250000000311e-01   0.000000000000000000e+00 
31 1 31 1  4.992968750000000289e-01   0.000000000000000000e+00 
32 0 32 0  5.001562499999999689e-01   0.000000000000000000e+00 
