00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Wed Jul 31 02:02:26 2024
00001  0.27358 0.00000 0.00000 3276800  0         0       : Wed Jul 31 02:03:15 2024
00002  0.27172 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:03:38 2024
00003  0.27280 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:03:56 2024
00004  0.27257 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:04:14 2024
00005  0.27298 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:04:32 2024
00006  0.27150 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:04:50 2024
00007  0.27116 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:05:08 2024
00008  0.27216 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:05:26 2024
00009  0.27278 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:05:43 2024
00010  0.27251 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:06:01 2024
00011  0.27154 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:06:19 2024
00012  0.27246 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:06:37 2024
00013  0.27164 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:06:54 2024
00014  0.27170 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:07:13 2024
00015  0.27190 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:07:31 2024
00016  0.27193 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:07:49 2024
00017  0.27144 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:08:06 2024
00018  0.27196 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:08:24 2024
00019  0.27176 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:08:41 2024
00020  0.27128 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:08:59 2024
00021  0.27052 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:09:17 2024
00022  0.27212 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:09:35 2024
00023  0.27087 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:09:52 2024
00024  0.27152 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:10:10 2024
00025  0.27078 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:10:27 2024
00026  0.27239 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:10:45 2024
00027  0.27272 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:11:04 2024
00028  0.27203 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:11:21 2024
00029  0.27177 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:11:38 2024
00030  0.27176 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:11:56 2024
00031  0.27169 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:12:13 2024
00032  0.27069 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:12:32 2024
00033  0.27113 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:12:49 2024
00034  0.27155 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:13:06 2024
00035  0.27135 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:13:24 2024
00036  0.27061 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:13:41 2024
00037  0.27207 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:13:59 2024
00038  0.27075 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:14:17 2024
00039  0.27099 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:14:35 2024
00040  0.27081 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:14:52 2024
00041  0.27131 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:15:10 2024
00042  0.27103 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:15:27 2024
00043  0.27097 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:15:44 2024
00044  0.27130 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:16:02 2024
00045  0.27141 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:16:20 2024
00046  0.27102 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:16:38 2024
00047  0.27106 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:16:55 2024
00048  0.27115 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:17:13 2024
00049  0.27177 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:17:31 2024
00050  0.27038 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:17:48 2024
00051  0.27021 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:18:06 2024
00052  0.27099 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:18:23 2024
00053  0.27152 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:18:41 2024
00054  0.27057 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:18:59 2024
00055  0.27090 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:19:17 2024
00056  0.27065 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:19:34 2024
00057  0.27161 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:19:51 2024
00058  0.27101 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:20:10 2024
00059  0.27091 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:20:27 2024
00060  0.27014 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:20:45 2024
00061  0.27069 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:21:02 2024
00062  0.27066 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:21:19 2024
00063  0.27005 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:21:38 2024
00064  0.27001 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:21:55 2024
00065  0.26993 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:22:12 2024
00066  0.27023 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:22:30 2024
00067  0.27157 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:22:47 2024
00068  0.27092 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:23:05 2024
00069  0.27029 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:23:23 2024
00070  0.27053 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:23:40 2024
00071  0.27074 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:23:57 2024
00072  0.27061 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:24:15 2024
00073  0.27028 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:24:33 2024
00074  0.27083 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:24:50 2024
00075  0.27158 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:25:08 2024
00076  0.27010 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:25:25 2024
00077  0.27089 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:25:43 2024
00078  0.26968 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:26:01 2024
00079  0.26916 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:26:18 2024
00080  0.26988 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:26:36 2024
00081  0.26989 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:26:53 2024
00082  0.27110 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:27:11 2024
00083  0.26971 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:27:28 2024
00084  0.27016 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:27:46 2024
00085  0.26930 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:28:03 2024
00086  0.26930 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:28:20 2024
00087  0.27170 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:28:38 2024
00088  0.27086 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:28:55 2024
00089  0.27032 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:29:12 2024
00090  0.27090 0.00000 0.00000 1654784  0         0       : Wed Jul 31 02:29:30 2024
