0 0 0 0  3.935644531249999911e-01   0.000000000000000000e+00 
0 1 0 1  3.903027343750000155e-01   0.000000000000000000e+00 
1 0 1 0  3.891699218749999911e-01   0.000000000000000000e+00 
1 1 1 1  3.903222656249999978e-01   0.000000000000000000e+00 
2 0 2 0  3.873535156250000333e-01   0.000000000000000000e+00 
2 1 2 1  3.911621093750000111e-01   0.000000000000000000e+00 
3 0 3 0  3.950000000000000178e-01   0.000000000000000000e+00 
3 1 3 1  3.904199218750000200e-01   0.000000000000000000e+00 
4 0 4 0  3.909570312500000311e-01   0.000000000000000000e+00 
4 1 4 1  3.901464843749999911e-01   0.000000000000000000e+00 
5 0 5 0  3.909667968750000222e-01   0.000000000000000000e+00 
5 1 5 1  3.913085937499999889e-01   0.000000000000000000e+00 
6 0 6 0  3.906640625000000200e-01   0.000000000000000000e+00 
6 1 6 1  3.902148437499999845e-01   0.000000000000000000e+00 
7 0 7 0  3.860839843750000222e-01   0.000000000000000000e+00 
7 1 7 1  3.923339843750000000e-01   0.000000000000000000e+00 
8 0 8 0  3.898144531250000155e-01   0.000000000000000000e+00 
8 1 8 1  3.924707031249999867e-01   0.000000000000000000e+00 
9 0 9 0  3.916992187500000222e-01   0.000000000000000000e+00 
9 1 9 1  3.921875000000000222e-01   0.000000000000000000e+00 
10 0 10 0  3.889257812499999911e-01   0.000000000000000000e+00 
10 1 10 1  3.896289062500000178e-01   0.000000000000000000e+00 
11 0 11 0  3.911914062499999845e-01   0.000000000000000000e+00 
11 1 11 1  3.918652343749999822e-01   0.000000000000000000e+00 
12 0 12 0  3.906250000000000000e-01   0.000000000000000000e+00 
12 1 12 1  3.899609374999999933e-01   0.000000000000000000e+00 
13 0 13 0  3.915917968750000089e-01   0.000000000000000000e+00 
13 1 13 1  3.902539062500000044e-01   0.000000000000000000e+00 
14 0 14 0  3.879101562500000266e-01   0.000000000000000000e+00 
14 1 14 1  3.921777343750000311e-01   0.000000000000000000e+00 
15 0 15 0  3.915039062500000333e-01   0.000000000000000000e+00 
15 1 15 1  3.889648437500000111e-01   0.000000000000000000e+00 
16 0 16 0  3.940624999999999822e-01   0.000000000000000000e+00 
16 1 16 1  3.890722656250000244e-01   0.000000000000000000e+00 
17 0 17 0  3.886035156250000067e-01   0.000000000000000000e+00 
17 1 17 1  3.937988281250000000e-01   0.000000000000000000e+00 
18 0 18 0  3.924218750000000311e-01   0.000000000000000000e+00 
18 1 18 1  3.902636718749999956e-01   0.000000000000000000e+00 
19 0 19 0  3.906250000000000000e-01   0.000000000000000000e+00 
19 1 19 1  3.910839843750000266e-01   0.000000000000000000e+00 
20 0 20 0  3.894824218749999845e-01   0.000000000000000000e+00 
20 1 20 1  3.913281250000000266e-01   0.000000000000000000e+00 
21 0 21 0  3.899316406250000200e-01   0.000000000000000000e+00 
21 1 21 1  3.924414062500000133e-01   0.000000000000000000e+00 
22 0 22 0  3.913085937499999889e-01   0.000000000000000000e+00 
22 1 22 1  3.888671874999999889e-01   0.000000000000000000e+00 
23 0 23 0  3.915234375000000155e-01   0.000000000000000000e+00 
23 1 23 1  3.904980468750000044e-01   0.000000000000000000e+00 
24 0 24 0  3.912988281249999978e-01   0.000000000000000000e+00 
24 1 24 1  3.879199218750000178e-01   0.000000000000000000e+00 
