00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Mon Aug 12 19:47:31 2024
00001  0.02173 0.00000 0.00000 3276800  0         0       : Mon Aug 12 19:48:20 2024
00002  0.01768 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:48:41 2024
00003  0.01749 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:48:57 2024
00004  0.01775 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:49:13 2024
00005  0.01883 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:49:30 2024
00006  0.01804 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:49:46 2024
00007  0.01928 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:50:01 2024
00008  0.01995 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:50:17 2024
00009  0.02069 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:50:33 2024
00010  0.02025 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:50:50 2024
00011  0.02047 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:51:06 2024
00012  0.02087 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:51:23 2024
00013  0.02071 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:51:39 2024
00014  0.02139 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:51:55 2024
00015  0.02125 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:52:11 2024
00016  0.02133 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:52:27 2024
00017  0.02189 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:52:44 2024
00018  0.02243 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:53:00 2024
00019  0.02247 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:53:16 2024
00020  0.02302 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:53:33 2024
00021  0.02301 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:53:49 2024
00022  0.02307 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:54:05 2024
00023  0.02313 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:54:21 2024
00024  0.02305 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:54:38 2024
00025  0.02413 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:54:54 2024
00026  0.02483 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:55:11 2024
00027  0.02405 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:55:27 2024
00028  0.02398 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:55:44 2024
00029  0.02502 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:56:00 2024
00030  0.02454 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:56:16 2024
00031  0.02491 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:56:33 2024
00032  0.02491 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:56:49 2024
00033  0.02482 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:57:07 2024
00034  0.02486 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:57:23 2024
00035  0.02467 0.00000 0.00000 1654784  0         0       : Mon Aug 12 19:57:39 2024
