00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Sun Aug  4 01:34:51 2024
00001  0.27072 0.00000 0.00000 3276800  0         0       : Sun Aug  4 01:35:48 2024
00002  0.26975 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:36:10 2024
00003  0.26915 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:36:28 2024
00004  0.26886 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:36:46 2024
00005  0.26925 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:37:03 2024
00006  0.26879 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:37:21 2024
00007  0.26911 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:37:39 2024
00008  0.26913 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:37:56 2024
00009  0.26891 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:38:14 2024
00010  0.26946 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:38:32 2024
00011  0.26904 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:38:50 2024
00012  0.26943 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:39:09 2024
00013  0.26989 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:39:27 2024
00014  0.26881 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:39:44 2024
00015  0.26853 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:40:02 2024
00016  0.26900 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:40:19 2024
00017  0.26934 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:40:37 2024
00018  0.26868 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:40:54 2024
00019  0.26981 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:41:12 2024
00020  0.26932 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:41:30 2024
00021  0.26942 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:41:47 2024
00022  0.26898 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:42:05 2024
00023  0.26802 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:42:22 2024
00024  0.26911 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:42:40 2024
00025  0.26828 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:42:57 2024
00026  0.26888 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:43:15 2024
00027  0.26961 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:43:33 2024
00028  0.26931 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:43:51 2024
00029  0.26883 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:44:09 2024
00030  0.27017 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:44:27 2024
00031  0.26903 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:44:44 2024
00032  0.26939 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:45:02 2024
00033  0.26995 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:45:21 2024
00034  0.27064 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:45:38 2024
00035  0.26892 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:45:57 2024
00036  0.26878 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:46:15 2024
00037  0.26974 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:46:32 2024
00038  0.26911 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:46:50 2024
00039  0.26900 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:47:07 2024
00040  0.26850 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:47:25 2024
00041  0.26986 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:47:43 2024
00042  0.26813 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:48:00 2024
00043  0.26819 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:48:17 2024
00044  0.26926 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:48:35 2024
00045  0.27045 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:48:52 2024
00046  0.26949 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:49:10 2024
00047  0.26918 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:49:28 2024
00048  0.26936 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:49:46 2024
00049  0.27039 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:50:04 2024
00050  0.26810 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:50:21 2024
00051  0.26956 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:50:38 2024
00052  0.26970 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:50:56 2024
00053  0.27038 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:51:13 2024
00054  0.26825 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:51:31 2024
00055  0.26978 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:51:48 2024
00056  0.26961 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:52:06 2024
00057  0.26963 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:52:23 2024
00058  0.26939 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:52:41 2024
00059  0.26972 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:52:58 2024
00060  0.26871 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:53:16 2024
00061  0.27052 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:53:33 2024
00062  0.27034 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:53:51 2024
00063  0.27018 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:54:10 2024
00064  0.27042 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:54:27 2024
00065  0.26952 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:54:45 2024
00066  0.26903 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:55:03 2024
00067  0.27009 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:55:21 2024
00068  0.26924 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:55:39 2024
00069  0.26877 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:55:56 2024
00070  0.26957 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:56:14 2024
00071  0.26915 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:56:32 2024
00072  0.26957 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:56:50 2024
00073  0.26905 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:57:07 2024
00074  0.26837 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:57:24 2024
00075  0.26933 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:57:42 2024
00076  0.26969 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:57:59 2024
00077  0.26931 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:58:17 2024
00078  0.27019 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:58:34 2024
00079  0.26923 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:58:52 2024
00080  0.26964 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:59:09 2024
00081  0.26870 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:59:27 2024
00082  0.26992 0.00000 0.00000 1654784  0         0       : Sun Aug  4 01:59:44 2024
00083  0.26877 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:00:02 2024
00084  0.26995 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:00:19 2024
00085  0.26994 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:00:37 2024
00086  0.27092 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:00:54 2024
00087  0.27067 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:01:11 2024
00088  0.26858 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:01:29 2024
00089  0.26848 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:01:47 2024
00090  0.26950 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:02:04 2024
00091  0.26915 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:02:22 2024
00092  0.26895 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:02:41 2024
00093  0.26883 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:02:58 2024
00094  0.26858 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:03:15 2024
00095  0.26912 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:03:33 2024
00096  0.26756 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:03:50 2024
00097  0.26895 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:04:07 2024
00098  0.26823 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:04:25 2024
00099  0.27017 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:04:42 2024
00100  0.26866 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:04:59 2024
00101  0.26908 0.00000 0.00000 1654784  0         0       : Sun Aug  4 02:05:18 2024
