#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 5130 10258     0     2  1.73670e+04  0.00000e+00  1.58083e-03  1784
 5130 10258     0     2  1.73201e+04  0.00000e+00 -2.46690e-03  1784
 5130 10258     0     2  1.73182e+04  0.00000e+00 -2.02971e-03  1784
 5130 10258     0     2  1.76150e+04  0.00000e+00  1.39488e-03  1808
 5130 10258     0     2  1.75364e+04  0.00000e+00  1.35386e-03  1590
 5130 10258     0     2  1.75589e+04  0.00000e+00  1.65720e-03  1784
 5130 10258     0     2  1.74249e+04  0.00000e+00 -1.82348e-03  1784
 5130 10258     0     2  1.77135e+04  0.00000e+00 -1.42998e-03  1716
 5130 10258     0     2  1.76583e+04  0.00000e+00  1.29244e-03  1720
 5130 10258     0     2  1.77648e+04  0.00000e+00  1.09879e-03  1688
 5130 10258     0     2  1.79849e+04  0.00000e+00 -9.85886e-04  1674
 5130 10258     0     2  1.77851e+04  0.00000e+00 -2.18570e-03  1784
 5130 10258     0     2  1.75337e+04  0.00000e+00 -1.46493e-03  1760
 5130 10258     0     2  1.83264e+04  0.00000e+00 -1.42622e-03  1638
 5130 10258     0     2  1.78907e+04  0.00000e+00  2.80446e-03  1784
 5130 10258     0     2  1.76676e+04  0.00000e+00  1.03159e-03  1612
 5130 10258     0     2  1.77044e+04  0.00000e+00 -1.14199e-03  1708
 5130 10258     0     2  1.77218e+04  0.00000e+00  1.09228e-03    10
 5130 10258     0     2  1.79059e+04  0.00000e+00 -1.17444e-03  1614
 5130 10258     0     2  1.73409e+04  0.00000e+00  2.51654e-03  1784
 5130 10258     0     2  1.93426e+04  0.00000e+00  1.26522e-03  1780
 5130 10258     0     2  1.75367e+04  0.00000e+00 -2.67582e-03  1784
 5130 10258     0     2  1.73209e+04  0.00000e+00  1.77357e-03    10
 5130 10258     0     2  1.74364e+04  0.00000e+00  3.97756e-03  1784
 5130 10258     0     2  1.75229e+04  0.00000e+00 -2.64611e-03  1784
 5130 10258     0     2  1.78122e+04  0.00000e+00  1.33721e-03  1650
 5130 10258     0     2  1.73358e+04  0.00000e+00 -2.05918e-03  1780
 5130 10258     0     2  1.76088e+04  0.00000e+00  1.91880e-03  1784
 5130 10258     0     2  1.79227e+04  0.00000e+00  2.72203e-03  1784
 5130 10258     0     2  1.75473e+04  0.00000e+00 -1.66073e-03  1784
 5130 10258     0     2  1.72548e+04  0.00000e+00  1.54857e-03  1628
