 0 0 0.028933 0.000000
 0 1 -0.026483 0.000000
 0 2 0.065031 0.000000
 0 3 0.159542 0.000000
 0 4 -0.075299 0.000000
 0 5 -0.193653 0.000000
 0 6 0.057195 0.000000
 0 7 0.237847 0.000000
 0 8 0.130414 0.000000
 0 9 -0.001191 0.000000
 0 10 -0.025601 0.000000
 0 11 -0.060767 0.000000
 0 12 -0.284967 0.000000
 0 13 -0.093326 0.000000
 0 14 0.118460 0.000000
 0 15 0.113994 0.000000
 0 16 -0.024713 0.000000
 0 17 -0.070570 0.000000
 0 18 -0.060690 0.000000
 0 19 -0.107483 0.000000
 0 20 -0.048257 0.000000
 0 21 -0.017587 0.000000
 0 22 -0.020200 0.000000
 0 23 -0.068650 0.000000
 0 24 -0.086313 0.000000
 0 25 -0.036920 0.000000
 0 26 -0.042129 0.000000
 0 27 0.053212 0.000000
 0 28 0.178378 0.000000
 0 29 -0.022199 0.000000
 0 30 -0.140222 0.000000
 0 31 -0.055268 0.000000
 0 32 -0.060585 0.000000
 0 33 -0.036508 0.000000
 0 34 -0.082982 0.000000
 0 35 0.090823 0.000000
 0 36 0.060364 0.000000
 0 37 -0.159962 0.000000
 0 38 -0.091001 0.000000
 0 39 0.034740 0.000000
 0 40 -0.235229 0.000000
 0 41 -0.089814 0.000000
 0 42 -0.381255 0.000000
 0 43 -0.092283 0.000000
 0 44 0.021067 0.000000
 0 45 -0.083032 0.000000
 0 46 -0.125894 0.000000
 0 47 -0.019797 0.000000
 0 48 0.026784 0.000000
 0 49 0.259744 0.000000
 0 50 -0.014262 0.000000
 0 51 -0.084747 0.000000
 0 52 -0.020745 0.000000
 0 53 -0.074304 0.000000
 0 54 0.023053 0.000000
 0 55 0.194274 0.000000
 0 56 -0.112175 0.000000
 0 57 0.055321 0.000000
 0 58 0.133343 0.000000
 0 59 0.068062 0.000000
 0 60 0.001440 0.000000
 0 61 -0.056037 0.000000
 0 62 0.056687 0.000000
 0 63 0.082669 0.000000
 1 0 0.028915 0.000000
 1 1 0.149577 0.000000
 1 2 0.088853 0.000000
 1 3 0.014076 0.000000
 1 4 -0.055923 0.000000
 1 5 -0.055945 0.000000
 1 6 -0.010577 0.000000
 1 7 -0.039138 0.000000
 1 8 -0.010903 0.000000
 1 9 0.020155 0.000000
 1 10 0.038843 0.000000
 1 11 -0.012198 0.000000
 1 12 -0.083023 0.000000
 1 13 -0.028723 0.000000
 1 14 0.015054 0.000000
 1 15 -0.015155 0.000000
 1 16 -0.024424 0.000000
 1 17 -0.065820 0.000000
