 0 0 0.029287 0.000000
 0 1 -0.063818 0.000000
 0 2 -0.080137 0.000000
 0 3 -0.061407 0.000000
 0 4 -0.043957 0.000000
 0 5 -0.022512 0.000000
 0 6 -0.026262 0.000000
 0 7 0.008460 0.000000
 0 8 0.006607 0.000000
 0 9 -0.024080 0.000000
 0 10 -0.034577 0.000000
 0 11 0.002602 0.000000
 0 12 0.012132 0.000000
 0 13 0.031098 0.000000
 0 14 0.010555 0.000000
 0 15 0.009826 0.000000
 0 16 0.002114 0.000000
 0 17 -0.001554 0.000000
 0 18 -0.016286 0.000000
 0 19 -0.001302 0.000000
 0 20 0.043057 0.000000
 0 21 0.048162 0.000000
 0 22 0.049804 0.000000
 0 23 0.009015 0.000000
 0 24 0.001761 0.000000
 0 25 -0.002815 0.000000
 0 26 -0.057937 0.000000
 0 27 -0.060681 0.000000
 0 28 0.001463 0.000000
 0 29 0.104243 0.000000
 0 30 0.029973 0.000000
 0 31 0.000225 0.000000
 0 32 0.030594 0.000000
 0 33 0.035913 0.000000
 0 34 -0.025863 0.000000
 0 35 -0.143059 0.000000
 0 36 -0.061229 0.000000
 0 37 0.005813 0.000000
 0 38 -0.015120 0.000000
 0 39 -0.001948 0.000000
 0 40 0.093678 0.000000
 0 41 0.040661 0.000000
 0 42 0.031316 0.000000
 0 43 -0.023537 0.000000
 0 44 -0.082682 0.000000
 0 45 -0.049301 0.000000
 0 46 -0.050736 0.000000
 0 47 0.019267 0.000000
 0 48 0.050483 0.000000
 0 49 0.027307 0.000000
 0 50 0.000347 0.000000
 0 51 0.043061 0.000000
 0 52 -0.022563 0.000000
 0 53 -0.086732 0.000000
 0 54 -0.058718 0.000000
 0 55 0.034908 0.000000
 0 56 0.048375 0.000000
 0 57 -0.039892 0.000000
 0 58 -0.130965 0.000000
 0 59 -0.039366 0.000000
 0 60 -0.057105 0.000000
 0 61 -0.087959 0.000000
 0 62 -0.027471 0.000000
 0 63 0.031723 0.000000
 1 0 -0.165618 0.000000
 1 1 -0.199164 0.000000
 1 2 -0.006062 0.000000
 1 3 0.050114 0.000000
 1 4 0.012393 0.000000
 1 5 -0.072967 0.000000
 1 6 -0.062957 0.000000
 1 7 -0.037102 0.000000
 1 8 -0.057570 0.000000
 1 9 -0.038544 0.000000
 1 10 0.061111 0.000000
 1 11 -0.116576 0.000000
 1 12 -0.043028 0.000000
 1 13 -0.052654 0.000000
 1 14 -0.004642 0.000000
 1 15 -0.052064 0.000000
 1 16 -0.049437 0.000000
 1 17 -0.032202 0.000000
 1 18 -0.082033 0.000000
 1 19 -0.289978 0.000000
 1 20 -0.088482 0.000000
 1 21 0.027042 0.000000
 1 22 0.123128 0.000000
 1 23 0.020082 0.000000
 1 24 -0.079554 0.000000
 1 25 -0.065503 0.000000
 1 26 -0.115299 0.000000
 1 27 -0.058503 0.000000
 1 28 0.161667 0.000000
 1 29 0.128759 0.000000
 1 30 0.082361 0.000000
 1 31 0.059588 0.000000
 1 32 -0.001948 0.000000
 1 33 -0.058020 0.000000
 1 34 -0.033689 0.000000
 1 35 -0.014940 0.000000
 1 36 0.005814 0.000000
 1 37 -0.120538 0.000000
 1 38 0.079924 0.000000
 1 39 0.121400 0.000000
 1 40 0.045551 0.000000
 1 41 -0.009841 0.000000
 1 42 -0.008557 0.000000
 1 43 0.001420 0.000000
 1 44 -0.030931 0.000000
 1 45 -0.085521 0.000000
 1 46 0.112562 0.000000
 1 47 0.086637 0.000000
 1 48 0.034910 0.000000
 1 49 -0.025882 0.000000
 1 50 -0.005754 0.000000
 1 51 0.007068 0.000000
 1 52 -0.086733 0.000000
 1 53 -0.300949 0.000000
 1 54 -0.031464 0.000000
 1 55 0.059847 0.000000
 1 56 0.063314 0.000000
 1 57 -0.045625 0.000000
 1 58 -0.018782 0.000000
 1 59 -0.000549 0.000000
 1 60 -0.142374 0.000000
 1 61 -0.321242 0.000000
 1 62 -0.054441 0.000000
 1 63 0.083563 0.000000
 2 0 -0.040132 0.000000
 2 1 0.074620 0.000000
 2 2 0.058925 0.000000
 2 3 0.074601 0.000000
 2 4 -0.040140 0.000000
 2 5 -0.071621 0.000000
 2 6 -0.099091 0.000000
