#step,residue,       energy,           # of electrons
 224  0.000000726353 -44.533971044433 50.000000
 225  0.000000712219 -44.534012076873 50.000000
 226  0.000000698601 -44.534051189483 50.000000
 227  0.000000685481 -44.534088493523 50.000000
 228  0.000000672841 -44.534124093710 50.000000
 229  0.000000660663 -44.534158088589 50.000000
 230  0.000000648929 -44.534190570895 50.000000
 231  0.000000637624 -44.534221627886 50.000000
 232  0.000000626729 -44.534251341661 50.000000
 233  0.000000616230 -44.534279789468 50.000000
 234  0.000000606111 -44.534307043980 50.000000
 235  0.000000596356 -44.534333173569 50.000000
 236  0.000000586951 -44.534358242556 50.000000
 237  0.000000577882 -44.534382311451 50.000000
 238  0.000000569135 -44.534405437179 50.000000
 239  0.000000560697 -44.534427673289 50.000000
 240  0.000000552554 -44.534449070159 50.000000
 241  0.000000544694 -44.534469675178 50.000000
 242  0.000000537105 -44.534489532928 50.000000
 243  0.000000529775 -44.534508685349 50.000000
 244  0.000000522693 -44.534527171898 50.000000
 245  0.000000515848 -44.534545029692 50.000000
 246  0.000000509229 -44.534562293655 50.000000
 247  0.000000502827 -44.534578996640 50.000000
 248  0.000000496631 -44.534595169560 50.000000
 249  0.000000490633 -44.534610841498 50.000000
 250  0.000000484823 -44.534626039821 50.000000
 251  0.000000479192 -44.534640790276 50.000000
 252  0.000000473733 -44.534655117092 50.000000
 253  0.000000468437 -44.534669043070 50.000000
 254  0.000000463296 -44.534682589664 50.000000
 255  0.000000458304 -44.534695777066 50.000000
 256  0.000000453454 -44.534708624275 50.000000
 257  0.000000448738 -44.534721149176 50.000000
 258  0.000000444150 -44.534733368600 50.000000
 259  0.000000439685 -44.534745298388 50.000000
 260  0.000000435336 -44.534756953450 50.000000
 261  0.000000431097 -44.534768347822 50.000000
 262  0.000000426964 -44.534779494713 50.000000
 263  0.000000422931 -44.534790406561 50.000000
 264  0.000000418994 -44.534801095070 50.000000
 265  0.000000415147 -44.534811571262 50.000000
 266  0.000000411387 -44.534821845511 50.000000
 267  0.000000407708 -44.534831927582 50.000000
 268  0.000000404108 -44.534841826672 50.000000
 269  0.000000400583 -44.534851551435 50.000000
 270  0.000000397128 -44.534861110022 50.000000
 271  0.000000393740 -44.534870510105 50.000000
 272  0.000000390416 -44.534879758907 50.000000
 273  0.000000387154 -44.534888863230 50.000000
 274  0.000000383949 -44.534897829475 50.000000
 275  0.000000380799 -44.534906663670 50.000000
 276  0.000000377702 -44.534915371491 50.000000
 277  0.000000374655 -44.534923958280 50.000000
 278  0.000000371655 -44.534932429067 50.000000
 279  0.000000368701 -44.534940788586 50.000000
 280  0.000000365789 -44.534949041295 50.000000
 281  0.000000362919 -44.534957191389 50.000000
 282  0.000000360088 -44.534965242818 50.000000
 283  0.000000357294 -44.534973199300 50.000000
 284  0.000000354536 -44.534981064333 50.000000
 285  0.000000351812 -44.534988841209 50.000000
 286  0.000000349120 -44.534996533030 50.000000
 287  0.000000346459 -44.535004142710 50.000000
 288  0.000000343827 -44.535011672994 50.000000
 289  0.000000341224 -44.535019126464 50.000000
 290  0.000000338647 -44.535026505549 50.000000
 291  0.000000336096 -44.535033812535 50.000000
 292  0.000000333570 -44.535041049572 50.000000
 293  0.000000331067 -44.535048218682 50.000000
 294  0.000000328587 -44.535055321767 50.000000
 295  0.000000326129 -44.535062360615 50.000000
 296  0.000000323691 -44.535069336909 50.000000
 297  0.000000321274 -44.535076252230 50.000000
 298  0.000000318875 -44.535083108064 50.000000
 299  0.000000316495 -44.535089905810 50.000000
 300  0.000000314133 -44.535096646782 50.000000
 301  0.000000311787 -44.535103332214 50.000000
 302  0.000000309459 -44.535109963267 50.000000
 303  0.000000307146 -44.535116541032 50.000000
 304  0.000000304848 -44.535123066533 50.000000
 305  0.000000302565 -44.535129540735 50.000000
 306  0.000000300297 -44.535135964541 50.000000
 307  0.000000298043 -44.535142338801 50.000000
 308  0.000000295802 -44.535148664315 50.000000
 309  0.000000293574 -44.535154941833 50.000000
 310  0.000000291359 -44.535161172060 50.000000
 311  0.000000289156 -44.535167355657 50.000000
 312  0.000000286966 -44.535173493249 50.000000
 313  0.000000284787 -44.535179585418 50.000000
 314  0.000000282620 -44.535185632716 50.000000
 315  0.000000280465 -44.535191635658 50.000000
 316  0.000000278320 -44.535197594730 50.000000
 317  0.000000276186 -44.535203510390 50.000000
 318  0.000000274063 -44.535209383065 50.000000
 319  0.000000271950 -44.535215213162 50.000000
 320  0.000000269848 -44.535221001060 50.000000
 321  0.000000267756 -44.535226747117 50.000000
 322  0.000000265673 -44.535232451673 50.000000
 323  0.000000263601 -44.535238115044 50.000000
 324  0.000000261539 -44.535243737533 50.000000
 325  0.000000259486 -44.535249319422 50.000000
 326  0.000000257443 -44.535254860981 50.000000
 327  0.000000255409 -44.535260362464 50.000000
 328  0.000000253385 -44.535265824110 50.000000
 329  0.000000251370 -44.535271246149 50.000000
 330  0.000000249364 -44.535276628798 50.000000
 331  0.000000247368 -44.535281972263 50.000000
 332  0.000000245381 -44.535287276740 50.000000
 333  0.000000243403 -44.535292542418 50.000000
 334  0.000000241434 -44.535297769477 50.000000
 335  0.000000239474 -44.535302958088 50.000000
 336  0.000000237524 -44.535308108417 50.000000
 337  0.000000235583 -44.535313220623 50.000000
 338  0.000000233650 -44.535318294859 50.000000
 339  0.000000231727 -44.535323331275 50.000000
 340  0.000000229813 -44.535328330013 50.000000
 341  0.000000227909 -44.535333291214 50.000000
 342  0.000000226013 -44.535338215014 50.000000
 343  0.000000224126 -44.535343101546 50.000000
 344  0.000000222249 -44.535347950940 50.000000
 345  0.000000220381 -44.535352763324 50.000000
 346  0.000000218522 -44.535357538823 50.000000
 347  0.000000216673 -44.535362277562 50.000000
 348  0.000000214832 -44.535366979663 50.000000
 349  0.000000213001 -44.535371645247 50.000000
 350  0.000000211180 -44.535376274436 50.000000
 351  0.000000209367 -44.535380867348 50.000000
 352  0.000000207565 -44.535385424104 50.000000
 353  0.000000205771 -44.535389944822 50.000000
 354  0.000000203987 -44.535394429622 50.000000
 355  0.000000202213 -44.535398878624 50.000000
 356  0.000000200448 -44.535403291948 50.000000
 357  0.000000198693 -44.535407669713 50.000000
 358  0.000000196948 -44.535412012042 50.000000
 359  0.000000195212 -44.535416319055 50.000000
 360  0.000000193486 -44.535420590876 50.000000
 361  0.000000191769 -44.535424827629 50.000000
 362  0.000000190063 -44.535429029439 50.000000
 363  0.000000188366 -44.535433196433 50.000000
 364  0.000000186680 -44.535437328736 50.000000
 365  0.000000185003 -44.535441426480 50.000000
 366  0.000000183336 -44.535445489794 50.000000
 367  0.000000181679 -44.535449518811 50.000000
 368  0.000000180032 -44.535453513663 50.000000
 369  0.000000178395 -44.535457474486 50.000000
 370  0.000000176769 -44.535461401417 50.000000
 371  0.000000175152 -44.535465294594 50.000000
 372  0.000000173546 -44.535469154158 50.000000
 373  0.000000171950 -44.535472980250 50.000000
 374  0.000000170364 -44.535476773014 50.000000
 375  0.000000168788 -44.535480532596 50.000000
 376  0.000000167223 -44.535484259142 50.000000
 377  0.000000165668 -44.535487952801 50.000000
 378  0.000000164124 -44.535491613724 50.000000
 379  0.000000162589 -44.535495242064 50.000000
 380  0.000000161066 -44.535498837974 50.000000
 381  0.000000159552 -44.535502401610 50.000000
 382  0.000000158049 -44.535505933129 50.000000
 383  0.000000156557 -44.535509432692 50.000000
 384  0.000000155075 -44.535512900457 50.000000
 385  0.000000153603 -44.535516336589 50.000000
 386  0.000000152142 -44.535519741250 50.000000
 387  0.000000150692 -44.535523114607 50.000000
 388  0.000000149252 -44.535526456826 50.000000
 389  0.000000147822 -44.535529768077 50.000000
 390  0.000000146404 -44.535533048528 50.000000
 391  0.000000144995 -44.535536298352 50.000000
 392  0.000000143598 -44.535539517721 50.000000
 393  0.000000142211 -44.535542706810 50.000000
 394  0.000000140834 -44.535545865795 50.000000
 395  0.000000139468 -44.535548994851 50.000000
 396  0.000000138113 -44.535552094156 50.000000
 397  0.000000136768 -44.535555163891 50.000000
 398  0.000000135434 -44.535558204236 50.000000
 399  0.000000134111 -44.535561215371 50.000000
 400  0.000000132798 -44.535564197479 50.000000
 401  0.000000131495 -44.535567150744 50.000000
 402  0.000000130203 -44.535570075350 50.000000
 403  0.000000128922 -44.535572971483 50.000000
 404  0.000000127651 -44.535575839328 50.000000
 405  0.000000126391 -44.535578679072 50.000000
 406  0.000000125141 -44.535581490904 50.000000
 407  0.000000123902 -44.535584275011 50.000000
 408  0.000000122673 -44.535587031584 50.000000
 409  0.000000121454 -44.535589760811 50.000000
 410  0.000000120247 -44.535592462883 50.000000
 411  0.000000119049 -44.535595137992 50.000000
 412  0.000000117862 -44.535597786327 50.000000
 413  0.000000116685 -44.535600408082 50.000000
 414  0.000000115519 -44.535603003449 50.000000
 415  0.000000114363 -44.535605572619 50.000000
 416  0.000000113217 -44.535608115787 50.000000
 417  0.000000112081 -44.535610633145 50.000000
 418  0.000000110956 -44.535613124886 50.000000
 419  0.000000109841 -44.535615591205 50.000000
 420  0.000000108736 -44.535618032295 50.000000
 421  0.000000107641 -44.535620448350 50.000000
 422  0.000000106556 -44.535622839564 50.000000
 423  0.000000105482 -44.535625206130 50.000000
 424  0.000000104417 -44.535627548244 50.000000
 425  0.000000103363 -44.535629866098 50.000000
 426  0.000000102318 -44.535632159887 50.000000
 427  0.000000101283 -44.535634429804 50.000000
 428  0.000000100258 -44.535636676042 50.000000
 429  0.000000099243 -44.535638898796 50.000000
 430  0.000000098238 -44.535641098257 50.000000
 431  0.000000097242 -44.535643274619 50.000000
 432  0.000000096257 -44.535645428075 50.000000
 433  0.000000095280 -44.535647558815 50.000000
 434  0.000000094314 -44.535649667033 50.000000
 435  0.000000093357 -44.535651752920 50.000000
 436  0.000000092409 -44.535653816666 50.000000
 437  0.000000091471 -44.535655858462 50.000000
 438  0.000000090543 -44.535657878498 50.000000
 439  0.000000089624 -44.535659876962 50.000000
 440  0.000000088714 -44.535661854046 50.000000
 441  0.000000087813 -44.535663809936 50.000000
 442  0.000000086922 -44.535665744820 50.000000
 443  0.000000086040 -44.535667658885 50.000000
 444  0.000000085167 -44.535669552318 50.000000
 445  0.000000084303 -44.535671425304 50.000000
 446  0.000000083448 -44.535673278030 50.000000
 447  0.000000082602 -44.535675110677 50.000000
 448  0.000000081765 -44.535676923432 50.000000
 449  0.000000080936 -44.535678716475 50.000000
 450  0.000000080117 -44.535680489990 50.000000
 451  0.000000079306 -44.535682244157 50.000000
 452  0.000000078504 -44.535683979157 50.000000
 453  0.000000077711 -44.535685695169 50.000000
 454  0.000000076926 -44.535687392372 50.000000
 455  0.000000076150 -44.535689070943 50.000000
 456  0.000000075382 -44.535690731061 50.000000
 457  0.000000074623 -44.535692372899 50.000000
 458  0.000000073871 -44.535693996634 50.000000
 459  0.000000073129 -44.535695602440 50.000000
 460  0.000000072394 -44.535697190490 50.000000
 461  0.000000071668 -44.535698760955 50.000000
 462  0.000000070949 -44.535700314007 50.000000
 463  0.000000070239 -44.535701849817 50.000000
 464  0.000000069537 -44.535703368553 50.000000
 465  0.000000068843 -44.535704870383 50.000000
 466  0.000000068156 -44.535706355474 50.000000
 467  0.000000067477 -44.535707823994 50.000000
 468  0.000000066807 -44.535709276105 50.000000
 469  0.000000066143 -44.535710711973 50.000000
 470  0.000000065488 -44.535712131760 50.000000
 471  0.000000064840 -44.535713535628 50.000000
 472  0.000000064199 -44.535714923738 50.000000
 473  0.000000063566 -44.535716296250 50.000000
 474  0.000000062941 -44.535717653321 50.000000
 475  0.000000062322 -44.535718995109 50.000000
 476  0.000000061711 -44.535720321770 50.000000
 477  0.000000061108 -44.535721633461 50.000000
 478  0.000000060511 -44.535722930333 50.000000
 479  0.000000059921 -44.535724212542 50.000000
 480  0.000000059339 -44.535725480237 50.000000
 481  0.000000058763 -44.535726733571 50.000000
 482  0.000000058195 -44.535727972692 50.000000
 483  0.000000057633 -44.535729197748 50.000000
 484  0.000000057078 -44.535730408888 50.000000
 485  0.000000056529 -44.535731606257 50.000000
 486  0.000000055988 -44.535732789999 50.000000
 487  0.000000055453 -44.535733960260 50.000000
 488  0.000000054924 -44.535735117181 50.000000
 489  0.000000054402 -44.535736260904 50.000000
 490  0.000000053887 -44.535737391569 50.000000
 491  0.000000053377 -44.535738509315 50.000000
 492  0.000000052874 -44.535739614281 50.000000
 493  0.000000052378 -44.535740706603 50.000000
 494  0.000000051887 -44.535741786417 50.000000
 495  0.000000051403 -44.535742853857 50.000000
 496  0.000000050925 -44.535743909058 50.000000
 497  0.000000050452 -44.535744952151 50.000000
 498  0.000000049986 -44.535745983267 50.000000
 499  0.000000049526 -44.535747002537 50.000000
 500  0.000000049071 -44.535748010089 50.000000
 501  0.000000048622 -44.535749006051 50.000000
 502  0.000000048179 -44.535749990549 50.000000
 503  0.000000047742 -44.535750963710 50.000000
 504  0.000000047310 -44.535751925657 50.000000
 505  0.000000046884 -44.535752876514 50.000000
 506  0.000000046463 -44.535753816403 50.000000
 507  0.000000046047 -44.535754745444 50.000000
 508  0.000000045637 -44.535755663758 50.000000
 509  0.000000045233 -44.535756571463 50.000000
 510  0.000000044833 -44.535757468677 50.000000
 511  0.000000044439 -44.535758355517 50.000000
 512  0.000000044050 -44.535759232098 50.000000
 513  0.000000043666 -44.535760098534 50.000000
 514  0.000000043287 -44.535760954939 50.000000
 515  0.000000042913 -44.535761801424 50.000000
 516  0.000000042544 -44.535762638102 50.000000
 517  0.000000042180 -44.535763465081 50.000000
 518  0.000000041821 -44.535764282472 50.000000
 519  0.000000041466 -44.535765090382 50.000000
 520  0.000000041116 -44.535765888917 50.000000
 521  0.000000040771 -44.535766678184 50.000000
 522  0.000000040431 -44.535767458288 50.000000
 523  0.000000040095 -44.535768229331 50.000000
 524  0.000000039763 -44.535768991418 50.000000
 525  0.000000039436 -44.535769744649 50.000000
 526  0.000000039113 -44.535770489126 50.000000
 527  0.000000038795 -44.535771224948 50.000000
 528  0.000000038481 -44.535771952213 50.000000
 529  0.000000038171 -44.535772671020 50.000000
 530  0.000000037866 -44.535773381465 50.000000
 531  0.000000037564 -44.535774083643 50.000000
 532  0.000000037267 -44.535774777650 50.000000
 533  0.000000036973 -44.535775463579 50.000000
 534  0.000000036684 -44.535776141523 50.000000
 535  0.000000036399 -44.535776811574 50.000000
 536  0.000000036117 -44.535777473823 50.000000
 537  0.000000035839 -44.535778128359 50.000000
 538  0.000000035566 -44.535778775271 50.000000
 539  0.000000035295 -44.535779414649 50.000000
 540  0.000000035029 -44.535780046578 50.000000
 541  0.000000034766 -44.535780671145 50.000000
 542  0.000000034507 -44.535781288435 50.000000
 543  0.000000034252 -44.535781898533 50.000000
 544  0.000000033999 -44.535782501522 50.000000
 545  0.000000033751 -44.535783097485 50.000000
 546  0.000000033506 -44.535783686504 50.000000
 547  0.000000033264 -44.535784268658 50.000000
 548  0.000000033025 -44.535784844030 50.000000
 549  0.000000032790 -44.535785412696 50.000000
 550  0.000000032558 -44.535785974737 50.000000
 551  0.000000032329 -44.535786530229 50.000000
 552  0.000000032104 -44.535787079248 50.000000
 553  0.000000031881 -44.535787621871 50.000000
 554  0.000000031662 -44.535788158173 50.000000
 555  0.000000031445 -44.535788688227 50.000000
 556  0.000000031232 -44.535789212107 50.000000
 557  0.000000031022 -44.535789729885 50.000000
 558  0.000000030814 -44.535790241634 50.000000
 559  0.000000030609 -44.535790747424 50.000000
 560  0.000000030407 -44.535791247324 50.000000
 561  0.000000030208 -44.535791741406 50.000000
 562  0.000000030012 -44.535792229736 50.000000
 563  0.000000029818 -44.535792712384 50.000000
 564  0.000000029627 -44.535793189415 50.000000
 565  0.000000029439 -44.535793660897 50.000000
 566  0.000000029253 -44.535794126894 50.000000
 567  0.000000029070 -44.535794587472 50.000000
 568  0.000000028889 -44.535795042695 50.000000
 569  0.000000028711 -44.535795492627 50.000000
 570  0.000000028535 -44.535795937329 50.000000
 571  0.000000028362 -44.535796376864 50.000000
 572  0.000000028191 -44.535796811294 50.000000
 573  0.000000028022 -44.535797240678 50.000000
 574  0.000000027856 -44.535797665077 50.000000
 575  0.000000027691 -44.535798084549 50.000000
 576  0.000000027530 -44.535798499154 50.000000
 577  0.000000027370 -44.535798908950 50.000000
 578  0.000000027212 -44.535799313993 50.000000
 579  0.000000027057 -44.535799714340 50.000000
 580  0.000000026903 -44.535800110047 50.000000
 581  0.000000026752 -44.535800501169 50.000000
 582  0.000000026603 -44.535800887761 50.000000
 583  0.000000026455 -44.535801269877 50.000000
 584  0.000000026310 -44.535801647571 50.000000
 585  0.000000026167 -44.535802020894 50.000000
 586  0.000000026025 -44.535802389900 50.000000
 587  0.000000025886 -44.535802754640 50.000000
 588  0.000000025748 -44.535803115164 50.000000
 589  0.000000025612 -44.535803471524 50.000000
 590  0.000000025478 -44.535803823768 50.000000
 591  0.000000025345 -44.535804171947 50.000000
 592  0.000000025215 -44.535804516108 50.000000
 593  0.000000025085 -44.535804856300 50.000000
 594  0.000000024958 -44.535805192571 50.000000
 595  0.000000024832 -44.535805524967 50.000000
 596  0.000000024708 -44.535805853535 50.000000
 597  0.000000024586 -44.535806178320 50.000000
 598  0.000000024465 -44.535806499368 50.000000
 599  0.000000024345 -44.535806816724 50.000000
 600  0.000000024228 -44.535807130432 50.000000
 601  0.000000024111 -44.535807440536 50.000000
 602  0.000000023996 -44.535807747079 50.000000
 603  0.000000023883 -44.535808050103 50.000000
