#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 5130 10258     0     2  1.77617e+03  0.00000e+00 -2.95781e-03  5436
 5130 10258     0     2  1.77600e+03  0.00000e+00 -3.45643e-03  7212
 5130 10258     0     2  1.78404e+03  0.00000e+00 -3.36263e-03  7976
 5130 10258     0     2  1.78030e+03  0.00000e+00  3.59029e-03  4690
 5130 10258     0     2  1.78952e+03  0.00000e+00  3.10961e-03  5554
 5130 10258     0     2  1.79115e+03  0.00000e+00 -2.62888e-03  3240
 5130 10258     0     2  1.79886e+03  0.00000e+00 -4.48785e-03  2676
 5130 10258     0     2  1.80671e+03  0.00000e+00 -3.65904e-03  4692
 5130 10258     0     2  1.80838e+03  0.00000e+00 -3.30173e-03  7212
 5130 10258     0     2  1.81041e+03  0.00000e+00 -3.35025e-03  2964
 5130 10258     0     2  1.81442e+03  0.00000e+00  3.77680e-03  5114
 5130 10258     0     2  1.81921e+03  0.00000e+00  3.06766e-03  7776
 5130 10258     0     2  1.82487e+03  0.00000e+00  2.98401e-03 10196
 5130 10258     0     2  1.82598e+03  0.00000e+00 -3.42261e-03  2676
 5130 10258     0     2  1.82911e+03  0.00000e+00 -3.69321e-03  7270
 5130 10258     0     2  1.83316e+03  0.00000e+00 -3.96258e-03  7976
 5130 10258     0     2  1.84209e+03  0.00000e+00  3.19542e-03  4968
 5130 10258     0     2  1.84696e+03  0.00000e+00 -3.04711e-03  6598
 5130 10258     0     2  1.84720e+03  0.00000e+00 -3.31688e-03  8052
 5130 10258     0     2  1.84978e+03  0.00000e+00 -3.52994e-03  7066
 5130 10258     0     2  1.85124e+03  0.00000e+00  3.00606e-03  2130
 5130 10258     0     2  1.85734e+03  0.00000e+00  3.31190e-03  5102
 5130 10258     0     2  1.86479e+03  0.00000e+00 -2.93017e-03  4692
 5130 10258     0     2  1.86244e+03  0.00000e+00 -3.22351e-03  7976
 5130 10258     0     2  1.86229e+03  0.00000e+00 -2.78916e-03  5318
 5130 10258     0     2  1.86572e+03  0.00000e+00 -3.57173e-03  7212
 5130 10258     0     2  1.86810e+03  0.00000e+00 -3.57877e-03  5466
 5130 10258     0     2  1.87741e+03  0.00000e+00  3.35226e-03  8680
 5130 10258     0     2  1.87553e+03  0.00000e+00 -2.99611e-03  5160
 5130 10258     0     2  1.88448e+03  0.00000e+00 -3.39478e-03  4692
 5130 10258     0     2  1.88792e+03  0.00000e+00  2.94964e-03  2606
 5130 10258     0     2  1.88514e+03  0.00000e+00  3.11677e-03  6112
 5130 10258     0     2  1.88440e+03  0.00000e+00 -2.84317e-03  2448
 5130 10258     0     2  1.89161e+03  0.00000e+00  2.97748e-03  8266
 5130 10258     0     2  1.90314e+03  0.00000e+00 -3.17464e-03  2606
 5130 10258     0     2  1.91115e+03  0.00000e+00  3.57698e-03  3034
 5130 10258     0     2  1.91429e+03  0.00000e+00  3.28881e-03  5566
 5130 10258     0     2  1.91302e+03  0.00000e+00 -3.91553e-03  4016
 5130 10258     0     2  1.91518e+03  0.00000e+00  3.11669e-03  2606
 5130 10258     0     2  1.91643e+03  0.00000e+00  4.24762e-03  2598
 5130 10258     0     2  1.92499e+03  0.00000e+00 -2.76990e-03  9306
 5130 10258     0     2  1.92480e+03  0.00000e+00  4.03990e-03  6618
 5130 10258     0     2  1.92832e+03  0.00000e+00 -3.05081e-03  4064
