0 0 0 0  4.845312500000000244e-01   0.000000000000000000e+00 
0 1 0 1  5.153906249999999911e-01   0.000000000000000000e+00 
1 0 1 0  5.148437500000000444e-01   0.000000000000000000e+00 
1 1 1 1  4.776562500000000044e-01   0.000000000000000000e+00 
2 0 2 0  4.955468749999999978e-01   0.000000000000000000e+00 
2 1 2 1  5.060937500000000089e-01   0.000000000000000000e+00 
3 0 3 0  5.115625000000000311e-01   0.000000000000000000e+00 
3 1 3 1  4.927343750000000022e-01   0.000000000000000000e+00 
4 0 4 0  4.935937499999999978e-01   0.000000000000000000e+00 
4 1 4 1  4.996875000000000067e-01   0.000000000000000000e+00 
5 0 5 0  5.084374999999999867e-01   0.000000000000000000e+00 
5 1 5 1  4.945312500000000333e-01   0.000000000000000000e+00 
6 0 6 0  4.932031250000000200e-01   0.000000000000000000e+00 
6 1 6 1  5.034374999999999822e-01   0.000000000000000000e+00 
7 0 7 0  5.220312500000000577e-01   0.000000000000000000e+00 
7 1 7 1  4.835937499999999889e-01   0.000000000000000000e+00 
8 0 8 0  5.106249999999999956e-01   0.000000000000000000e+00 
8 1 8 1  4.827343749999999933e-01   0.000000000000000000e+00 
9 0 9 0  4.888281250000000022e-01   0.000000000000000000e+00 
9 1 9 1  5.189062500000000133e-01   0.000000000000000000e+00 
10 0 10 0  5.047656249999999956e-01   0.000000000000000000e+00 
10 1 10 1  4.995312500000000377e-01   0.000000000000000000e+00 
11 0 11 0  4.964843750000000333e-01   0.000000000000000000e+00 
11 1 11 1  5.039062500000000000e-01   0.000000000000000000e+00 
12 0 12 0  5.055468750000000622e-01   0.000000000000000000e+00 
12 1 12 1  4.971093750000000200e-01   0.000000000000000000e+00 
13 0 13 0  5.002343750000000089e-01   0.000000000000000000e+00 
13 1 13 1  5.084374999999999867e-01   0.000000000000000000e+00 
14 0 14 0  5.078906250000000400e-01   0.000000000000000000e+00 
14 1 14 1  4.869531249999999867e-01   0.000000000000000000e+00 
15 0 15 0  4.774218749999999956e-01   0.000000000000000000e+00 
15 1 15 1  5.214062499999999600e-01   0.000000000000000000e+00 
16 0 16 0  4.826562500000000089e-01   0.000000000000000000e+00 
16 1 16 1  5.221093749999999867e-01   0.000000000000000000e+00 
17 0 17 0  5.242187499999999556e-01   0.000000000000000000e+00 
17 1 17 1  4.712500000000000022e-01   0.000000000000000000e+00 
18 0 18 0  4.891406249999999956e-01   0.000000000000000000e+00 
18 1 18 1  5.126562500000000355e-01   0.000000000000000000e+00 
19 0 19 0  5.089062500000000044e-01   0.000000000000000000e+00 
19 1 19 1  4.867968750000000178e-01   0.000000000000000000e+00 
