#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 4614  9224     0     4  2.70347e+06  0.00000e+00  3.52546e-04     8
 4614  9224     0     4  1.35523e+06  0.00000e+00 -2.94548e-04     4
 4614  9224     0     4  2.97467e+05  0.00000e+00  3.08929e-04     4
 4614  9224     0     4  3.89829e+05  0.00000e+00  4.37102e-04     9
 4614  9224     0     4  2.32642e+06  0.00000e+00 -3.88667e-04     4
 4614  9224     0     4  2.57658e+07  0.00000e+00  3.69408e-04     7
 4614  9224     0     4  1.26829e+07  0.00000e+00  3.40625e-04     4
 4614  9224     0     4  4.03292e+07  0.00000e+00 -2.29915e-04     9
 4614  9224     0     4  4.70358e+06  0.00000e+00  2.31686e-04     8
 4614  9224     0     4  1.55339e+07  0.00000e+00 -1.98928e-04     8
 4614  9224     0     4  4.60891e+05  0.00000e+00  2.19188e-04     5
 4614  9224     0     4  7.99228e+05  0.00000e+00 -2.77239e-04     8
 4614  9224     0     4  4.71484e+05  0.00000e+00  1.65655e-04     8
 4614  9224     0     4  8.33278e+06  0.00000e+00 -1.85575e-04     8
 4614  9224     0     4  2.96240e+05  0.00000e+00 -1.67874e-04     5
 4614  9224     0     4  4.37559e+05  0.00000e+00  4.31936e-04     9
 4614  9224     0     4  1.72483e+06  0.00000e+00 -2.58450e-04   864
 4614  9224     0     4  1.77010e+06  0.00000e+00 -2.27130e-04     4
 4614  9224     0     4  4.40580e+07  0.00000e+00  3.65326e-04     5
 4614  9224     0     4  7.24491e+05  0.00000e+00  3.38541e-04     9
 4614  9224     0     4  2.12043e+07  0.00000e+00  2.16139e-04     4
 4614  9224     0     4  1.24785e+06  0.00000e+00 -3.10665e-04     8
 4614  9224     0     4  4.64894e+06  0.00000e+00  3.19332e-04     4
 4614  9224     0     4  3.93060e+06  0.00000e+00  3.02022e-04     8
 4614  9224     0     4  3.40779e+06  0.00000e+00 -5.45417e-04     5
 4614  9224     0     4  1.60701e+06  0.00000e+00 -2.18236e-04     4
 4614  9224     0     4  1.39886e+06  0.00000e+00  2.57671e-04     5
 4614  9224     0     4  9.40481e+06  0.00000e+00 -4.21303e-04     4
 4614  9224     0     4  8.85572e+06  0.00000e+00  3.83092e-04     5
 4614  9224     0     4  1.60721e+06  0.00000e+00 -2.27892e-04     8
 4614  9224     0     4  2.45851e+06  0.00000e+00 -3.19575e-04     9
 4614  9224     0     4  1.17220e+06  0.00000e+00 -5.84731e-04     9
 4614  9224     0     4  1.12875e+06  0.00000e+00 -1.86481e-04     9
 4614  9224     0     4  3.17628e+05  0.00000e+00  3.24006e-04     7
 4614  9224     0     4  1.21488e+08  0.00000e+00 -4.07584e-04     5
 4614  9224     0     4  6.03249e+05  0.00000e+00 -3.83202e-04     9
 4614  9224     0     4  5.78548e+06  0.00000e+00 -3.83970e-04     5
 4614  9224     0     4  1.43754e+06  0.00000e+00  5.85671e-04     9
 4614  9224     0     4  3.83171e+06  0.00000e+00  4.74655e-04     9
 4614  9224     0     4  5.42678e+06  0.00000e+00 -3.50273e-04     9
 4614  9224     0     4  2.88216e+05  0.00000e+00  2.95822e-04     9
 4614  9224     0     4  5.02210e+06  0.00000e+00 -3.58766e-04     5
 4614  9224     0     4  2.39571e+06  0.00000e+00 -3.63428e-04     5
 4614  9224     0     4  7.50048e+05  0.00000e+00 -3.59980e-04     8
 4614  9224     0     4  2.85029e+05  0.00000e+00  2.02275e-04    11
 4614  9224     0     4  6.55930e+05  0.00000e+00 -3.65713e-04     4
 4614  9224     0     4  2.18984e+07  0.00000e+00 -1.80661e-04     5
 4614  9224     0     4  5.04871e+07  0.00000e+00  3.51730e-04    10
 4614  9224     0     4  2.27570e+06  0.00000e+00 -2.51579e-04     9
 4614  9224     0     4  3.00397e+06  0.00000e+00  2.88821e-04     8
 4614  9224     0     4  2.47270e+06  0.00000e+00 -3.49604e-04     9
 4614  9224     0     4  7.33874e+05  0.00000e+00  4.09599e-04     9
 4614  9224     0     4  4.28617e+07  0.00000e+00 -1.48112e-04     8
 4614  9224     0     4  7.94633e+06  0.00000e+00 -2.42537e-04     4
 4614  9224     0     4  2.54226e+06  0.00000e+00  3.16925e-04    10
 4614  9224     0     4  3.61424e+06  0.00000e+00 -3.40556e-04     8
 4614  9224     0     4  1.53565e+06  0.00000e+00  3.12818e-04     4
 4614  9224     0     4  6.41961e+05  0.00000e+00 -1.44757e-04     4
 4614  9224     0     4  3.56625e+07  0.00000e+00 -2.49508e-04     9
 4614  9224     0     4  3.51214e+06  0.00000e+00 -3.02082e-04     5
 4614  9224     0     4  2.27612e+06  0.00000e+00 -4.12981e-04     4
 4614  9224     0     4  5.86153e+05  0.00000e+00 -3.08623e-04     9
 4614  9224     0     4  1.91019e+08  0.00000e+00  3.85772e-04     5
 4614  9224     0     4  4.46749e+06  0.00000e+00 -1.24613e-04   962
 4614  9224     0     4  7.99459e+07  0.00000e+00  1.84392e-04   225
 4614  9224     0     4  9.03137e+06  0.00000e+00 -3.98252e-04     9
 4614  9224     0     4  7.10894e+05  0.00000e+00 -2.60023e-04     5
 4614  9224     0     4  9.12837e+05  0.00000e+00 -2.80370e-04   864
 4614  9224     0     4  5.47082e+05  0.00000e+00 -2.17880e-04     9
 4614  9224     0     4  3.00277e+05  0.00000e+00 -2.43940e-04     4
 4614  9224     0     4  1.47522e+07  0.00000e+00  4.76037e-04     4
 4614  9224     0     4  1.09642e+07  0.00000e+00  2.72870e-04     8
 4614  9224     0     4  3.08495e+06  0.00000e+00  3.66431e-04     5
 4614  9224     0     4  6.80375e+05  0.00000e+00  4.08265e-04    10
 4614  9224     0     4  1.29989e+06  0.00000e+00 -4.05233e-04     9
 4614  9224     0     4  5.30468e+06  0.00000e+00 -2.23625e-04     8
 4614  9224     0     4  6.02963e+06  0.00000e+00 -1.43612e-04     5
 4614  9224     0     4  6.18543e+05  0.00000e+00 -2.56323e-04     7
 4614  9224     0     4  1.35377e+07  0.00000e+00  3.05959e-04     9
 4614  9224     0     4  7.65078e+06  0.00000e+00  3.65185e-04     4
 4614  9224     0     4  4.16462e+06  0.00000e+00 -1.92749e-04    10
 4614  9224     0     4  1.19807e+06  0.00000e+00  1.94095e-04     8
 4614  9224     0     4  1.91578e+06  0.00000e+00  2.68319e-04     9
 4614  9224     0     4  2.52309e+06  0.00000e+00 -3.56981e-04     9
 4614  9224     0     4  5.56227e+06  0.00000e+00 -2.59083e-04    10
 4614  9224     0     4  3.03246e+05  0.00000e+00 -2.90724e-04    10
