#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 5130 10258     0     2  7.13145e+03  0.00000e+00  2.24518e-03  1742
 5130 10258     0     2  7.15302e+03  0.00000e+00 -2.16110e-03  1784
 5130 10258     0     2  7.30483e+03  0.00000e+00 -1.21774e-03  1808
 5130 10258     0     2  7.19878e+03  0.00000e+00  1.63174e-03  1754
 5130 10258     0     2  7.22695e+03  0.00000e+00 -1.74747e-03  1786
 5130 10258     0     2  7.16013e+03  0.00000e+00 -1.48527e-03  1744
 5130 10258     0     2  7.13138e+03  0.00000e+00  3.86189e-03  1784
 5130 10258     0     2  7.27813e+03  0.00000e+00 -3.17595e-03  1784
 5130 10258     0     2  7.31158e+03  0.00000e+00 -1.69570e-03  1784
 5130 10258     0     2  7.23824e+03  0.00000e+00 -1.61331e-03  1784
 5130 10258     0     2  7.22247e+03  0.00000e+00  1.71637e-03  1652
 5130 10258     0     2  7.16367e+03  0.00000e+00  3.85883e-03  1784
 5130 10258     0     2  7.16213e+03  0.00000e+00 -1.46879e-03  1786
 5130 10258     0     2  7.22387e+03  0.00000e+00 -1.52781e-03  1680
 5130 10258     0     2  7.30705e+03  0.00000e+00 -1.94921e-03  1784
 5130 10258     0     2  7.36488e+03  0.00000e+00  2.56455e-03  1784
 5130 10258     0     2  7.35380e+03  0.00000e+00 -1.27043e-03  1740
 5130 10258     0     2  7.23698e+03  0.00000e+00 -1.76880e-03  1784
 5130 10258     0     2  7.30182e+03  0.00000e+00  1.39333e-03  1704
 5130 10258     0     2  7.27632e+03  0.00000e+00 -1.69435e-03  1700
 5130 10258     0     2  7.24427e+03  0.00000e+00 -1.60899e-03  1784
 5130 10258     0     2  7.17196e+03  0.00000e+00  3.02789e-03  1784
 5130 10258     0     2  7.29605e+03  0.00000e+00 -1.59533e-03  1748
 5130 10258     0     2  7.37928e+03  0.00000e+00 -1.70161e-03  1732
 5130 10258     0     2  7.36104e+03  0.00000e+00  1.86057e-03  1622
 5130 10258     0     2  7.23468e+03  0.00000e+00 -3.24697e-03  1784
 5130 10258     0     2  7.19771e+03  0.00000e+00 -2.90700e-03  1784
 5130 10258     0     2  7.23785e+03  0.00000e+00 -1.63037e-03  1752
 5130 10258     0     2  7.29417e+03  0.00000e+00  1.61021e-03  1784
 5130 10258     0     2  7.16236e+03  0.00000e+00 -1.79107e-03  1768
 5130 10258     0     2  7.19518e+03  0.00000e+00 -1.52954e-03  1802
 5130 10258     0     2  7.26735e+03  0.00000e+00 -2.14370e-03  1752
 5130 10258     0     2  7.19984e+03  0.00000e+00 -1.52679e-03  1746
 5130 10258     0     2  7.33110e+03  0.00000e+00  1.99969e-03  1782
 5130 10258     0     2  7.65287e+03  0.00000e+00 -1.78309e-03  1752
 5130 10258     0     2  7.28389e+03  0.00000e+00  1.96298e-03  1784
 5130 10258     0     2  7.29896e+03  0.00000e+00  1.64858e-03  1762
 5130 10258     0     2  7.26095e+03  0.00000e+00 -1.43248e-03  1796
 5130 10258     0     2  7.38918e+03  0.00000e+00  1.50442e-03  1668
 5130 10258     0     2  7.31100e+03  0.00000e+00  1.69557e-03  1678
 5130 10258     0     2  7.21620e+03  0.00000e+00 -1.78432e-03  1720
 5130 10258     0     2  7.24579e+03  0.00000e+00  1.82157e-03  1784
 5130 10258     0     2  7.31029e+03  0.00000e+00 -2.74539e-03  1784
 5130 10258     0     2  7.30496e+03  0.00000e+00 -1.52045e-03  1774
 5130 10258     0     2  7.32181e+03  0.00000e+00  3.18405e-03  1784
 5130 10258     0     2  7.36180e+03  0.00000e+00 -2.38950e-03  1752
 5130 10258     0     2  7.31589e+03  0.00000e+00  1.82455e-03  1574
 5130 10258     0     2  7.27025e+03  0.00000e+00 -1.60637e-03  1710
 5130 10258     0     2  7.27655e+03  0.00000e+00  1.66852e-03  1614
 5130 10258     0     2  7.33856e+03  0.00000e+00  3.95338e-03  1784
 5130 10258     0     2  7.28846e+03  0.00000e+00 -1.61882e-03  1630
 5130 10258     0     2  7.48574e+03  0.00000e+00 -2.53166e-03  1788
 5130 10258     0     2  7.37671e+03  0.00000e+00  2.09017e-03  1750
 5130 10258     0     2  7.33869e+03  0.00000e+00  1.51066e-03  1724
 5130 10258     0     2  7.45862e+03  0.00000e+00 -1.65750e-03  1560
 5130 10258     0     2  7.30865e+03  0.00000e+00 -3.99940e-03  1784
 5130 10258     0     2  7.54210e+03  0.00000e+00 -1.85358e-03  1718
 5130 10258     0     2  7.39829e+03  0.00000e+00  1.91448e-03  1788
 5130 10258     0     2  7.36115e+03  0.00000e+00 -1.52582e-03  1750
 5130 10258     0     2  7.43517e+03  0.00000e+00 -1.64741e-03  1680
 5130 10258     0     2  7.40142e+03  0.00000e+00 -1.51623e-03  1610
 5130 10258     0     2  7.36586e+03  0.00000e+00 -1.93303e-03  1810
 5130 10258     0     2  7.62160e+03  0.00000e+00 -3.72568e-03  1784
 5130 10258     0     2  7.31166e+03  0.00000e+00 -1.69922e-03  1780
 5130 10258     0     2  7.37949e+03  0.00000e+00 -1.73947e-03  1784
 5130 10258     0     2  7.87740e+03  0.00000e+00  1.57992e-03  1654
 5130 10258     0     2  7.31923e+03  0.00000e+00 -1.65091e-03  1784
 5130 10258     0     2  7.37583e+03  0.00000e+00  4.78991e-03  1784
 5130 10258     0     2  7.32331e+03  0.00000e+00 -2.55298e-03  1784
 5130 10258     0     2  7.27326e+03  0.00000e+00 -2.29901e-03  1784
 5130 10258     0     2  7.52807e+03  0.00000e+00 -4.57125e-03  1784
 5130 10258     0     2  7.23530e+03  0.00000e+00 -1.58398e-03  1762
 5130 10258     0     2  7.19580e+03  0.00000e+00  2.68877e-03  1784
 5130 10258     0     2  7.13745e+03  0.00000e+00  3.83080e-03  1784
 5130 10258     0     2  7.37053e+03  0.00000e+00 -2.89664e-03  1784
 5130 10258     0     2  7.33384e+03  0.00000e+00 -1.47538e-03  1698
 5130 10258     0     2  7.34502e+03  0.00000e+00  1.52245e-03  1592
 5130 10258     0     2  7.38918e+03  0.00000e+00 -1.58419e-03  1558
 5130 10258     0     2  7.30636e+03  0.00000e+00  1.46562e-03  1586
 5130 10258     0     2  7.40291e+03  0.00000e+00  3.70694e-03  1784
 5130 10258     0     2  7.18934e+03  0.00000e+00  2.10830e-03  1560
 5130 10258     0     2  7.32458e+03  0.00000e+00 -2.42671e-03  1784
 5130 10258     0     2  7.32775e+03  0.00000e+00  2.54883e-03  1784
 5130 10258     0     2  7.27619e+03  0.00000e+00  1.76434e-03  1788
 5130 10258     0     2  7.36175e+03  0.00000e+00 -1.78716e-03  1736
 5130 10258     0     2  7.20298e+03  0.00000e+00 -2.33642e-03  1788
 5130 10258     0     2  7.21848e+03  0.00000e+00  2.08442e-03  1762
