00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Fri Aug  2 09:44:33 2024
00001  0.27099 0.00000 0.00000 3276800  0         0       : Fri Aug  2 09:45:28 2024
00002  0.26947 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:45:50 2024
00003  0.26934 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:46:07 2024
00004  0.26972 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:46:25 2024
00005  0.26962 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:46:43 2024
00006  0.26885 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:47:01 2024
00007  0.26973 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:47:19 2024
00008  0.26953 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:47:37 2024
00009  0.26827 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:47:54 2024
00010  0.26908 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:48:13 2024
00011  0.27071 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:48:30 2024
00012  0.26936 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:48:48 2024
00013  0.26915 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:49:06 2024
00014  0.27008 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:49:23 2024
00015  0.26933 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:49:41 2024
00016  0.26917 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:49:59 2024
00017  0.26870 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:50:18 2024
00018  0.26875 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:50:36 2024
00019  0.26988 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:50:53 2024
00020  0.26913 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:51:12 2024
00021  0.26929 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:51:30 2024
00022  0.26987 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:51:48 2024
00023  0.27012 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:52:06 2024
00024  0.26930 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:52:24 2024
00025  0.26833 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:52:42 2024
00026  0.26836 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:53:00 2024
00027  0.26950 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:53:17 2024
00028  0.27038 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:53:35 2024
00029  0.27041 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:53:53 2024
00030  0.26977 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:54:10 2024
00031  0.26942 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:54:28 2024
00032  0.26929 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:54:45 2024
00033  0.26934 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:55:03 2024
00034  0.27032 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:55:21 2024
00035  0.27029 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:55:39 2024
00036  0.26937 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:55:56 2024
00037  0.26957 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:56:14 2024
00038  0.26874 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:56:31 2024
00039  0.26956 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:56:49 2024
00040  0.26938 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:57:06 2024
00041  0.26952 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:57:24 2024
00042  0.26896 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:57:42 2024
00043  0.26916 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:57:59 2024
00044  0.26966 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:58:16 2024
00045  0.27013 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:58:34 2024
00046  0.26964 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:58:51 2024
00047  0.26992 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:59:08 2024
00048  0.26933 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:59:26 2024
00049  0.26980 0.00000 0.00000 1654784  0         0       : Fri Aug  2 09:59:43 2024
00050  0.26917 0.00000 0.00000 1654784  0         0       : Fri Aug  2 10:00:01 2024
