#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 5130 10258     0     2  3.05374e+03  0.00000e+00 -2.77950e-03  3062
 5130 10258     0     2  3.05725e+03  0.00000e+00 -3.09942e-03  2132
 5130 10258     0     2  3.05805e+03  0.00000e+00  2.57085e-03  7930
 5130 10258     0     2  3.05638e+03  0.00000e+00 -2.44516e-03  4100
 5130 10258     0     2  3.05424e+03  0.00000e+00 -2.86949e-03  7818
 5130 10258     0     2  3.05749e+03  0.00000e+00  3.08124e-03  5492
 5130 10258     0     2  3.05489e+03  0.00000e+00  2.52221e-03  7508
 5130 10258     0     2  3.06173e+03  0.00000e+00  2.77143e-03  5256
 5130 10258     0     2  3.06158e+03  0.00000e+00  2.54965e-03  8886
 5130 10258     0     2  3.06028e+03  0.00000e+00  2.45240e-03  4696
 5130 10258     0     2  3.05983e+03  0.00000e+00  2.71224e-03  3902
 5130 10258     0     2  3.06025e+03  0.00000e+00 -2.58317e-03  6606
 5130 10258     0     2  3.06142e+03  0.00000e+00 -2.40980e-03  2156
 5130 10258     0     2  3.06120e+03  0.00000e+00 -2.28067e-03  3120
 5130 10258     0     2  3.06479e+03  0.00000e+00  2.32983e-03  3762
 5130 10258     0     2  3.06396e+03  0.00000e+00  2.52479e-03  3888
 5130 10258     0     2  3.05984e+03  0.00000e+00  2.52434e-03  5600
 5130 10258     0     2  3.05860e+03  0.00000e+00 -2.72918e-03  6356
 5130 10258     0     2  3.05891e+03  0.00000e+00 -3.42868e-03  5612
 5130 10258     0     2  3.06263e+03  0.00000e+00  2.83284e-03  3776
 5130 10258     0     2  3.06065e+03  0.00000e+00 -2.41343e-03  9962
 5130 10258     0     2  3.06446e+03  0.00000e+00  2.73883e-03  3988
 5130 10258     0     2  3.06572e+03  0.00000e+00 -3.14455e-03  3814
 5130 10258     0     2  3.06245e+03  0.00000e+00  2.61096e-03  6894
 5130 10258     0     2  3.06801e+03  0.00000e+00 -2.75273e-03  6834
 5130 10258     0     2  3.07058e+03  0.00000e+00 -2.95035e-03  6708
 5130 10258     0     2  3.06605e+03  0.00000e+00 -2.73112e-03  6908
 5130 10258     0     2  3.06880e+03  0.00000e+00  2.65057e-03  4724
 5130 10258     0     2  3.06957e+03  0.00000e+00 -2.55093e-03  7040
 5130 10258     0     2  3.06846e+03  0.00000e+00 -2.52140e-03  3758
 5130 10258     0     2  3.07103e+03  0.00000e+00 -2.42905e-03  9738
 5130 10258     0     2  3.07050e+03  0.00000e+00  3.01805e-03  3940
 5130 10258     0     2  3.06617e+03  0.00000e+00 -2.52958e-03  8724
 5130 10258     0     2  3.06779e+03  0.00000e+00 -3.07431e-03  4838
 5130 10258     0     2  3.07029e+03  0.00000e+00 -2.35403e-03  7402
 5130 10258     0     2  3.07564e+03  0.00000e+00 -2.87188e-03 10002
 5130 10258     0     2  3.07359e+03  0.00000e+00 -2.44276e-03  6520
 5130 10258     0     2  3.07553e+03  0.00000e+00 -2.86988e-03  5052
