======================
NGeneralRBM_PhysHiddenIdx  1024
======================
======================
======================
0  3.987157365451798018e-03  6.904002068816377305e-03 
1  1.304157291024584655e-03 -1.080967651989672706e-02 
2  1.772505984526508236e-03  5.382866122797142286e-03 
3  3.275678626163408417e-04 -5.278716062840435250e-03 
4  1.750299030025806142e-03  7.109701360678523895e-03 
5 -4.951439021217992177e-04 -1.925431908093084253e-03 
6  1.914392156418793503e-03  8.088792415258510768e-03 
7 -5.280971186010520978e-04  6.596932757247625512e-03 
8 -4.501488742116755738e-03  1.695796297221708118e-02 
9 -9.100095786128194544e-03  3.642451352588307184e-02 
10 -2.548366610096559071e-01  9.816091482145680031e-03 
11 -5.842493971106994116e-02  2.154629183680670246e-01 
12  2.796294914099413387e-02  5.221617763549493696e-02 
13 -2.713564389883834846e-02 -8.570023462980047579e-02 
14  1.098258121118194514e-02  1.260719021759930045e-02 
15 -3.478287850766312479e-03 -2.147922464559177264e-02 
16  4.354019650712943369e-03  9.835065651029848560e-03 
17 -2.645813541852565318e-03 -9.815715562566553268e-03 
18  2.880311732842507581e-03  7.079023895669884874e-03 
19  8.110401753140463683e-06 -5.747089897097963120e-03 
20  1.772466860923806089e-03  6.128604112605124180e-03 
21  6.350149622704579660e-05 -8.630995793348208772e-04 
22  2.880604686426253662e-03  5.985288656451246726e-03 
23 -9.155502923125133884e-04  3.741573842320362105e-03 
24 -2.725811650698791583e-03  4.854501150927530671e-03 
25 -4.524408917421972320e-03  1.839877559174430202e-02 
26 -8.584710477981215976e-03  1.724062268509526930e-02 
27 -2.957771263474882634e-03  3.000981741663490826e-02 
28  1.182946633718044704e-02  2.424650017829502527e-02 
29 -1.228217944835033673e-02 -2.266676676543799909e-02 
30  7.935180360931722021e-03  1.645523566177132732e-02 
31 -8.035776981316912829e-03 -1.670236784175132758e-02 
32  2.736641226455603561e-03  1.082324772484441998e-02 
33 -3.501626406243634089e-03 -7.567348012687591212e-03 
34  1.849046594621167649e-03  7.949431397409114156e-03 
35 -1.096144657876165721e-03 -5.517898516762109046e-03 
36  2.049540563275888041e-03  4.365436768401127765e-03 
37 -1.656697148413539865e-04 -1.506695470598920028e-03 
38 -1.431981301398987287e-03  3.547753438740481290e-03 
39  1.308534258454239433e-03  2.844096006794747441e-03 
40  1.303543029229947128e-03  6.304607190086528382e-03 
41 -1.280808056785939699e-03  3.828258376353923034e-03 
42 -1.301496697437203769e-03  9.170888520933558746e-03 
43  1.761065250710271417e-04  5.571666210059237657e-03 
44  5.616374246325367588e-03  1.307374611376805641e-02 
45 -5.955446906687799150e-03 -7.400418781839334346e-03 
46  4.610470577381553352e-03  1.087517919932843788e-02 
47 -5.172086255233398870e-03 -8.382449418109016309e-03 
48  1.422316261422087395e-03  8.132406777128902906e-03 
49 -3.874397675111515213e-03 -5.650649713482692842e-03 
50  1.467818853969708173e-03  6.269710840551682464e-03 
51  6.550080480244387018e-04 -3.367628429438188683e-03 
52  3.712688135907828623e-05  1.264748061847617089e-03 
53  2.711593682337171563e-03 -3.765775149598880010e-03 
54  1.084405452576603455e-03  3.948920753166540280e-03 
55 -9.515505368017685990e-05 -1.941175836869404783e-03 
56 -2.591463019466685980e-04  5.642785654236192119e-03 
57 -1.109620412382358206e-04 -8.579673784824179937e-04 
58  2.801380237973594622e-04  7.818535611880957081e-03 
59 -7.668700591846525213e-04 -1.377563376832205465e-03 
60  1.127256554569860828e-03  6.244500148510090561e-03 
61 -2.763995596961470267e-03 -3.452633144525281157e-03 
62  2.111989458707582649e-03  7.461311432097133232e-03 
63 -2.497568957715980229e-03 -4.796766953200735407e-03 
64  2.168446871319224054e-04  1.715533766195858918e-03 
65 -7.665807095641235993e-04 -2.992048160630550284e-03 
66  7.367667224118287349e-04  2.932471788402963436e-03 
