#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 5130 10258     0     2  6.62668e+03  0.00000e+00 -1.29196e-03  1786
 5130 10258     0     2  6.59145e+03  0.00000e+00 -1.35312e-03  1786
 5130 10258     0     2  6.71431e+03  0.00000e+00 -2.13706e-03  1784
 5130 10258     0     2  6.67775e+03  0.00000e+00  1.24809e-03  1654
 5130 10258     0     2  6.68735e+03  0.00000e+00 -2.27397e-03  1784
 5130 10258     0     2  6.81690e+03  0.00000e+00 -1.31888e-03  1784
 5130 10258     0     2  6.71098e+03  0.00000e+00 -1.26946e-03  1748
 5130 10258     0     2  6.80212e+03  0.00000e+00  2.85813e-03  1784
 5130 10258     0     2  6.80138e+03  0.00000e+00 -1.43502e-03  1652
 5130 10258     0     2  6.81214e+03  0.00000e+00 -2.21592e-03  1784
 5130 10258     0     2  6.90063e+03  0.00000e+00 -1.50072e-03  1780
 5130 10258     0     2  6.69333e+03  0.00000e+00  1.98195e-03  1784
 5130 10258     0     2  6.69159e+03  0.00000e+00 -2.26269e-03  1788
 5130 10258     0     2  6.87621e+03  0.00000e+00  1.41455e-03  1790
 5130 10258     0     2  6.87897e+03  0.00000e+00 -1.25307e-03  1654
 5130 10258     0     2  6.69373e+03  0.00000e+00 -1.29875e-03  1732
 5130 10258     0     2  6.69467e+03  0.00000e+00 -1.13651e-03  1676
 5130 10258     0     2  6.80403e+03  0.00000e+00  1.30726e-03  1640
 5130 10258     0     2  6.83445e+03  0.00000e+00 -1.11110e-03  1796
 5130 10258     0     2  6.87890e+03  0.00000e+00 -1.02403e-03  1770
 5130 10258     0     2  6.86339e+03  0.00000e+00  1.65785e-03  1752
 5130 10258     0     2  6.75437e+03  0.00000e+00 -1.25225e-03  1786
 5130 10258     0     2  6.82004e+03  0.00000e+00  1.71051e-03  1780
 5130 10258     0     2  6.81109e+03  0.00000e+00 -1.33483e-03  1786
 5130 10258     0     2  6.90894e+03  0.00000e+00 -1.18214e-03  1760
 5130 10258     0     2  7.02034e+03  0.00000e+00  1.36718e-03  1784
 5130 10258     0     2  6.99291e+03  0.00000e+00  1.53597e-03  1754
 5130 10258     0     2  6.81501e+03  0.00000e+00 -2.04688e-03  1784
 5130 10258     0     2  6.94659e+03  0.00000e+00 -1.10160e-03  1780
 5130 10258     0     2  7.04452e+03  0.00000e+00 -1.36355e-03  1572
 5130 10258     0     2  7.11072e+03  0.00000e+00  1.11848e-03  1614
 5130 10258     0     2  6.98169e+03  0.00000e+00 -1.83808e-03  1784
 5130 10258     0     2  7.04311e+03  0.00000e+00 -2.00862e-03  1784
 5130 10258     0     2  7.01856e+03  0.00000e+00 -1.50832e-03  1782
 5130 10258     0     2  7.32080e+03  0.00000e+00  1.20839e-03  1590
