#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 4614  9224     0     4  5.17917e+04  0.00000e+00 -7.36837e-04     8
 4614  9224     0     4  5.11431e+04  0.00000e+00 -7.80733e-04     4
 4614  9224     0     4  5.24778e+04  0.00000e+00 -5.96534e-04     5
 4614  9224     0     4  5.32469e+04  0.00000e+00  5.24157e-04   441
 4614  9224     0     4  5.36754e+04  0.00000e+00 -7.10993e-04     8
 4614  9224     0     4  5.56438e+04  0.00000e+00  5.41654e-04     9
 4614  9224     0     4  1.70942e+05  0.00000e+00  6.89657e-04   441
 4614  9224     0     4  5.53928e+04  0.00000e+00 -7.64308e-04     9
 4614  9224     0     4  5.58533e+04  0.00000e+00 -6.31557e-04     8
 4614  9224     0     4  5.64102e+04  0.00000e+00 -1.17635e-03     8
 4614  9224     0     4  5.53682e+04  0.00000e+00 -6.30763e-04     5
 4614  9224     0     4  7.21351e+04  0.00000e+00  7.57497e-04     5
 4614  9224     0     4  5.68838e+04  0.00000e+00 -5.66106e-04   443
 4614  9224     0     4  5.82691e+04  0.00000e+00 -8.52255e-04     8
 4614  9224     0     4  5.81275e+04  0.00000e+00  5.37583e-04   441
 4614  9224     0     4  5.76243e+04  0.00000e+00 -6.38942e-04     8
 4614  9224     0     4  5.70928e+04  0.00000e+00 -5.63426e-04   443
 4614  9224     0     4  1.13323e+05  0.00000e+00 -8.48881e-04     5
 4614  9224     0     4  5.74693e+04  0.00000e+00 -6.70943e-04   443
 4614  9224     0     4  5.77981e+04  0.00000e+00 -5.39542e-04   443
 4614  9224     0     4  6.01118e+04  0.00000e+00  6.42541e-04     5
 4614  9224     0     4  5.86686e+04  0.00000e+00  7.24264e-04     8
 4614  9224     0     4  6.07979e+04  0.00000e+00  8.19954e-04     5
 4614  9224     0     4  6.06792e+04  0.00000e+00 -5.55437e-04   443
 4614  9224     0     4  5.53119e+05  0.00000e+00  7.83239e-04     9
 4614  9224     0     4  1.29379e+06  0.00000e+00  5.72253e-04     7
 4614  9224     0     4  6.11539e+04  0.00000e+00  7.11938e-04     9
 4614  9224     0     4  2.38216e+05  0.00000e+00  6.89786e-04     4
 4614  9224     0     4  6.06537e+04  0.00000e+00 -5.55972e-04     8
 4614  9224     0     4  6.21014e+04  0.00000e+00 -6.60241e-04     4
 4614  9224     0     4  6.23649e+04  0.00000e+00 -6.78779e-04     9
 4614  9224     0     4  1.47242e+05  0.00000e+00 -1.04444e-03     5
 4614  9224     0     4  6.27643e+04  0.00000e+00 -5.18238e-04   443
 4614  9224     0     4  6.28378e+04  0.00000e+00  5.40829e-04   441
 4614  9224     0     4  9.62262e+04  0.00000e+00  7.74899e-04     9
 4614  9224     0     4  6.42384e+04  0.00000e+00  1.14392e-03     5
 4614  9224     0     4  6.48447e+04  0.00000e+00 -7.45930e-04     9
 4614  9224     0     4  6.57734e+04  0.00000e+00 -5.18148e-04   443
 4614  9224     0     4  6.59484e+04  0.00000e+00 -7.62555e-04     9
 4614  9224     0     4  6.76853e+04  0.00000e+00  1.14330e-03     4
 4614  9224     0     4  7.54445e+04  0.00000e+00  7.51397e-04     9
 4614  9224     0     4  6.82894e+04  0.00000e+00 -1.07423e-03     4
 4614  9224     0     4  1.21532e+07  0.00000e+00 -9.25433e-04     4
 4614  9224     0     4  6.61734e+04  0.00000e+00  7.84003e-04     8
 4614  9224     0     4  6.76521e+04  0.00000e+00 -5.39678e-04     5
 4614  9224     0     4  6.80406e+04  0.00000e+00  5.73039e-04   441
 4614  9222     0     6  6.64725e+07  0.00000e+00  1.23809e-03     8
 4614  9224     0     4  6.93330e+04  0.00000e+00  8.10125e-04     4
 4614  9224     0     4  7.23184e+04  0.00000e+00 -1.31850e-03     4
 4614  9224     0     4  6.92217e+04  0.00000e+00  4.68995e-04     8
 4614  9224     0     4  7.24532e+04  0.00000e+00 -7.36235e-04     4
 4614  9224     0     4  7.35572e+04  0.00000e+00 -4.60494e-04   443
 4614  9224     0     4  7.27490e+04  0.00000e+00  5.40821e-04   441
 4614  9224     0     4  7.29391e+04  0.00000e+00  4.52331e-04   258
 4614  9224     0     4  1.81630e+07  0.00000e+00 -5.49909e-04   443
