 1  -2.2326331608 
 2  -2.2326331608 
 3  -1.6840246637 
 4  -1.6840246637 
 5  -1.6840246637 
 6  -1.6840246637 
 7  -1.6840246637 
 8  -1.6840246637 
 9  -1.6840246637 
 10  -1.6840246637 
 11  -1.1488384324 
 12  -1.1488384324 
 13  -1.1488384324 
 14  -1.1488384324 
 15  -1.1488384324 
 16  -1.1488384324 
 17  -1.1488384324 
 18  -1.1488384324 
 19  -0.4321150206 
 20  -0.4321150206 
 21  -0.4321150206 
 22  -0.4321150206 
 23  -0.4321150206 
 24  -0.4321150206 
 25  -0.4321150206 
 26  -0.4321150206 
 27  0.0213171273 
 28  0.0213171273 
 29  0.0213171273 
 30  0.0213171273 
 31  0.0213171315 
 32  0.0213171315 
 33  0.0213171315 
 34  0.0213171315 
 35  0.0213183549 
 36  0.0213183549 
 37  0.0213183549 
 38  0.0213183549 
 39  0.0213183591 
 40  0.0213183591 
 41  0.0213183591 
 42  0.0213183591 
 43  0.4972254872 
 44  0.4972254872 
 45  0.4972261544 
 46  0.4972261544 
 47  0.4972261590 
 48  0.4972261590 
 49  0.4972268263 
 50  0.4972268263 
 51  0.6160984596 
 52  0.6160984596 
 53  0.6160984596 
 54  0.6160984596 
 55  0.6160984596 
 56  0.6160984596 
 57  0.6160984596 
 58  0.6160984596 
 59  0.6160984596 
 60  0.6160984596 
 61  0.6160984596 
 62  0.6160984596 
 63  0.6160984596 
 64  0.6160984596 
 65  3.3839015404 
 66  3.3839015404 
 67  3.3839015404 
 68  3.3839015404 
 69  3.3839015404 
 70  3.3839015404 
 71  3.3839015404 
 72  3.3839015404 
 73  3.3839015404 
 74  3.3839015404 
 75  3.3839015404 
 76  3.3839015404 
 77  3.3839015404 
 78  3.3839015404 
 79  3.5027731737 
 80  3.5027731737 
 81  3.5027738410 
 82  3.5027738410 
 83  3.5027738456 
 84  3.5027738456 
 85  3.5027745128 
 86  3.5027745128 
 87  3.9786816409 
 88  3.9786816409 
 89  3.9786816409 
 90  3.9786816409 
 91  3.9786816451 
 92  3.9786816451 
 93  3.9786816451 
 94  3.9786816451 
 95  3.9786828685 
 96  3.9786828685 
 97  3.9786828685 
 98  3.9786828685 
 99  3.9786828727 
 100  3.9786828727 
 101  3.9786828727 
 102  3.9786828727 
 103  4.4321150206 
 104  4.4321150206 
 105  4.4321150206 
 106  4.4321150206 
 107  4.4321150206 
 108  4.4321150206 
 109  4.4321150206 
 110  4.4321150206 
 111  5.1488384324 
 112  5.1488384324 
 113  5.1488384324 
 114  5.1488384324 
 115  5.1488384324 
 116  5.1488384324 
 117  5.1488384324 
 118  5.1488384324 
 119  5.6840246637 
 120  5.6840246637 
 121  5.6840246637 
 122  5.6840246637 
 123  5.6840246637 
 124  5.6840246637 
 125  5.6840246637 
 126  5.6840246637 
 127  6.2326331608 
 128  6.2326331608 
