#step,residue,       energy,           # of electrons
 123  0.000000007465 -50.997884043114 64.000000
 124  0.000000006972 -50.997884050441 64.000000
 125  0.000000006512 -50.997884056831 64.000000
 126  0.000000006083 -50.997884062407 64.000000
 127  0.000000005682 -50.997884067271 64.000000
 128  0.000000005307 -50.997884071514 64.000000
 129  0.000000004957 -50.997884075216 64.000000
 130  0.000000004631 -50.997884078446 64.000000
 131  0.000000004326 -50.997884081264 64.000000
 132  0.000000004041 -50.997884083722 64.000000
 133  0.000000003775 -50.997884085868 64.000000
 134  0.000000003526 -50.997884087740 64.000000
 135  0.000000003294 -50.997884089373 64.000000
 136  0.000000003078 -50.997884090798 64.000000
 137  0.000000002875 -50.997884092042 64.000000
 138  0.000000002686 -50.997884093128 64.000000
 139  0.000000002510 -50.997884094075 64.000000
 140  0.000000002345 -50.997884094902 64.000000
 141  0.000000002191 -50.997884095623 64.000000
 142  0.000000002047 -50.997884096253 64.000000
 143  0.000000001913 -50.997884096803 64.000000
 144  0.000000001787 -50.997884097283 64.000000
 145  0.000000001670 -50.997884097702 64.000000
 146  0.000000001561 -50.997884098068 64.000000
 147  0.000000001458 -50.997884098387 64.000000
 148  0.000000001363 -50.997884098666 64.000000
 149  0.000000001274 -50.997884098910 64.000000
 150  0.000000001190 -50.997884099122 64.000000
 151  0.000000001113 -50.997884099308 64.000000
 152  0.000000001040 -50.997884099470 64.000000
 153  0.000000000972 -50.997884099612 64.000000
 154  0.000000000909 -50.997884099736 64.000000
 155  0.000000000850 -50.997884099844 64.000000
 156  0.000000000794 -50.997884099938 64.000000
 157  0.000000000743 -50.997884100021 64.000000
 158  0.000000000694 -50.997884100093 64.000000
 159  0.000000000649 -50.997884100156 64.000000
 160  0.000000000607 -50.997884100211 64.000000
 161  0.000000000568 -50.997884100259 64.000000
 162  0.000000000531 -50.997884100301 64.000000
 163  0.000000000497 -50.997884100338 64.000000
 164  0.000000000465 -50.997884100370 64.000000
 165  0.000000000435 -50.997884100398 64.000000
 166  0.000000000407 -50.997884100423 64.000000
 167  0.000000000380 -50.997884100445 64.000000
 168  0.000000000356 -50.997884100463 64.000000
 169  0.000000000333 -50.997884100480 64.000000
 170  0.000000000312 -50.997884100495 64.000000
 171  0.000000000292 -50.997884100507 64.000000
 172  0.000000000273 -50.997884100518 64.000000
 173  0.000000000256 -50.997884100528 64.000000
 174  0.000000000239 -50.997884100536 64.000000
 175  0.000000000224 -50.997884100544 64.000000
 176  0.000000000210 -50.997884100550 64.000000
 177  0.000000000197 -50.997884100556 64.000000
 178  0.000000000184 -50.997884100561 64.000000
 179  0.000000000172 -50.997884100565 64.000000
 180  0.000000000162 -50.997884100569 64.000000
 181  0.000000000151 -50.997884100573 64.000000
 182  0.000000000142 -50.997884100575 64.000000
 183  0.000000000133 -50.997884100578 64.000000
 184  0.000000000125 -50.997884100581 64.000000
 185  0.000000000117 -50.997884100582 64.000000
 186  0.000000000110 -50.997884100584 64.000000
 187  0.000000000103 -50.997884100586 64.000000
 188  0.000000000097 -50.997884100587 64.000000
