    0    0    0    0 0.3479216298 0.0000000000
    0    0    0    1 -0.0000033181 0.0000000000
    0    0    1    0 0.1672437513 0.0000000000
    0    0    1    1 -0.0624196474 0.0000000000
    0    0    2    0 0.0093978210 0.0000000000
    0    0    2    1 -0.0017372344 0.0000000000
    0    0    3    0 0.0025233587 0.0000000000
    0    0    3    1 -0.0129815474 0.0000000000
    0    0    4    0 0.0106871414 0.0000000000
    0    0    4    1 0.0015452251 0.0000000000
    0    0    5    0 0.0016698804 0.0000000000
    0    0    5    1 -0.0130435559 0.0000000000
    0    0    6    0 0.0012476835 0.0000000000
    0    0    6    1 -0.0088274970 0.0000000000
    0    0    7    0 0.2036968260 0.0000000000
    0    0    7    1 0.0367723515 0.0000000000
    0    0    8    0 0.1727067117 0.0000000000
    0    0    8    1 -0.0367737922 0.0000000000
    0    0    9    0 0.0584647298 0.0000000000
    0    0    9    1 -0.0083461135 0.0000000000
    0    0   10    0 -0.0315325601 0.0000000000
    0    0   10    1 0.0296942141 0.0000000000
    0    0   11    0 -0.0122057665 0.0000000000
    0    0   11    1 0.0006063036 0.0000000000
    0    0   12    0 0.0033771869 0.0000000000
    0    0   12    1 0.0066868233 0.0000000000
    0    0   13    0 -0.0058501542 0.0000000000
    0    0   13    1 0.0021972577 0.0000000000
    0    0   14    0 -0.0414433154 0.0000000000
    0    0   14    1 0.0143524941 0.0000000000
    0    0   15    0 0.0695255295 0.0000000000
    0    0   15    1 0.0000003943 0.0000000000
    0    0   16    0 0.0086865163 0.0000000000
    0    0   16    1 0.0088277654 0.0000000000
    0    0   17    0 -0.0371088658 0.0000000000
    0    0   17    1 0.0273576758 0.0000000000
    0    0   18    0 -0.0343107086 0.0000000000
    0    0   18    1 0.0007805129 0.0000000000
    0    0   19    0 0.0061811530 0.0000000000
    0    0   19    1 -0.0099856271 0.0000000000
    0    0   20    0 0.0170789907 0.0000000000
    0    0   20    1 -0.0004131589 0.0000000000
    0    0   21    0 0.0111395100 0.0000000000
    0    0   21    1 -0.0088169566 0.0000000000
    0    0   22    0 -0.0572389090 0.0000000000
    0    0   22    1 0.0000000000 0.0000000000
    0    0   23    0 -0.0535380039 0.0000000000
    0    0   23    1 -0.0143511828 0.0000000000
    0    0   24    0 0.0126614901 0.0000000000
    0    0   24    1 0.0130429545 0.0000000000
    0    0   25    0 -0.0161580473 0.0000000000
    0    0   25    1 -0.0010947806 0.0000000000
    0    0   26    0 0.0162284135 0.0000000000
    0    0   26    1 -0.0188975148 0.0000000000
    0    0   27    0 0.0163590765 0.0000000000
    0    0   27    1 0.0000006560 0.0000000000
    0    0   28    0 -0.0018159427 0.0000000000
    0    0   28    1 -0.0001511972 0.0000000000
    0    0   29    0 0.0371630163 0.0000000000
    0    0   29    1 0.0000000499 0.0000000000
    0    0   30    0 0.0185696778 0.0000000000
    0    0   30    1 0.0088164177 0.0000000000
    0    0   31    0 -0.0077016665 0.0000000000
    0    0   31    1 -0.0021975010 0.0000000000
    0    0   32    0 0.0093847703 0.0000000000
    0    0   32    1 -0.0015451746 0.0000000000
    0    0   33    0 -0.0138901648 0.0000000000
    0    0   33    1 -0.0138195604 0.0000000000
    0    0   34    0 0.0263617601 0.0000000000
    0    0   34    1 -0.0000000014 0.0000000000
    0    0   35    0 -0.0128048393 0.0000000000
    0    0   35    1 0.0139320440 0.0000000000
    0    0   36    0 -0.0652437111 0.0000000000
    0    0   36    1 0.0000000000 0.0000000000
    0    0   37    0 -0.0016887775 0.0000000000
    0    0   37    1 0.0001512729 0.0000000000
    0    0   38    0 0.0174271039 0.0000000000
    0    0   38    1 0.0004131121 0.0000000000
    0    0   39    0 -0.0022577356 0.0000000000
    0    0   39    1 -0.0066866413 0.0000000000
    0    0   40    0 0.0134629743 0.0000000000
    0    0   40    1 0.0129811534 0.0000000000
    0    0   41    0 -0.0176183094 0.0000000000
