#step,residue,       energy,           # of electrons
 130  0.000001095597 -63.666429817932 50.000000
 131  0.000001080923 -63.666533146199 50.000000
 132  0.000001066643 -63.666633279912 50.000000
 133  0.000001052745 -63.666730356391 50.000000
 134  0.000001039215 -63.666824506205 50.000000
 135  0.000001026043 -63.666915853519 50.000000
 136  0.000001013216 -63.667004516426 50.000000
 137  0.000001000723 -63.667090607270 50.000000
 138  0.000000988553 -63.667174232935 50.000000
 139  0.000000976696 -63.667255495140 50.000000
 140  0.000000965141 -63.667334490697 50.000000
 141  0.000000953878 -63.667411311767 50.000000
 142  0.000000942897 -63.667486046105 50.000000
 143  0.000000932189 -63.667558777279 50.000000
 144  0.000000921745 -63.667629584891 50.000000
 145  0.000000911555 -63.667698544775 50.000000
 146  0.000000901612 -63.667765729191 50.000000
 147  0.000000891907 -63.667831207010 50.000000
 148  0.000000882431 -63.667895043878 50.000000
 149  0.000000873177 -63.667957302387 50.000000
 150  0.000000864138 -63.668018042222 50.000000
 151  0.000000855305 -63.668077320311 50.000000
 152  0.000000846672 -63.668135190962 50.000000
 153  0.000000838233 -63.668191705989 50.000000
 154  0.000000829979 -63.668246914843 50.000000
 155  0.000000821905 -63.668300864723 50.000000
 156  0.000000814005 -63.668353600690 50.000000
 157  0.000000806272 -63.668405165769 50.000000
 158  0.000000798700 -63.668455601051 50.000000
 159  0.000000791285 -63.668504945787 50.000000
 160  0.000000784020 -63.668553237476 50.000000
 161  0.000000776901 -63.668600511951 50.000000
 162  0.000000769921 -63.668646803456 50.000000
 163  0.000000763077 -63.668692144729 50.000000
 164  0.000000756363 -63.668736567068 50.000000
 165  0.000000749775 -63.668780100402 50.000000
 166  0.000000743308 -63.668822773356 50.000000
 167  0.000000736959 -63.668864613313 50.000000
 168  0.000000730722 -63.668905646473 50.000000
 169  0.000000724595 -63.668945897909 50.000000
 170  0.000000718573 -63.668985391619 50.000000
 171  0.000000712652 -63.669024150576 50.000000
 172  0.000000706830 -63.669062196779 50.000000
 173  0.000000701102 -63.669099551296 50.000000
 174  0.000000695465 -63.669136234306 50.000000
 175  0.000000689916 -63.669172265145 50.000000
 176  0.000000684452 -63.669207662341 50.000000
 177  0.000000679071 -63.669242443654 50.000000
 178  0.000000673768 -63.669276626108 50.000000
 179  0.000000668542 -63.669310226030 50.000000
 180  0.000000663390 -63.669343259079 50.000000
 181  0.000000658309 -63.669375740275 50.000000
 182  0.000000653298 -63.669407684033 50.000000
 183  0.000000648352 -63.669439104188 50.000000
 184  0.000000643472 -63.669470014022 50.000000
 185  0.000000638653 -63.669500426288 50.000000
 186  0.000000633894 -63.669530353237 50.000000
 187  0.000000629194 -63.669559806640 50.000000
 188  0.000000624550 -63.669588797807 50.000000
 189  0.000000619961 -63.669617337612 50.000000
 190  0.000000615424 -63.669645436512 50.000000
 191  0.000000610938 -63.669673104564 50.000000
 192  0.000000606501 -63.669700351444 50.000000
 193  0.000000602113 -63.669727186468 50.000000
 194  0.000000597771 -63.669753618601 50.000000
 195  0.000000593473 -63.669779656481 50.000000
 196  0.000000589220 -63.669805308428 50.000000
 197  0.000000585008 -63.669830582461 50.000000
 198  0.000000580838 -63.669855486311 50.000000
 199  0.000000576707 -63.669880027435 50.000000
 200  0.000000572616 -63.669904213027 50.000000
 201  0.000000568562 -63.669928050030 50.000000
 202  0.000000564544 -63.669951545150 50.000000
 203  0.000000560562 -63.669974704864 50.000000
 204  0.000000556615 -63.669997535430 50.000000
 205  0.000000552701 -63.670020042900 50.000000
 206  0.000000548821 -63.670042233125 50.000000
 207  0.000000544972 -63.670064111769 50.000000
 208  0.000000541155 -63.670085684313 50.000000
 209  0.000000537367 -63.670106956066 50.000000
 210  0.000000533610 -63.670127932172 50.000000
 211  0.000000529882 -63.670148617618 50.000000
 212  0.000000526182 -63.670169017239 50.000000
 213  0.000000522510 -63.670189135728 50.000000
 214  0.000000518865 -63.670208977638 50.000000
 215  0.000000515246 -63.670228547394 50.000000
 216  0.000000511654 -63.670247849294 50.000000
 217  0.000000508087 -63.670266887517 50.000000
 218  0.000000504545 -63.670285666126 50.000000
 219  0.000000501027 -63.670304189078 50.000000
 220  0.000000497534 -63.670322460221 50.000000
 221  0.000000494064 -63.670340483308 50.000000
 222  0.000000490618 -63.670358261993 50.000000
 223  0.000000487194 -63.670375799841 50.000000
 224  0.000000483793 -63.670393100328 50.000000
 225  0.000000480414 -63.670410166847 50.000000
 226  0.000000477056 -63.670427002711 50.000000
 227  0.000000473720 -63.670443611159 50.000000
 228  0.000000470406 -63.670459995354 50.000000
 229  0.000000467112 -63.670476158388 50.000000
 230  0.000000463838 -63.670492103290 50.000000
 231  0.000000460585 -63.670507833022 50.000000
 232  0.000000457353 -63.670523350484 50.000000
 233  0.000000454139 -63.670538658518 50.000000
 234  0.000000450946 -63.670553759910 50.000000
 235  0.000000447772 -63.670568657390 50.000000
 236  0.000000444617 -63.670583353637 50.000000
 237  0.000000441481 -63.670597851281 50.000000
 238  0.000000438363 -63.670612152901 50.000000
 239  0.000000435265 -63.670626261033 50.000000
 240  0.000000432185 -63.670640178166 50.000000
 241  0.000000429123 -63.670653906748 50.000000
 242  0.000000426079 -63.670667449184 50.000000
 243  0.000000423053 -63.670680807842 50.000000
 244  0.000000420045 -63.670693985050 50.000000
 245  0.000000417055 -63.670706983099 50.000000
 246  0.000000414083 -63.670719804246 50.000000
 247  0.000000411127 -63.670732450712 50.000000
 248  0.000000408190 -63.670744924687 50.000000
 249  0.000000405269 -63.670757228326 50.000000
 250  0.000000402366 -63.670769363757 50.000000
 251  0.000000399479 -63.670781333073 50.000000
 252  0.000000396610 -63.670793138343 50.000000
 253  0.000000393757 -63.670804781605 50.000000
 254  0.000000390921 -63.670816264870 50.000000
 255  0.000000388102 -63.670827590123 50.000000
 256  0.000000385300 -63.670838759322 50.000000
 257  0.000000382513 -63.670849774403 50.000000
 258  0.000000379744 -63.670860637274 50.000000
 259  0.000000376990 -63.670871349822 50.000000
 260  0.000000374253 -63.670881913908 50.000000
 261  0.000000371533 -63.670892331374 50.000000
 262  0.000000368828 -63.670902604038 50.000000
 263  0.000000366139 -63.670912733695 50.000000
 264  0.000000363467 -63.670922722123 50.000000
 265  0.000000360810 -63.670932571075 50.000000
 266  0.000000358169 -63.670942282286 50.000000
 267  0.000000355544 -63.670951857473 50.000000
 268  0.000000352935 -63.670961298331 50.000000
 269  0.000000350342 -63.670970606535 50.000000
 270  0.000000347764 -63.670979783746 50.000000
 271  0.000000345202 -63.670988831603 50.000000
 272  0.000000342655 -63.670997751727 50.000000
 273  0.000000340124 -63.671006545724 50.000000
 274  0.000000337609 -63.671015215179 50.000000
 275  0.000000335109 -63.671023761663 50.000000
 276  0.000000332624 -63.671032186729 50.000000
 277  0.000000330154 -63.671040491912 50.000000
 278  0.000000327700 -63.671048678732 50.000000
 279  0.000000325261 -63.671056748694 50.000000
 280  0.000000322837 -63.671064703283 50.000000
 281  0.000000320428 -63.671072543973 50.000000
 282  0.000000318034 -63.671080272220 50.000000
 283  0.000000315656 -63.671087889463 50.000000
 284  0.000000313292 -63.671095397129 50.000000
 285  0.000000310943 -63.671102796627 50.000000
 286  0.000000308609 -63.671110089353 50.000000
 287  0.000000306290 -63.671117276688 50.000000
 288  0.000000303985 -63.671124359997 50.000000
 289  0.000000301695 -63.671131340633 50.000000
 290  0.000000299420 -63.671138219931 50.000000
 291  0.000000297160 -63.671144999215 50.000000
 292  0.000000294914 -63.671151679793 50.000000
 293  0.000000292682 -63.671158262961 50.000000
 294  0.000000290465 -63.671164749998 50.000000
 295  0.000000288263 -63.671171142172 50.000000
 296  0.000000286074 -63.671177440736 50.000000
 297  0.000000283900 -63.671183646930 50.000000
 298  0.000000281741 -63.671189761980 50.000000
 299  0.000000279595 -63.671195787100 50.000000
 300  0.000000277464 -63.671201723489 50.000000
 301  0.000000275347 -63.671207572334 50.000000
 302  0.000000273243 -63.671213334808 50.000000
 303  0.000000271154 -63.671219012072 50.000000
 304  0.000000269079 -63.671224605274 50.000000
 305  0.000000267018 -63.671230115550 50.000000
 306  0.000000264970 -63.671235544021 50.000000
 307  0.000000262936 -63.671240891797 50.000000
 308  0.000000260916 -63.671246159976 50.000000
 309  0.000000258910 -63.671251349642 50.000000
 310  0.000000256917 -63.671256461870 50.000000
 311  0.000000254938 -63.671261497718 50.000000
 312  0.000000252972 -63.671266458236 50.000000
 313  0.000000251019 -63.671271344460 50.000000
 314  0.000000249080 -63.671276157414 50.000000
 315  0.000000247155 -63.671280898110 50.000000
 316  0.000000245242 -63.671285567551 50.000000
 317  0.000000243343 -63.671290166724 50.000000
 318  0.000000241457 -63.671294696608 50.000000
 319  0.000000239584 -63.671299158168 50.000000
 320  0.000000237724 -63.671303552360 50.000000
 321  0.000000235877 -63.671307880126 50.000000
 322  0.000000234043 -63.671312142398 50.000000
 323  0.000000232222 -63.671316340098 50.000000
 324  0.000000230413 -63.671320474135 50.000000
 325  0.000000228617 -63.671324545409 50.000000
 326  0.000000226834 -63.671328554807 50.000000
 327  0.000000225064 -63.671332503206 50.000000
 328  0.000000223306 -63.671336391474 50.000000
 329  0.000000221560 -63.671340220465 50.000000
 330  0.000000219827 -63.671343991026 50.000000
 331  0.000000218107 -63.671347703991 50.000000
 332  0.000000216398 -63.671351360184 50.000000
 333  0.000000214702 -63.671354960421 50.000000
 334  0.000000213018 -63.671358505505 50.000000
 335  0.000000211346 -63.671361996229 50.000000
 336  0.000000209686 -63.671365433379 50.000000
 337  0.000000208038 -63.671368817728 50.000000
 338  0.000000206402 -63.671372150040 50.000000
 339  0.000000204778 -63.671375431070 50.000000
 340  0.000000203166 -63.671378661563 50.000000
 341  0.000000201565 -63.671381842254 50.000000
 342  0.000000199976 -63.671384973869 50.000000
 343  0.000000198398 -63.671388057124 50.000000
 344  0.000000196833 -63.671391092727 50.000000
 345  0.000000195278 -63.671394081375 50.000000
 346  0.000000193735 -63.671397023757 50.000000
 347  0.000000192203 -63.671399920554 50.000000
 348  0.000000190683 -63.671402772435 50.000000
 349  0.000000189174 -63.671405580064 50.000000
 350  0.000000187676 -63.671408344093 50.000000
 351  0.000000186189 -63.671411065166 50.000000
 352  0.000000184713 -63.671413743920 50.000000
 353  0.000000183247 -63.671416380983 50.000000
 354  0.000000181793 -63.671418976973 50.000000
 355  0.000000180350 -63.671421532501 50.000000
 356  0.000000178917 -63.671424048171 50.000000
 357  0.000000177495 -63.671426524575 50.000000
 358  0.000000176084 -63.671428962300 50.000000
 359  0.000000174683 -63.671431361926 50.000000
 360  0.000000173293 -63.671433724022 50.000000
 361  0.000000171913 -63.671436049150 50.000000
 362  0.000000170544 -63.671438337867 50.000000
 363  0.000000169185 -63.671440590719 50.000000
 364  0.000000167836 -63.671442808246 50.000000
 365  0.000000166497 -63.671444990980 50.000000
 366  0.000000165169 -63.671447139447 50.000000
 367  0.000000163850 -63.671449254163 50.000000
 368  0.000000162541 -63.671451335640 50.000000
 369  0.000000161243 -63.671453384380 50.000000
 370  0.000000159954 -63.671455400881 50.000000
 371  0.000000158675 -63.671457385630 50.000000
 372  0.000000157406 -63.671459339111 50.000000
 373  0.000000156146 -63.671461261799 50.000000
 374  0.000000154896 -63.671463154163 50.000000
 375  0.000000153656 -63.671465016666 50.000000
 376  0.000000152425 -63.671466849762 50.000000
 377  0.000000151203 -63.671468653901 50.000000
 378  0.000000149991 -63.671470429527 50.000000
 379  0.000000148788 -63.671472177074 50.000000
 380  0.000000147595 -63.671473896975 50.000000
 381  0.000000146410 -63.671475589652 50.000000
 382  0.000000145235 -63.671477255523 50.000000
 383  0.000000144068 -63.671478895001 50.000000
 384  0.000000142911 -63.671480508492 50.000000
 385  0.000000141763 -63.671482096395 50.000000
 386  0.000000140623 -63.671483659104 50.000000
 387  0.000000139492 -63.671485197009 50.000000
 388  0.000000138370 -63.671486710493 50.000000
 389  0.000000137257 -63.671488199932 50.000000
 390  0.000000136153 -63.671489665698 50.000000
 391  0.000000135057 -63.671491108159 50.000000
 392  0.000000133969 -63.671492527674 50.000000
 393  0.000000132890 -63.671493924599 50.000000
 394  0.000000131819 -63.671495299286 50.000000
 395  0.000000130757 -63.671496652080 50.000000
 396  0.000000129703 -63.671497983319 50.000000
 397  0.000000128657 -63.671499293341 50.000000
 398  0.000000127619 -63.671500582475 50.000000
 399  0.000000126589 -63.671501851046 50.000000
 400  0.000000125568 -63.671503099375 50.000000
 401  0.000000124554 -63.671504327778 50.000000
 402  0.000000123549 -63.671505536566 50.000000
 403  0.000000122551 -63.671506726045 50.000000
 404  0.000000121561 -63.671507896516 50.000000
 405  0.000000120579 -63.671509048278 50.000000
 406  0.000000119604 -63.671510181624 50.000000
 407  0.000000118637 -63.671511296841 50.000000
 408  0.000000117678 -63.671512394214 50.000000
 409  0.000000116727 -63.671513474022 50.000000
 410  0.000000115782 -63.671514536542 50.000000
 411  0.000000114846 -63.671515582045 50.000000
 412  0.000000113916 -63.671516610798 50.000000
 413  0.000000112994 -63.671517623064 50.000000
 414  0.000000112079 -63.671518619104 50.000000
 415  0.000000111172 -63.671519599172 50.000000
 416  0.000000110272 -63.671520563520 50.000000
 417  0.000000109378 -63.671521512395 50.000000
 418  0.000000108492 -63.671522446043 50.000000
 419  0.000000107613 -63.671523364702 50.000000
 420  0.000000106741 -63.671524268610 50.000000
 421  0.000000105875 -63.671525158000 50.000000
 422  0.000000105017 -63.671526033101 50.000000
 423  0.000000104165 -63.671526894138 50.000000
 424  0.000000103321 -63.671527741335 50.000000
 425  0.000000102482 -63.671528574911 50.000000
 426  0.000000101651 -63.671529395081 50.000000
 427  0.000000100826 -63.671530202057 50.000000
 428  0.000000100008 -63.671530996049 50.000000
 429  0.000000099196 -63.671531777262 50.000000
 430  0.000000098390 -63.671532545900 50.000000
 431  0.000000097591 -63.671533302162 50.000000
 432  0.000000096799 -63.671534046245 50.000000
 433  0.000000096013 -63.671534778341 50.000000
 434  0.000000095233 -63.671535498642 50.000000
 435  0.000000094459 -63.671536207335 50.000000
 436  0.000000093691 -63.671536904604 50.000000
 437  0.000000092930 -63.671537590632 50.000000
 438  0.000000092174 -63.671538265598 50.000000
 439  0.000000091425 -63.671538929677 50.000000
 440  0.000000090682 -63.671539583043 50.000000
 441  0.000000089944 -63.671540225867 50.000000
 442  0.000000089213 -63.671540858317 50.000000
 443  0.000000088487 -63.671541480559 50.000000
 444  0.000000087767 -63.671542092755 50.000000
 445  0.000000087053 -63.671542695066 50.000000
 446  0.000000086345 -63.671543287649 50.000000
 447  0.000000085642 -63.671543870660 50.000000
 448  0.000000084945 -63.671544444252 50.000000
 449  0.000000084254 -63.671545008576 50.000000
 450  0.000000083568 -63.671545563780 50.000000
 451  0.000000082887 -63.671546110009 50.000000
 452  0.000000082212 -63.671546647407 50.000000
 453  0.000000081543 -63.671547176116 50.000000
 454  0.000000080879 -63.671547696275 50.000000
 455  0.000000080220 -63.671548208021 50.000000
 456  0.000000079567 -63.671548711488 50.000000
 457  0.000000078918 -63.671549206809 50.000000
 458  0.000000078275 -63.671549694116 50.000000
 459  0.000000077637 -63.671550173535 50.000000
 460  0.000000077005 -63.671550645195 50.000000
 461  0.000000076377 -63.671551109218 50.000000
 462  0.000000075755 -63.671551565729 50.000000
 463  0.000000075137 -63.671552014848 50.000000
 464  0.000000074524 -63.671552456692 50.000000
 465  0.000000073917 -63.671552891380 50.000000
 466  0.000000073314 -63.671553319026 50.000000
 467  0.000000072716 -63.671553739743 50.000000
 468  0.000000072123 -63.671554153643 50.000000
 469  0.000000071535 -63.671554560836 50.000000
 470  0.000000070951 -63.671554961428 50.000000
 471  0.000000070373 -63.671555355527 50.000000
 472  0.000000069798 -63.671555743237 50.000000
 473  0.000000069229 -63.671556124661 50.000000
 474  0.000000068664 -63.671556499899 50.000000
 475  0.000000068104 -63.671556869053 50.000000
 476  0.000000067548 -63.671557232218 50.000000
 477  0.000000066997 -63.671557589493 50.000000
 478  0.000000066450 -63.671557940972 50.000000
 479  0.000000065907 -63.671558286748 50.000000
 480  0.000000065369 -63.671558626914 50.000000
 481  0.000000064836 -63.671558961559 50.000000
 482  0.000000064306 -63.671559290773 50.000000
 483  0.000000063781 -63.671559614644 50.000000
 484  0.000000063261 -63.671559933257 50.000000
 485  0.000000062744 -63.671560246697 50.000000
 486  0.000000062232 -63.671560555049 50.000000
 487  0.000000061723 -63.671560858394 50.000000
 488  0.000000061219 -63.671561156813 50.000000
 489  0.000000060719 -63.671561450385 50.000000
 490  0.000000060223 -63.671561739189 50.000000
 491  0.000000059731 -63.671562023302 50.000000
 492  0.000000059243 -63.671562302800 50.000000
 493  0.000000058759 -63.671562577756 50.000000
 494  0.000000058279 -63.671562848246 50.000000
 495  0.000000057803 -63.671563114340 50.000000
 496  0.000000057331 -63.671563376110 50.000000
 497  0.000000056862 -63.671563633626 50.000000
 498  0.000000056397 -63.671563886957 50.000000
 499  0.000000055936 -63.671564136170 50.000000
 500  0.000000055479 -63.671564381332 50.000000
 501  0.000000055026 -63.671564622508 50.000000
 502  0.000000054576 -63.671564859764 50.000000
 503  0.000000054130 -63.671565093162 50.000000
 504  0.000000053687 -63.671565322765 50.000000
 505  0.000000053248 -63.671565548634 50.000000
 506  0.000000052813 -63.671565770830 50.000000
 507  0.000000052381 -63.671565989413 50.000000
 508  0.000000051953 -63.671566204440 50.000000
 509  0.000000051528 -63.671566415970 50.000000
 510  0.000000051107 -63.671566624058 50.000000
 511  0.000000050689 -63.671566828762 50.000000
 512  0.000000050274 -63.671567030136 50.000000
 513  0.000000049863 -63.671567228233 50.000000
 514  0.000000049455 -63.671567423107 50.000000
 515  0.000000049051 -63.671567614810 50.000000
 516  0.000000048650 -63.671567803393 50.000000
 517  0.000000048252 -63.671567988908 50.000000
 518  0.000000047857 -63.671568171404 50.000000
 519  0.000000047466 -63.671568350929 50.000000
 520  0.000000047077 -63.671568527532 50.000000
 521  0.000000046692 -63.671568701261 50.000000
 522  0.000000046310 -63.671568872161 50.000000
 523  0.000000045931 -63.671569040280 50.000000
 524  0.000000045556 -63.671569205661 50.000000
 525  0.000000045183 -63.671569368351 50.000000
 526  0.000000044813 -63.671569528391 50.000000
 527  0.000000044446 -63.671569685825 50.000000
 528  0.000000044083 -63.671569840696 50.000000
 529  0.000000043722 -63.671569993045 50.000000
 530  0.000000043364 -63.671570142913 50.000000
 531  0.000000043009 -63.671570290341 50.000000
 532  0.000000042657 -63.671570435367 50.000000
 533  0.000000042308 -63.671570578032 50.000000
 534  0.000000041962 -63.671570718373 50.000000
 535  0.000000041619 -63.671570856428 50.000000
 536  0.000000041278 -63.671570992234 50.000000
 537  0.000000040940 -63.671571125828 50.000000
 538  0.000000040605 -63.671571257245 50.000000
 539  0.000000040273 -63.671571386522 50.000000
 540  0.000000039943 -63.671571513693 50.000000
 541  0.000000039616 -63.671571638791 50.000000
 542  0.000000039292 -63.671571761852 50.000000
 543  0.000000038970 -63.671571882907 50.000000
 544  0.000000038651 -63.671572001990 50.000000
 545  0.000000038335 -63.671572119132 50.000000
 546  0.000000038021 -63.671572234366 50.000000
 547  0.000000037709 -63.671572347722 50.000000
 548  0.000000037401 -63.671572459230 50.000000
 549  0.000000037094 -63.671572568922 50.000000
 550  0.000000036791 -63.671572676825 50.000000
 551  0.000000036490 -63.671572782970 50.000000
 552  0.000000036191 -63.671572887385 50.000000
 553  0.000000035894 -63.671572990098 50.000000
 554  0.000000035600 -63.671573091137 50.000000
 555  0.000000035309 -63.671573190528 50.000000
 556  0.000000035020 -63.671573288300 50.000000
 557  0.000000034733 -63.671573384478 50.000000
 558  0.000000034449 -63.671573479088 50.000000
 559  0.000000034167 -63.671573572156 50.000000
 560  0.000000033887 -63.671573663706 50.000000
 561  0.000000033609 -63.671573753764 50.000000
 562  0.000000033334 -63.671573842354 50.000000
 563  0.000000033061 -63.671573929499 50.000000
 564  0.000000032790 -63.671574015223 50.000000
 565  0.000000032522 -63.671574099550 50.000000
 566  0.000000032255 -63.671574182502 50.000000
 567  0.000000031991 -63.671574264101 50.000000
 568  0.000000031729 -63.671574344369 50.000000
 569  0.000000031469 -63.671574423329 50.000000
 570  0.000000031211 -63.671574501001 50.000000
 571  0.000000030956 -63.671574577407 50.000000
 572  0.000000030702 -63.671574652566 50.000000
 573  0.000000030451 -63.671574726500 50.000000
 574  0.000000030201 -63.671574799228 50.000000
 575  0.000000029954 -63.671574870770 50.000000
 576  0.000000029708 -63.671574941145 50.000000
 577  0.000000029465 -63.671575010372 50.000000
 578  0.000000029224 -63.671575078470 50.000000
 579  0.000000028984 -63.671575145458 50.000000
 580  0.000000028747 -63.671575211353 50.000000
 581  0.000000028511 -63.671575276173 50.000000
 582  0.000000028278 -63.671575339935 50.000000
 583  0.000000028046 -63.671575402658 50.000000
 584  0.000000027816 -63.671575464358 50.000000
 585  0.000000027588 -63.671575525051 50.000000
 586  0.000000027362 -63.671575584754 50.000000
 587  0.000000027138 -63.671575643483 50.000000
 588  0.000000026916 -63.671575701254 50.000000
 589  0.000000026695 -63.671575758083 50.000000
 590  0.000000026477 -63.671575813984 50.000000
 591  0.000000026260 -63.671575868974 50.000000
 592  0.000000026045 -63.671575923066 50.000000
 593  0.000000025831 -63.671575976276 50.000000
 594  0.000000025620 -63.671576028618 50.000000
 595  0.000000025410 -63.671576080106 50.000000
 596  0.000000025201 -63.671576130754 50.000000
 597  0.000000024995 -63.671576180575 50.000000
 598  0.000000024790 -63.671576229584 50.000000
 599  0.000000024587 -63.671576277793 50.000000
 600  0.000000024385 -63.671576325215 50.000000
 601  0.000000024186 -63.671576371864 50.000000
 602  0.000000023987 -63.671576417751 50.000000
 603  0.000000023791 -63.671576462890 50.000000
 604  0.000000023596 -63.671576507292 50.000000
 605  0.000000023403 -63.671576550970 50.000000
 606  0.000000023211 -63.671576593935 50.000000
