#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 4614  9224     0     4  7.46642e+02  0.00000e+00 -5.08286e-03  3204
 4614  9224     0     4  7.38669e+02  0.00000e+00 -4.27682e-03  5180
 4614  9224     0     4  7.38878e+02  0.00000e+00  4.80148e-03  6304
 4614  9224     0     4  7.44050e+02  0.00000e+00  4.75514e-03  5508
 4614  9224     0     4  7.47356e+02  0.00000e+00 -5.61316e-03  6404
 4614  9224     0     4  7.37001e+02  0.00000e+00 -4.89261e-03  7740
 4614  9224     0     4  7.41335e+02  0.00000e+00  4.31985e-03  1828
 4614  9224     0     4  7.39768e+02  0.00000e+00  4.48592e-03  9224
 4614  9224     0     4  7.48045e+02  0.00000e+00 -5.73016e-03  7708
 4614  9224     0     4  7.42634e+02  0.00000e+00  4.26567e-03  2216
 4614  9224     0     4  7.44039e+02  0.00000e+00  4.06176e-03  2752
 4614  9224     0     4  7.50836e+02  0.00000e+00 -3.92131e-03  3080
 4614  9224     0     4  7.55913e+02  0.00000e+00  3.76239e-03  4264
 4614  9224     0     4  7.56797e+02  0.00000e+00  4.76841e-03  8892
 4614  9224     0     4  7.54316e+02  0.00000e+00 -4.25344e-03  5430
 4614  9224     0     4  7.51311e+02  0.00000e+00  4.33980e-03  8680
 4614  9224     0     4  7.40419e+02  0.00000e+00 -4.70551e-03  7976
 4614  9224     0     4  7.42119e+02  0.00000e+00  5.91953e-03  8430
 4614  9224     0     4  7.49296e+02  0.00000e+00  3.94164e-03  5398
 4614  9224     0     4  7.48504e+02  0.00000e+00 -5.58931e-03  3620
 4614  9224     0     4  7.46580e+02  0.00000e+00  4.31548e-03  8050
 4614  9224     0     4  7.49631e+02  0.00000e+00 -4.45794e-03  2784
 4614  9224     0     4  7.50932e+02  0.00000e+00  4.02290e-03  5398
 4614  9224     0     4  8.49963e+02  0.00000e+00 -4.49674e-03  9142
 4614  9224     0     4  7.53827e+02  0.00000e+00 -4.80950e-03  4320
 4614  9224     0     4  7.55754e+02  0.00000e+00  5.84545e-03  5422
 4614  9224     0     4  7.52252e+02  0.00000e+00  3.80985e-03  7958
 4614  9224     0     4  7.54971e+02  0.00000e+00  5.00806e-03  7548
 4614  9224     0     4  7.53715e+02  0.00000e+00 -4.72831e-03  1572
 4614  9224     0     4  7.58379e+02  0.00000e+00  3.87509e-03  1852
 4614  9224     0     4  7.55219e+02  0.00000e+00 -4.39425e-03  3374
 4614  9224     0     4  7.53499e+02  0.00000e+00  4.35573e-03  5920
 4614  9224     0     4  7.55264e+02  0.00000e+00  4.80284e-03  5422
 4614  9224     0     4  7.53660e+02  0.00000e+00  4.70807e-03  4288
 4614  9224     0     4  7.51523e+02  0.00000e+00  5.52319e-03  8424
 4614  9224     0     4  7.56047e+02  0.00000e+00 -3.60518e-03  8896
 4614  9224     0     4  7.54611e+02  0.00000e+00  5.04315e-03  5148
 4614  9224     0     4  7.56098e+02  0.00000e+00 -4.31182e-03  7758
