#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
 4096  8192     0     0  1.60278e+03  3.23044e-02 -1.64279e-02  7924
 4096  8192     0     0  7.79137e+02  4.84435e-02  2.00555e-02  4202
 4096  8192     0     0  1.29220e+03  2.54238e-02  1.70019e-02  2428
 4096  8192     0     0  3.15711e+03  4.43644e-02  2.62349e-02  6264
 4096  8192     0     0  1.37444e+03  5.52279e-02  2.37218e-02    34
 4096  8192     0     0  3.16952e+03  4.15937e-02 -2.21141e-02  6762
 4096  8192     0     0  9.25062e+03  4.33178e-02  1.84282e-02  7586
 4096  8192     0     0  4.15146e+02  7.62330e-03  2.49830e-02  2168
 4096  8192     0     0  1.72086e+03  4.00925e-02 -2.00584e-02  1168
 4096  8192     0     0  6.08629e+02  3.92476e-02 -1.82232e-02  4216
 4096  8192     0     0  9.30747e+02  4.86844e-02 -1.74267e-02  2026
 4096  8192     0     0  4.77458e+02  3.37413e-02  2.27441e-02  5294
 4096  8192     0     0  6.75629e+02  2.81447e-02  2.70179e-02  7658
 4096  8192     0     0  7.46684e+02  4.49325e-02 -2.57343e-02  7338
 4096  8192     0     0  1.64290e+03  3.14505e-02 -1.72856e-02  6972
 4096  8192     0     0  6.19993e+02  2.94937e-02  1.78942e-02  5250
 4096  8192     0     0  1.75306e+03  3.82163e-02  1.89856e-02  6672
 4096  8192     0     0  6.29105e+02  4.98267e-02 -1.46504e-02  1510
 4096  8192     0     0  1.58858e+03  4.07351e-02 -1.83165e-02  1752
 4096  8192     0     0  1.26647e+03  3.87836e-02 -2.13064e-02  3462
 4096  8192     0     0  1.25407e+03  4.52621e-02 -1.67489e-02  5506
 4096  8192     0     0  9.60595e+02  2.92709e-02  1.67409e-02  3498
 4096  8192     0     0  1.60434e+04  3.90335e-02  3.25680e-02  7896
 4096  8192     0     0  2.06210e+03  5.61128e-02  1.44553e-02  2072
 4096  8192     0     0  3.06143e+03  3.22610e-02  2.01962e-02  5304
 4096  8192     0     0  3.49131e+03  3.92874e-02  1.83801e-02  3306
 4096  8192     0     0  1.22338e+03  4.19231e-02  1.81135e-02  6772
 4096  8192     0     0  1.67954e+03  2.08273e-02 -2.51189e-02  5862
 4096  8192     0     0  4.97304e+02  2.37217e-02  1.95460e-02  7618
 4096  8192     0     0  2.99069e+03  6.68304e-02 -1.71024e-02    28
 4096  8192     0     0  9.60363e+02  3.99708e-02 -2.37778e-02  3306
 4096  8192     0     0  2.72229e+03  2.33088e-02 -2.40552e-02  1954
 4096  8192     0     0  1.59429e+03  2.72924e-02 -1.77315e-02  6926
 4096  8192     0     0  1.11995e+03  2.88359e-02  1.76552e-02  5808
 4096  8192     0     0  6.42371e+02  4.93120e-02  2.84219e-02  1478
 4096  8192     0     0  4.38151e+02  3.86345e-02  2.08760e-02  3270
 4096  8192     0     0  1.51637e+03  1.53646e-02 -2.23472e-02  7914
 4096  8192     0     0  9.97153e+02  3.43405e-02  2.02401e-02  4916
 4096  8192     0     0  1.58903e+03  4.37286e-02  2.40516e-02  4184
 4096  8192     0     0  4.30892e+03  3.33871e-02  2.06755e-02  4208
 4096  8192     0     0  8.79676e+02  4.55284e-02 -2.02805e-02  7846
 4096  8192     0     0  7.09824e+02  3.27812e-02  1.88059e-02  1230
 4096  8192     0     0  2.53021e+03  3.36560e-02 -1.43802e-02  7566
 4096  8192     0     0  3.40414e+03  5.06328e-02  2.12035e-02   600
 4096  8192     0     0  6.00401e+03  1.10996e-02  2.26069e-02  5770
 4096  8192     0     0  2.44313e+03  4.41134e-02 -2.47448e-02  3828
 4096  8192     0     0  1.42533e+03  5.47718e-02 -1.85540e-02   322
 4096  8192     0     0  8.88046e+02  4.67342e-02 -2.06444e-02  1486
 4096  8192     0     0  8.93085e+02  3.17157e-02 -2.04289e-02  4120
 4096  8192     0     0  1.31956e+03  5.42837e-02 -2.56105e-02  2082
 4096  8192     0     0  2.04183e+03  5.34528e-02 -1.89718e-02    34
 4096  8192     0     0  2.34510e+03  3.18200e-02  1.63659e-02  7010
 4096  8192     0     0  5.56691e+02  2.58377e-02 -1.76483e-02  5520
 4096  8192     0     0  6.45612e+02  3.95512e-02 -2.18878e-02   572
 4096  8192     0     0  9.16051e+02  2.92664e-02  2.06891e-02  2332
 4096  8192     0     0  2.30781e+03  2.49053e-02 -1.68412e-02  6146
 4096  8192     0     0  2.86151e+03  3.14522e-02 -2.33493e-02  2392
 4096  8192     0     0  6.73674e+02  4.95812e-02 -1.58652e-02   120
 4096  8192     0     0  1.22628e+03  2.69979e-02  2.24183e-02  4074
 4096  8192     0     0  6.17000e+02  2.86470e-02 -1.61595e-02  1276
 4096  8192     0     0  6.86371e+02  4.50952e-02  2.30009e-02  2096
 4096  8192     0     0  5.91298e+02  4.02026e-02 -2.29147e-02  3832
 4096  8192     0     0  7.11950e+02  4.26426e-02 -2.22259e-02  5866
 4096  8192     0     0  3.80938e+03  2.38335e-02  2.00555e-02   558
 4096  8192     0     0  4.06469e+03  6.11137e-02 -1.86202e-02  6136
 4096  8192     0     0  6.32941e+02  2.73323e-02  2.19692e-02  7630
 4096  8192     0     0  3.80025e+03  2.25581e-02  2.90305e-02  4458
 4096  8192     0     0  2.01212e+03  2.69023e-02 -2.20152e-02  2882
 4096  8192     0     0  7.66090e+02  4.20339e-02 -2.32348e-02  7896
 4096  8192     0     0  2.46135e+03  4.48806e-02 -1.94319e-02  5780
 4096  8192     0     0  1.59308e+03  2.54448e-02  2.74149e-02  6690
 4096  8192     0     0  1.69210e+03  5.64649e-02  2.47281e-02  2588
 4096  8192     0     0  9.30667e+02  2.52214e-02  2.00621e-02  5848
 4096  8192     0     0  3.82642e+03  3.83424e-02 -2.16444e-02  1262
 4096  8192     0     0  4.29629e+02  3.20702e-02 -1.51911e-02  1198
 4096  8192     0     0  1.87860e+03  3.80574e-02  2.74388e-02  1268
 4096  8192     0     0  3.56101e+03  5.11132e-02 -2.75703e-02  6656
 4096  8192     0     0  1.89444e+03  4.62434e-02 -1.79817e-02   550
 4096  8192     0     0  1.75052e+03  4.39358e-02  2.42773e-02  2566
 4096  8192     0     0  2.65019e+03  2.84616e-02 -1.86416e-02  2064
 4096  8192     0     0  7.84298e+02  3.77926e-02  2.19842e-02  2862
 4096  8192     0     0  1.56037e+04  3.73069e-02  1.53745e-02  3238
 4096  8192     0     0  1.38587e+04  4.69900e-02 -1.96781e-02  1922
 4096  8192     0     0  6.47075e+02  2.87243e-02  2.08619e-02  4088
 4096  8192     0     0  6.30954e+02  3.10102e-02 -1.83213e-02  6768
 4096  8192     0     0  1.93704e+03  2.36781e-02  1.75923e-02  3462
 4096  8192     0     0  4.85531e+02  3.19506e-02 -2.35078e-02   560
 4096  8192     0     0  5.54990e+02  4.75385e-02  1.97362e-02  3988
 4096  8192     0     0  2.08489e+03  2.43552e-02 -2.02927e-02   322
 4096  8192     0     0  1.69827e+03  3.89433e-02 -2.12628e-02  1478
 4096  8192     0     0  3.73619e+02  2.96434e-02 -2.41306e-02  2862
 4096  8192     0     0  6.23416e+02  2.27259e-02 -2.29439e-02  2154
 4096  8192     0     0  9.73065e+02  2.57041e-02 -2.61071e-02  2168
 4096  8192     0     0  7.47360e+02  1.67977e-02 -2.41697e-02  7416
 4096  8192     0     0  1.40764e+03  5.26787e-02 -1.88722e-02  6680
 4096  8192     0     0  3.22454e+03  4.93836e-02 -2.22144e-02  4106
 4096  8192     0     0  7.71876e+02  4.71175e-02  2.31336e-02  8130
 4096  8192     0     0  1.16276e+03  4.91768e-02  2.74437e-02  2680
 4096  8192     0     0  2.51060e+03  4.47769e-02  1.93224e-02  2620
 4096  8192     0     0  4.76259e+02  3.71056e-02 -2.10061e-02  8162
 4096  8192     0     0  2.39271e+03  5.70593e-02  1.66944e-02  6740
 4096  8192     0     0  9.65866e+02  3.16023e-02  1.87275e-02  6780
 4096  8192     0     0  1.30318e+03  4.50436e-02  2.01242e-02  6424
 4096  8192     0     0  1.04119e+03  2.58402e-02  1.83381e-02  1780
 4096  8192     0     0  8.83262e+02  3.12196e-02  2.05731e-02  6704
 4096  8192     0     0  1.20913e+03  3.19302e-02  1.80013e-02   330
 4096  8192     0     0  3.09695e+03  5.27546e-02 -2.25877e-02   330
 4096  8192     0     0  1.32352e+03  6.67108e-02  1.84843e-02  2350
 4096  8192     0     0  8.96452e+02  3.65820e-02  1.81115e-02  5806
 4096  8192     0     0  1.12781e+03  2.20162e-02  1.71299e-02  5866
 4096  8192     0     0  3.61694e+03  4.95087e-02 -2.61155e-02   344
 4096  8192     0     0  1.02717e+03  1.59097e-02 -2.61514e-02   316
 4096  8192     0     0  1.59191e+03  4.52394e-02  2.82379e-02  7622
 4096  8192     0     0  1.53553e+03  3.22626e-02  1.83896e-02  6520
 4096  8192     0     0  1.37739e+03  5.98601e-02 -1.89224e-02  7650
 4096  8192     0     0  9.15105e+02  3.91554e-02 -1.83748e-02  2008
 4096  8192     0     0  1.11476e+03  3.37694e-02  2.05898e-02  3306
 4096  8192     0     0  1.31619e+04  5.30435e-02  2.23626e-02  3234
 4096  8192     0     0  1.50475e+03  2.87007e-02  1.59687e-02  4048
 4096  8192     0     0  5.78707e+02  3.21783e-02 -1.74234e-02  1926
 4096  8192     0     0  2.87293e+03  2.54222e-02  2.38192e-02  1226
 4096  8192     0     0  4.54737e+03  3.76398e-02  1.51501e-02  6154
 4096  8192     0     0  1.11139e+04  6.01789e-02 -1.97428e-02  7416
 4096  8192     0     0  1.67707e+03  4.35657e-02  2.35451e-02  5254
 4096  8192     0     0  7.07673e+02  4.52719e-02  1.85602e-02  6932
 4096  8192     0     0  1.79543e+03  3.52467e-02 -1.93324e-02  1236
 4096  8192     0     0  2.06211e+03  3.41006e-02 -2.17853e-02  2634
 4096  8192     0     0  1.45967e+03  2.64378e-02  1.79957e-02  7630
 4096  8192     0     0  1.79656e+03  7.46474e-02 -1.44757e-02  2012
 4096  8192     0     0  1.57074e+03  3.79013e-02  1.74719e-02  2410
 4096  8192     0     0  4.63791e+03  5.71496e-02 -1.63951e-02  7554
 4096  8192     0     0  8.94434e+02  5.86010e-02 -1.47139e-02  6694
 4096  8192     0     0  1.02050e+03  3.49548e-02  3.14498e-02  1422
 4096  8192     0     0  9.74360e+02  4.93506e-02 -1.79451e-02  7590
 4096  8192     0     0  6.69363e+02  4.96756e-02 -2.19350e-02  4066
 4096  8192     0     0  3.74694e+03  1.82306e-02 -2.10120e-02  3764
 4096  8192     0     0  3.40479e+03  2.77345e-02  1.66393e-02  4024
 4096  8192     0     0  9.26034e+02  5.51510e-02 -1.82296e-02  2620
 4096  8192     0     0  2.12840e+04  5.85190e-02 -1.91339e-02  6424
 4096  8192     0     0  1.75165e+03  5.15764e-02 -1.74503e-02  1520
 4096  8192     0     0  7.80896e+02  4.63891e-02 -1.73825e-02  1738
 4096  8192     0     0  5.46374e+02  6.14077e-02  1.68609e-02  6428
 4096  8192     0     0  1.95397e+03  6.13692e-02  2.00242e-02  1998
 4096  8192     0     0  1.20414e+03  1.80729e-02 -2.09356e-02  6710
 4096  8192     0     0  7.08454e+02  3.16251e-02 -1.74932e-02  4066
 4096  8192     0     0  1.01296e+03  7.02880e-02 -2.07327e-02  1770
 4096  8192     0     0  2.97857e+03  4.44236e-02 -1.85702e-02  4202
 4096  8192     0     0  2.94492e+03  7.22830e-02  1.82730e-02  5766
 4096  8192     0     0  8.66931e+02  4.25309e-02 -1.90530e-02  3206
 4096  8192     0     0  1.19746e+03  5.25310e-02 -1.58679e-02  3558
 4096  8192     0     0  1.79256e+04  4.54000e-02 -1.70300e-02  4098
 4096  8192     0     0  9.12508e+02  6.75663e-02 -1.73226e-02  4962
 4096  8192     0     0  1.17000e+04  4.06704e-02  1.56262e-02  2406
 4096  8192     0     0  1.25606e+03  5.53047e-02 -2.06179e-02  7312
 4096  8192     0     0  1.96499e+03  5.32447e-02 -1.90484e-02  6680
 4096  8192     0     0  9.37553e+02  5.42548e-02  2.73346e-02  6694
 4096  8192     0     0  2.15677e+03  4.72335e-02 -1.83853e-02  3312
 4096  8192     0     0  1.83833e+04  4.59182e-02 -2.42176e-02  4006
 4096  8192     0     0  4.89651e+03  5.59228e-02 -1.75715e-02  7388
 4096  8192     0     0  3.77418e+03  5.84496e-02  2.00922e-02  4014
 4096  8192     0     0  5.43535e+02  3.17710e-02  1.95195e-02  5802
 4096  8192     0     0  1.36002e+03  3.27236e-02 -1.63695e-02  4138
 4096  8192     0     0  4.75791e+03  2.55705e-02  2.15939e-02  2128
 4096  8192     0     0  2.16384e+03  4.25519e-02 -2.08954e-02   614
 4096  8192     0     0  4.87857e+02  5.33394e-02 -1.63583e-02  7664
 4096  8192     0     0  3.82007e+04  4.26854e-02  1.84441e-02  2096
 4096  8192     0     0  1.23219e+03  4.43727e-02 -1.71717e-02  2030
 4096  8192     0     0  2.44980e+03  3.85364e-02  2.33715e-02  6770
 4096  8192     0     0  4.90014e+03  5.54042e-02  1.78851e-02  2822
 4096  8192     0     0  4.05404e+03  4.41216e-02  1.91914e-02  4202
 4096  8192     0     0  1.35249e+03  2.81613e-02  1.89380e-02  4386
 4096  8192     0     0  4.39669e+03  4.11534e-02  1.71897e-02  2562
 4096  8192     0     0  1.55626e+04  2.54954e-02  2.03121e-02  5812
 4096  8192     0     0  1.47622e+03  3.72872e-02  2.23906e-02  2872
 4096  8192     0     0  9.60923e+02  4.49145e-02  1.90355e-02  2172
 4096  8192     0     0  8.68295e+02  5.70575e-02 -1.62144e-02  2126
 4096  8192     0     0  1.03768e+03  2.06135e-02  1.82003e-02  2932
 4096  8192     0     0  3.85869e+03  4.25881e-02 -1.54742e-02  7810
 4096  8192     0     0  6.34787e+03  4.27554e-02 -1.86137e-02  7420
 4096  8192     0     0  1.29895e+03  6.87428e-02 -1.62542e-02  7886
 4096  8192     0     0  1.70666e+03  2.44057e-02 -1.91409e-02  6968
 4096  8192     0     0  1.37012e+03  2.55666e-02 -1.83996e-02  1520
 4096  8192     0     0  7.89232e+02  1.31232e-02 -1.67465e-02  4212
 4096  8192     0     0  4.45970e+03  4.12626e-02 -2.14690e-02  2808
 4096  8192     0     0  1.59692e+03  4.41071e-02 -1.42101e-02  1584
 4096  8192     0     0  1.29705e+03  3.36267e-02 -2.13099e-02  4330
 4096  8192     0     0  3.14309e+03  4.13330e-02 -1.54163e-02  8170
 4096  8192     0     0  2.39600e+03  4.00478e-02 -1.55156e-02  3458
 4096  8192     0     0  1.02290e+03  5.59405e-02 -1.82030e-02  2000
 4096  8192     0     0  7.37872e+02  3.12113e-02 -1.60590e-02  8088
 4096  8192     0     0  9.32466e+02  7.50576e-02 -1.86812e-02  2684
 4096  8192     0     0  2.71038e+03  8.92103e-02  1.46715e-02  7334
 4096  8192     0     0  8.39048e+03  4.79259e-02  1.56027e-02  2050
 4096  8192     0     0  5.12813e+04  3.22278e-02  2.18024e-02  7352
 4096  8192     0     0  1.96843e+03  5.28773e-02 -2.34814e-02  3202
 4096  8192     0     0  2.18651e+03  5.33111e-02  1.82409e-02  1986
 4096  8192     0     0  1.01437e+03  3.97396e-02 -2.10562e-02   344
 4096  8192     0     0  1.19545e+03  4.88265e-02 -1.67089e-02  6716
 4096  8192     0     0  1.34091e+03  5.51491e-02 -1.99657e-02  4060
 4096  8192     0     0  1.49963e+03  6.71192e-02  1.94183e-02  2136
